No.,Title,Artist,Lyrics_URL
26,"""Clumsy""",Fergie,https://genius.com/Fergie-clumsy-lyrics
27,"""I'm Yours""",Jason Mraz,https://genius.com/Jason-mraz-im-yours-lyrics
28,"""Leavin'""",Jesse McCartney,https://genius.com/Jesse-mccartney-leavin-lyrics
29,"""Dangerous""",Kardinal Offishall featuring Akon,https://genius.com/Kardinal-offishall-dangerous-lyrics
30,"""Tattoo""",Jordin Sparks,https://genius.com/Jordin-sparks-tattoo-lyrics
31,"""See You Again""",Miley Cyrus,https://genius.com/Miley-cyrus-see-you-again-lyrics
32,"""Shake It""",Metro Station,https://genius.com/Metro-station-shake-it-lyrics
33,"""Stop and Stare""",OneRepublic,https://genius.com/Onerepublic-stop-and-stare-lyrics
34,"""Take You There""",Sean Kingston,https://genius.com/Sean-kingston-take-you-there-lyrics
35,"""Paper Planes""",M.I.A.,https://genius.com/Mia-paper-planes-lyrics
36,"""Hot n Cold""",Katy Perry,https://genius.com/Katy-perry-hot-n-cold-lyrics
37,"""Live Your Life""",T.I. featuring Rihanna,https://genius.com/Ti-live-your-life-lyrics
38,"""Bust It Baby (Part 2)""",Plies featuring Ne-Yo,https://genius.com/Plies-bust-it-baby-pt-2-lyrics
39,"""American Boy""",Estelle featuring Kanye West,https://genius.com/Estelle-american-boy-lyrics
40,"""Got Money""",Lil Wayne featuring T-Pain,https://genius.com/Lil-wayne-got-money-lyrics
41,"""Our Song""",Taylor Swift,https://genius.com/Taylor-swift-our-song-lyrics
42,"""Damaged""",Danity Kane,https://genius.com/Danity-kane-damaged-lyrics
43,"""A Milli""",Lil Wayne,https://genius.com/Lil-wayne-a-milli-lyrics
44,"""Sorry""",Buckcherry,https://genius.com/Buckcherry-sorry-lyrics
45,"""Independent""",Webbie featuring Lil Boosie and Lil Phat,https://genius.com/Webbie-independent-lyrics
46,"""Can't Believe It""",T-Pain featuring Lil Wayne,https://genius.com/T-pain-cant-believe-it-lyrics
47,"""Like You'll Never See Me Again""",Alicia Keys,https://genius.com/Alicia-keys-like-youll-never-see-me-again-lyrics
48,"""Teardrops on My Guitar""",Taylor Swift,https://genius.com/Taylor-swift-teardrops-on-my-guitar-lyrics
49,"""When I Grow Up""",Pussycat Dolls,https://genius.com/The-pussycat-dolls-when-i-grow-up-lyrics
50,"""Sexual Eruption""",Snoop Dogg,https://genius.com/Snoop-dogg-sexual-eruption-lyrics
51,"""What You Got""",Colby O'Donis featuring Akon,https://genius.com/Colby-odonis-what-you-got-lyrics
52,"""It's Not My Time""",3 Doors Down,https://genius.com/3-doors-down-its-not-my-time-lyrics
53,"""Better in Time""",Leona Lewis,https://genius.com/Leona-lewis-better-in-time-lyrics
54,"""Crank That (Soulja Boy)""",Soulja Boy Tell 'Em,https://genius.com/Glitzy-know-your-meme-music-annotated
55,"""Shadow of the Day""",Linkin Park,https://genius.com/Linkin-park-shadow-of-the-day-lyrics
56,"""Sweetest Girl (Dollar Bill)""","Wyclef Jean featuring Akon, Lil Wayne and Niia",https://genius.com/Wyclef-jean-sweetest-girl-dollar-bill-lyrics
57,"""Miss Independent""",Ne-Yo,https://genius.com/Ne-yo-miss-independent-lyrics
58,"""Fall for You""",Secondhand Serenade,https://genius.com/Secondhand-serenade-fall-for-you-lyrics
59,"""In the Ayer""",Flo Rida featuring will.i.am,https://genius.com/Flo-rida-in-the-ayer-lyrics
60,"""Say""",John Mayer,https://genius.com/John-mayer-say-lyrics
61,"""One Step at a Time""",Jordin Sparks,https://genius.com/Jordin-sparks-one-step-at-a-time-lyrics
62,"""Hate That I Love You""",Rihanna featuring Ne-Yo,https://genius.com/Rihanna-hate-that-i-love-you-lyrics
63,"""Superstar""",Lupe Fiasco featuring Matthew Santos,https://genius.com/Lupe-fiasco-superstar-lyrics
64,"""Suffocate""",J. Holiday,https://genius.com/J-holiday-suffocate-lyrics
65,"""Let It Rock""",Kevin Rudolf featuring Lil Wayne,https://genius.com/Kevin-rudolf-let-it-rock-lyrics
66,"""Get Like Me""",David Banner featuring Chris Brown and Yung Joc,https://genius.com/David-banner-get-like-me-lyrics
67,"""Realize""",Colbie Caillat,https://genius.com/Colbie-caillat-realize-lyrics
68,"""Put On""",Young Jeezy featuring Kanye West,https://genius.com/Jeezy-put-on-lyrics
69,"""The Time of My Life""",David Cook,https://genius.com/David-cook-the-time-of-my-life-lyrics
70,"""Lolli Lolli (Pop That Body)""",Three 6 Mafia,https://genius.com/Three-6-mafia-lolli-lolli-pop-that-body-lyrics
71,"""Cyclone""",Baby Bash featuring T-Pain,https://genius.com/Baby-bash-cyclone-lyrics
72,"""Love Like This""",Natasha Bedingfield featuring Sean Kingston,https://genius.com/Natasha-bedingfield-love-like-this-lyrics
73,"""Burnin' Up""",Jonas Brothers,https://genius.com/Jonas-brothers-burnin-up-lyrics
74,"""Love Lockdown""",Kanye West,https://genius.com/Kanye-west-love-lockdown-lyrics
75,"""I Luv Your Girl""",The-Dream,https://genius.com/The-dream-i-luv-your-girl-lyrics
76,"""Crush""",David Archuleta,https://genius.com/David-archuleta-crush-lyrics
77,"""Hypnotized""",Plies featuring Akon,https://genius.com/Plies-hypnotized-lyrics
78,"""Big Girls Don't Cry""",Fergie,https://genius.com/Yuridia-sound-track-of-my-life-lyrics
79,"""Good Life""",Kanye West featuring T-Pain,https://genius.com/Kanye-west-good-life-lyrics
80,"""Womanizer""",Britney Spears,https://genius.com/Britney-spears-womanizer-lyrics
81,"""Love Story""",Taylor Swift,https://genius.com/Taylor-swift-love-story-lyrics
82,"""Just Fine""",Mary J. Blige,https://genius.com/Mary-j-blige-just-fine-lyrics
83,"""Piece of Me""",Britney Spears,https://genius.com/Britney-spears-piece-of-me-lyrics
84,"""The Boss""",Rick Ross featuring T-Pain,https://genius.com/Rick-ross-you-the-boss-lyrics
85,"""All Summer Long""",Kid Rock,https://genius.com/Kid-rock-all-summer-long-lyrics
86,"""Can't Help but Wait""",Trey Songz,https://genius.com/Trey-songz-cant-help-but-wait-lyrics
87,"""In Love with a Girl""",Gavin DeGraw,https://genius.com/Gavin-degraw-in-love-with-a-girl-lyrics
88,"""My Life""",The Game featuring Lil Wayne,https://genius.com/The-game-my-life-lyrics
89,"""I Remember""",Keyshia Cole,https://genius.com/Keyshia-cole-i-remember-lyrics
90,"""Flashing Lights""",Kanye West featuring Dwele,https://genius.com/Kanye-west-flashing-lights-lyrics
91,"""Mrs. Officer""",Lil Wayne featuring Bobby Valentino and Kidd Kidd,https://genius.com/Lil-wayne-mrs-officer-lyrics
92,"""7 Things""",Miley Cyrus,https://genius.com/Miley-cyrus-7-things-lyrics
93,"""You're Gonna Miss This""",Trace Adkins,https://genius.com/Trace-adkins-youre-gonna-miss-this-lyrics
94,"""Love Remains the Same""",Gavin Rossdale,https://genius.com/Gavin-rossdale-love-remains-the-same-lyrics
95,"""Feels Like Tonight""",Daughtry,https://genius.com/Daughtry-feels-like-tonight-lyrics
96,"""The Way I Are""",Timbaland featuring Keri Hilson,https://genius.com/Timbaland-the-way-i-are-lyrics
97,"""Addicted""",Saving Abel,https://genius.com/Saving-abel-addicted-lyrics
98,"""Into the Night""",Santana featuring Chad Kroeger,https://genius.com/Santana-into-the-night-lyrics
99,"""Heaven Sent""",Keyshia Cole,https://genius.com/Keyshia-cole-heaven-sent-lyrics
100,"""She Got It""",2 Pistols featuring T-Pain and Tay Dizm,https://genius.com/2-pistols-she-got-it-lyrics
