No.,Title,Artist,Lyrics_URL
1,"""Love Yourself""",Justin Bieber,https://genius.com/Justin-bieber-love-yourself-lyrics
2,"""Sorry""",Justin Bieber,https://genius.com/Justin-bieber-sorry-lyrics
3,"""One Dance""",Drake featuring Wizkid and Kyla,https://genius.com/Drake-one-dance-lyrics
4,"""Work""",Rihanna featuring Drake,https://genius.com/Rihanna-work-lyrics
5,"""Stressed Out""",Twenty One Pilots,https://genius.com/Twenty-one-pilots-stressed-out-lyrics
6,"""Panda""",Desiigner,https://genius.com/Desiigner-panda-lyrics
7,"""Hello""",Adele,https://genius.com/Adele-hello-lyrics
8,"""Don't Let Me Down""",The Chainsmokers featuring Daya,https://genius.com/The-chainsmokers-dont-let-me-down-lyrics
9,"""Can't Stop the Feeling!""",Justin Timberlake,https://genius.com/Justin-timberlake-cant-stop-the-feeling-lyrics
10,"""Closer""",The Chainsmokers featuring Halsey,https://genius.com/The-chainsmokers-closer-lyrics
11,"""Cheap Thrills""",Sia featuring Sean Paul,https://genius.com/Sia-cheap-thrills-lyrics
12,"""7 Years""",Lukas Graham,https://genius.com/Lukas-graham-7-years-lyrics
13,"""Needed Me""",Rihanna,https://genius.com/Rihanna-needed-me-lyrics
14,"""My House""",Flo Rida,https://genius.com/Flo-rida-my-house-lyrics
15,"""I Took a Pill in Ibiza""",Mike Posner,https://genius.com/Mike-posner-i-took-a-pill-in-ibiza-lyrics
16,"""Work from Home""",Fifth Harmony featuring Ty Dolla Sign,https://genius.com/Fifth-harmony-work-from-home-lyrics
17,"""This Is What You Came For""",Calvin Harris featuring Rihanna,https://genius.com/Calvin-harris-and-rihanna-this-is-what-you-came-for-lyrics
18,"""Cake by the Ocean""",DNCE,https://genius.com/Dnce-cake-by-the-ocean-lyrics
19,"""Me, Myself & I""",G-Eazy and Bebe Rexha,https://genius.com/G-eazy-and-bebe-rexha-me-myself-and-i-lyrics
20,"""Ride""",Twenty One Pilots,https://genius.com/Twenty-one-pilots-ride-lyrics
21,"""Heathens""",Twenty One Pilots,https://genius.com/Twenty-one-pilots-heathens-lyrics
22,"""Pillowtalk""",Zayn,https://genius.com/Zayn-pillowtalk-lyrics
23,"""Stitches""",Shawn Mendes,https://genius.com/Shawn-mendes-stitches-lyrics
24,"""Hotline Bling""",Drake,https://genius.com/Drake-hotline-bling-lyrics
25,"""Cold Water""",Major Lazer featuring Justin Bieber and MØ,https://genius.com/Major-lazer-cold-water-lyrics
26,"""Send My Love (To Your New Lover)""",Adele,https://genius.com/Adele-send-my-love-to-your-new-lover-lyrics
27,"""Roses""",The Chainsmokers featuring Rozes,https://genius.com/The-chainsmokers-roses-lyrics
28,"""Treat You Better""",Shawn Mendes,https://genius.com/Shawn-mendes-treat-you-better-lyrics
29,"""Too Good""",Drake featuring Rihanna,https://genius.com/Drake-too-good-lyrics
30,"""Low Life""",Future featuring The Weeknd,https://genius.com/Future-low-life-lyrics
31,"""What Do You Mean?""",Justin Bieber,https://genius.com/Justin-bieber-what-do-you-mean-lyrics
32,"""The Hills""",The Weeknd,https://genius.com/The-weeknd-the-hills-lyrics
33,"""Just Like Fire""",P!nk,https://genius.com/P-nk-just-like-fire-lyrics
34,"""Broccoli""",DRAM featuring Lil Yachty,https://genius.com/Dram-broccoli-lyrics
35,"""Don't""",Bryson Tiller,https://genius.com/Bryson-tiller-dont-lyrics
36,"""Dangerous Woman""",Ariana Grande,https://genius.com/Ariana-grande-dangerous-woman-lyrics
37,"""Jumpman""",Drake and Future,https://genius.com/Drake-and-future-jumpman-lyrics
38,"""I Hate U, I Love U""",Gnash featuring Olivia O'Brien,https://genius.com/Gnash-i-hate-u-i-love-u-lyrics
39,"""Here""",Alessia Cara,https://genius.com/Alessia-cara-here-lyrics
40,"""Same Old Love""",Selena Gomez,https://genius.com/Selena-gomez-same-old-love-lyrics
41,"""Controlla""",Drake,https://genius.com/Drake-controlla-lyrics
42,"""Like I'm Gonna Lose You""",Meghan Trainor featuring John Legend,https://genius.com/Meghan-trainor-like-im-gonna-lose-you-lyrics
43,"""One Call Away""",Charlie Puth,https://genius.com/Charlie-puth-one-call-away-lyrics
44,"""Let It Go""",James Bay,https://genius.com/James-bay-let-it-go-lyrics
45,"""No""",Meghan Trainor,https://genius.com/Meghan-trainor-no-lyrics
46,"""Never Forget You""",Zara Larsson and MNEK,https://genius.com/Zara-larsson-and-mnek-never-forget-you-lyrics
47,"""Let Me Love You""",DJ Snake featuring Justin Bieber,https://genius.com/Dj-snake-let-me-love-you-lyrics
48,"""Don't Mind""",Kent Jones,https://genius.com/Kent-jones-dont-mind-lyrics
49,"""H.O.L.Y.""",Florida Georgia Line,https://genius.com/Florida-georgia-line-holy-lyrics
50,"""We Don't Talk Anymore""",Charlie Puth featuring Selena Gomez,https://genius.com/Charlie-puth-we-dont-talk-anymore-lyrics
51,"""Into You""",Ariana Grande,https://genius.com/Ariana-grande-into-you-lyrics
52,"""Gold""",Kiiara,https://genius.com/Kiiara-gold-lyrics
53,"""Exchange""",Bryson Tiller,https://genius.com/Bryson-tiller-exchange-lyrics
54,"""679""",Fetty Wap featuring Remy Boyz,https://genius.com/Fetty-wap-679-lyrics
55,"""Oui""",Jeremih,https://genius.com/Jeremih-oui-lyrics
56,"""Hands to Myself""",Selena Gomez,https://genius.com/Selena-gomez-hands-to-myself-lyrics
57,"""2 Phones""",Kevin Gates,https://genius.com/Kevin-gates-2-phones-lyrics
58,"""Starboy""",The Weeknd featuring Daft Punk,https://genius.com/The-weeknd-starboy-lyrics
59,"""For Free""",DJ Khaled featuring Drake,https://genius.com/Dj-khaled-for-free-lyrics
60,"""Never Be Like You""",Flume featuring Kai,https://genius.com/Flume-never-be-like-you-lyrics
61,"""In the Night""",The Weeknd,https://genius.com/The-weeknd-in-the-night-lyrics
62,"""Me Too""",Meghan Trainor,https://genius.com/Meghan-trainor-me-too-lyrics
63,"""Ex's & Oh's""",Elle King,https://genius.com/Elle-king-exs-and-ohs-lyrics
64,"""Die a Happy Man""",Thomas Rhett,https://genius.com/Thomas-rhett-die-a-happy-man-lyrics
65,"""White Iverson""",Post Malone,https://genius.com/Post-malone-white-iverson-lyrics
66,"""Close""",Nick Jonas featuring Tove Lo,https://genius.com/Nick-jonas-close-lyrics
67,"""Unsteady""",X Ambassadors,https://genius.com/X-ambassadors-unsteady-lyrics
68,"""Sucker for Pain""","Lil Wayne, Wiz Khalifa and Imagine Dragons with Logic and Ty Dolla Sign 
featuring X Ambassadors",https://genius.com/Formerly-vinylzombie-mcr-vinyls-2016-year-end-list-annotated
69,"""Down in the DM""",Yo Gotti featuring Nicki Minaj,https://genius.com/Yo-gotti-down-in-the-dm-lyrics
70,"""Luv""",Tory Lanez,https://genius.com/Tory-lanez-luv-lyrics
71,"""Sorry""",Beyoncé,https://genius.com/Beyonce-sorry-lyrics
72,"""Can't Feel My Face""",The Weeknd,https://genius.com/The-weeknd-cant-feel-my-face-lyrics
73,"""Hymn for the Weekend""",Coldplay,https://genius.com/Coldplay-hymn-for-the-weekend-lyrics
74,"""Say It""",Tory Lanez,https://genius.com/Tory-lanez-say-it-lyrics
75,"""Antidote""",Travis Scott,https://genius.com/Travis-scott-antidote-lyrics
76,"""Lost Boy""",Ruth B,https://genius.com/Ruth-b-lost-boy-lyrics
77,"""Side to Side""",Ariana Grande featuring Nicki Minaj,https://genius.com/Ariana-grande-side-to-side-lyrics
78,"""Sit Still, Look Pretty""",Daya,https://genius.com/Daya-sit-still-look-pretty-lyrics
79,"""Wildest Dreams""",Taylor Swift,https://genius.com/Taylor-swift-wildest-dreams-lyrics
80,"""Middle""",DJ Snake featuring Bipolar Sunshine,https://genius.com/Dj-snake-middle-lyrics
81,"""On My Mind""",Ellie Goulding,https://genius.com/Ellie-goulding-on-my-mind-lyrics
82,"""Pop Style""",Drake featuring Jay-Z and Kanye West[a],https://genius.com/Drake-pop-style-lyrics
83,"""When We Were Young""",Adele,https://genius.com/Adele-when-we-were-young-lyrics
84,"""Hide Away""",Daya,https://genius.com/Daya-hide-away-lyrics
85,"""Lean On""",Major Lazer and DJ Snake featuring MØ,https://genius.com/Spotify-new-music-tuesday-03-03-15-annotated
86,"""I Know What You Did Last Summer""",Shawn Mendes and Camila Cabello,https://genius.com/Shawn-mendes-and-camila-cabello-i-know-what-you-did-last-summer-lyrics
87,"""All the Way Up""",Fat Joe and Remy Ma featuring French Montana and Infared,https://genius.com/Boyki-and-jaay-watt-way-up-lyrics
88,"""Watch Me""",Silentó,https://genius.com/Computerwife-no-patience-lyrics
89,"""Back to Sleep""",Chris Brown,https://genius.com/Chris-brown-back-to-sleep-lyrics
90,"""No Limit""",Usher featuring Young Thug,https://genius.com/Usher-no-limit-lyrics
91,"""Cut It""",O.T. Genasis featuring Young Dolph,https://genius.com/Ot-genasis-cut-it-lyrics
92,"""Really Really""",Kevin Gates,https://genius.com/Kevin-gates-really-really-lyrics
93,"""All In My Head (Flex)""",Fifth Harmony featuring Fetty Wap,https://genius.com/Fifth-harmony-all-in-my-head-flex-lyrics
94,"""Starving""",Hailee Steinfeld and Grey featuring Zedd,https://genius.com/Beatstar-game-beatstar-official-playlist-annotated
95,"""Adventure of a Lifetime""",Coldplay,https://genius.com/Coldplay-adventure-of-a-lifetime-lyrics
96,"""Humble and Kind""",Tim McGraw,https://genius.com/Tim-mcgraw-humble-and-kind-lyrics
97,"""Wicked""",Future,https://genius.com/Future-wicked-lyrics
98,"""Tiimmy Turner""",Desiigner,https://genius.com/Desiigner-tiimmy-turner-lyrics
99,"""See You Again""",Wiz Khalifa featuring Charlie Puth,https://genius.com/Wiz-khalifa-see-you-again-lyrics
100,"""Perfect""",One Direction,https://genius.com/One-direction-perfect-lyrics
