No.,Title,Artist,Lyrics_URL
1,"""Uptown Funk""",Mark Ronson featuring Bruno Mars,https://genius.com/Mark-ronson-uptown-funk-lyrics
2,"""Thinking Out Loud""",Ed Sheeran,https://genius.com/Ed-sheeran-thinking-out-loud-lyrics
3,"""See You Again""",Wiz Khalifa featuring Charlie Puth,https://genius.com/Wiz-khalifa-see-you-again-lyrics
4,"""Trap Queen""",Fetty Wap,https://genius.com/Fetty-wap-trap-queen-lyrics
5,"""Sugar""",Maroon 5,https://genius.com/Maroon-5-sugar-lyrics
6,"""Shut Up and Dance""",Walk the Moon,https://genius.com/Walk-the-moon-shut-up-and-dance-lyrics
7,"""Blank Space""",Taylor Swift,https://genius.com/Taylor-swift-blank-space-lyrics
8,"""Watch Me""",Silentó,https://genius.com/Computerwife-no-patience-lyrics
9,"""Earned It""",The Weeknd,https://genius.com/The-weeknd-earned-it-lyrics
10,"""The Hills""",The Weeknd,https://genius.com/The-weeknd-the-hills-lyrics
11,"""Cheerleader (Felix Jaehn Remix)""",OMI,https://genius.com/Omi-cheerleader-felix-jaehn-remix-lyrics
12,"""Can't Feel My Face""",The Weeknd,https://genius.com/The-weeknd-cant-feel-my-face-lyrics
13,"""Love Me Like You Do""",Ellie Goulding,https://genius.com/Ellie-goulding-love-me-like-you-do-lyrics
14,"""Take Me to Church""",Hozier,https://genius.com/Hozier-take-me-to-church-lyrics
15,"""Bad Blood""",Taylor Swift featuring Kendrick Lamar,https://genius.com/Taylor-swift-bad-blood-lyrics
16,"""Lean On""",Major Lazer and DJ Snake featuring MØ,https://genius.com/Spotify-new-music-tuesday-03-03-15-annotated
17,"""Want to Want Me""",Jason Derulo,https://genius.com/Jason-derulo-want-to-want-me-lyrics
18,"""Shake It Off""",Taylor Swift,https://genius.com/Taylor-swift-shake-it-off-lyrics
19,"""Where Are Ü Now""",Skrillex and Diplo (Jack Ü) featuring Justin Bieber,https://genius.com/Grammy-awards-2016-nominees-lyrics
20,"""Fight Song""",Rachel Platten,https://genius.com/Rachel-platten-fight-song-lyrics
21,"""679""",Fetty Wap featuring Remy Boyz,https://genius.com/Fetty-wap-679-lyrics
22,"""Lips Are Movin""",Meghan Trainor,https://genius.com/Meghan-trainor-lips-are-movin-lyrics
23,"""Worth It""",Fifth Harmony featuring Kid Ink,https://genius.com/Fifth-harmony-worth-it-lyrics
24,"""Post to Be""",Omarion featuring Chris Brown and Jhené Aiko,https://genius.com/Omarion-post-to-be-lyrics
25,"""Honey, I'm Good.""",Andy Grammer,https://genius.com/Andy-grammer-honey-im-good-lyrics
26,"""I'm Not the Only One""",Sam Smith,https://genius.com/Sam-smith-im-not-the-only-one-lyrics
27,"""Good for You""",Selena Gomez featuring ASAP Rocky,https://genius.com/Selena-gomez-good-for-you-lyrics
28,"""All About That Bass""",Meghan Trainor,https://genius.com/Meghan-trainor-all-about-that-bass-lyrics
29,"""Style""",Taylor Swift,https://genius.com/Taylor-swift-style-lyrics
30,"""Hotline Bling""",Drake,https://genius.com/Drake-hotline-bling-lyrics
31,"""Hey Mama""","David Guetta featuring Nicki Minaj, Bebe Rexha and Afrojack",https://genius.com/David-guetta-hey-mama-lyrics
32,"""G.D.F.R.""",Flo Rida featuring Sage the Gemini and Lookas,https://genius.com/Flo-rida-gdfr-lyrics
33,"""What Do You Mean?""",Justin Bieber,https://genius.com/Justin-bieber-what-do-you-mean-lyrics
34,"""Photograph""",Ed Sheeran,https://genius.com/Ed-sheeran-photograph-lyrics
35,"""Hello""",Adele,https://genius.com/Adele-hello-lyrics
36,"""Stitches""",Shawn Mendes,https://genius.com/Shawn-mendes-stitches-lyrics
37,"""Talking Body""",Tove Lo,https://genius.com/Tove-lo-talking-body-lyrics
38,"""Jealous""",Nick Jonas,https://genius.com/Nick-jonas-jealous-lyrics
39,"""Time of Our Lives""",Pitbull and Ne-Yo,https://genius.com/Pitbull-and-ne-yo-time-of-our-lives-lyrics
40,"""Locked Away""",R. City featuring Adam Levine,https://genius.com/R-city-locked-away-lyrics
41,"""Somebody""",Natalie La Rose featuring Jeremih,https://genius.com/Natalie-la-rose-somebody-lyrics
42,"""FourFiveSeconds""","Rihanna, Kanye West and Paul McCartney",https://genius.com/Abbey-road-the-genius-of-paul-mccartney-annotated
43,"""Centuries""",Fall Out Boy,https://genius.com/Fall-out-boy-centuries-lyrics
44,"""My Way""",Fetty Wap featuring Monty,https://genius.com/Fetty-wap-my-way-lyrics
45,"""Take Your Time""",Sam Hunt,https://genius.com/Sam-hunt-take-your-time-lyrics
46,"""Animals""",Maroon 5,https://genius.com/Maroon-5-animals-lyrics
47,"""I Don't Fuck with You""",Big Sean featuring E-40,https://genius.com/Big-sean-i-dont-fuck-with-you-lyrics
48,"""Bitch Better Have My Money""",Rihanna,https://genius.com/Rihanna-bitch-better-have-my-money-lyrics
49,"""Flex (Ooh, Ooh, Ooh)""",Rich Homie Quan,https://genius.com/Rich-homie-quan-flex-ooh-ooh-ooh-lyrics
50,"""Nasty Freestyle""",T-Wayne,https://genius.com/T-wayne-nasty-freestyle-lyrics
51,"""Only""","Nicki Minaj featuring Drake, Lil Wayne and Chris Brown",https://genius.com/Nicki-minaj-only-lyrics
52,"""Elastic Heart""",Sia,https://genius.com/Sia-elastic-heart-lyrics
53,"""Cool for the Summer""",Demi Lovato,https://genius.com/Demi-lovato-cool-for-the-summer-lyrics
54,"""Renegades""",X Ambassadors,https://genius.com/X-ambassadors-renegades-lyrics
55,"""I Don't Mind""",Usher featuring Juicy J,https://genius.com/Usher-i-dont-mind-lyrics
56,"""Love Me Harder""",Ariana Grande and The Weeknd,https://genius.com/Ariana-grande-and-the-weeknd-love-me-harder-lyrics
57,"""Wildest Dreams""",Taylor Swift,https://genius.com/Taylor-swift-wildest-dreams-lyrics
