No.,Title,Artist,Lyrics_URL
26,"""Ella Baila Sola""",Eslabon Armado and Peso Pluma,https://genius.com/Eslabon-armado-and-peso-pluma-ella-baila-sola-lyrics
27,"""Karma""",Taylor Swift featuring Ice Spice,https://genius.com/Taylor-swift-karma-lyrics
28,"""Just Wanna Rock""",Lil Uzi Vert,https://genius.com/Lil-uzi-vert-just-wanna-rock-lyrics
29,"""Cuff It""",Beyoncé,https://genius.com/Beyonce-cuff-it-lyrics
30,"""Vampire""",Olivia Rodrigo,https://genius.com/Olivia-rodrigo-vampire-lyrics
31,"""FukUMean""",Gunna,https://genius.com/Gunna-fukumean-lyrics
32,"""Lavender Haze""",Taylor Swift,https://genius.com/Taylor-swift-lavender-haze-lyrics
33,"""Players""",Coi Leray,https://genius.com/Coi-leray-players-lyrics
34,"""Need a Favor""",Jelly Roll,https://genius.com/Jelly-roll-need-a-favor-lyrics
35,"""Dance the Night""",Dua Lipa,https://genius.com/Dua-lipa-dance-the-night-lyrics
36,"""Love You Anyway""",Luke Combs,https://genius.com/Luke-combs-love-you-anyway-lyrics
37,"""One Thing at a Time""",Morgan Wallen,https://genius.com/Morgan-wallen-one-thing-at-a-time-lyrics
38,"""Superhero (Heroes & Villains)""","Metro Boomin, Future and Chris Brown",https://genius.com/Genius-traducciones-al-espanol-metro-boomin-future-and-metro-boomin-superhero-heroes-and-villains-traduccion-al-espanol-lyrics
39,"""Bad Habit""",Steve Lacy,https://genius.com/Steve-lacy-bad-habit-lyrics
40,"""La Bebé""",Yng Lvcas and Peso Pluma,https://genius.com/Yng-lvcas-la-bebe-lyrics
41,"""Golden Hour""",Jvke,https://genius.com/Jvke-golden-hour-lyrics
42,"""Religiously""",Bailey Zimmerman,https://genius.com/Bailey-zimmerman-religiously-lyrics
43,"""Spin Bout U""",Drake and 21 Savage,https://genius.com/Drake-and-21-savage-spin-bout-u-lyrics
44,"""Cupid""",Fifty Fifty,https://genius.com/Fifty-fifty-cupid-lyrics
45,"""Search & Rescue""",Drake,https://genius.com/Drake-search-and-rescue-lyrics
46,"""Barbie World""",Nicki Minaj and Ice Spice with Aqua,https://genius.com/Ice-spice-and-nicki-minaj-barbie-world-lyrics
47,"""Next Thing You Know""",Jordan Davis,https://genius.com/Jordan-davis-next-thing-you-know-lyrics
48,"""Escapism""",Raye featuring 070 Shake,https://genius.com/Raye-and-070-shake-escapism-lyrics
49,"""Un x100to""",Grupo Frontera and Bad Bunny,https://genius.com/Grupo-frontera-and-bad-bunny-un-x100to-lyrics
50,"""Until I Found You""",Stephen Sanchez,https://genius.com/Stephen-sanchez-until-i-found-you-lyrics
51,"""Shirt""",SZA,https://genius.com/Sza-shirt-lyrics
52,"""Paint the Town Red""",Doja Cat,https://genius.com/Doja-cat-paint-the-town-red-lyrics
53,"""Made You Look""",Meghan Trainor,https://genius.com/Meghan-trainor-made-you-look-lyrics
54,"""Wait in the Truck""",Hardy featuring Lainey Wilson,https://genius.com/Hardy-and-lainey-wilson-wait-in-the-truck-lyrics
55,"""All I Want for Christmas Is You""",Mariah Carey,https://genius.com/Mariah-carey-all-i-want-for-christmas-is-you-lyrics
56,"""Everything I Love""",Morgan Wallen,https://genius.com/Morgan-wallen-everything-i-love-lyrics
57,"""Chemical""",Post Malone,https://genius.com/Post-malone-chemical-lyrics
58,"""Heart Like a Truck""",Lainey Wilson,https://genius.com/Lainey-wilson-heart-like-a-truck-lyrics
59,"""Going, Going, Gone""",Luke Combs,https://genius.com/Luke-combs-going-going-gone-lyrics
60,"""Rockin' Around the Christmas Tree""",Brenda Lee,https://genius.com/Brenda-lee-rockin-around-the-christmas-tree-lyrics
61,"""Dancin' in the Country""",Tyler Hubbard,https://genius.com/Tyler-hubbard-dancin-in-the-country-lyrics
62,"""Daylight""",David Kushner,https://genius.com/David-kushner-daylight-lyrics
63,"""Lift Me Up""",Rihanna,https://genius.com/Rihanna-lift-me-up-lyrics
64,"""Eyes Closed""",Ed Sheeran,https://genius.com/Ed-sheeran-eyes-closed-lyrics
65,"""TQG""",Karol G and Shakira,https://genius.com/Karol-g-and-shakira-tqg-lyrics
66,"""Try That in a Small Town""",Jason Aldean,https://genius.com/Jason-aldean-try-that-in-a-small-town-lyrics
67,"""Tennessee Orange""",Megan Moroney,https://genius.com/Megan-moroney-tennessee-orange-lyrics
68,"""Jingle Bell Rock""",Bobby Helms,https://genius.com/Bobby-helms-jingle-bell-rock-lyrics
69,"""Princess Diana""",Ice Spice and Nicki Minaj,https://genius.com/Ice-spice-and-nicki-minaj-princess-diana-lyrics
70,"""Tomorrow 2""",GloRilla and Cardi B,https://genius.com/Glorilla-and-cardi-b-tomorrow-2-lyrics
71,"""A Holly Jolly Christmas""",Burl Ives,https://genius.com/Burl-ives-a-holly-jolly-christmas-lyrics
72,"""Where She Goes""",Bad Bunny,https://genius.com/Bad-bunny-where-she-goes-lyrics
73,"""Bebe Dame""",Fuerza Regida and Grupo Frontera,https://genius.com/Fuerza-regida-and-grupo-frontera-bebe-dame-lyrics
74,"""I Remember Everything""",Zach Bryan featuring Kacey Musgraves,https://genius.com/Zach-bryan-i-remember-everything-lyrics
75,"""I Like You (A Happier Song)""",Post Malone featuring Doja Cat,https://genius.com/Post-malone-i-like-you-a-happier-song-lyrics
76,"""What It Is (Block Boy)""",Doechii featuring Kodak Black,https://genius.com/Doechii-what-it-is-block-boy-lyrics
77,"""Nobody Gets Me""",SZA,https://genius.com/Sza-nobody-gets-me-lyrics
78,"""Rich Men North of Richmond""",Oliver Anthony Music,https://genius.com/Oliver-anthony-music-rich-men-north-of-richmond-lyrics
79,"""Super Freaky Girl""",Nicki Minaj,https://genius.com/Nicki-minaj-super-freaky-girl-lyrics
80,"""Dial Drunk""",Noah Kahan and Post Malone,https://genius.com/Noah-kahan-dial-drunk-lyrics
81,"""What Was I Made For?""",Billie Eilish,https://genius.com/Billie-eilish-what-was-i-made-for-lyrics
82,"""Seven""",Jungkook featuring Latto,https://genius.com/Jung-kook-seven-instrumental-lyrics
83,"""Wait for U""",Future featuring Drake and Tems,https://genius.com/Future-wait-for-u-lyrics
84,"""Last Christmas""",Wham!,https://genius.com/Wham-last-christmas-lyrics
85,"""Handle on You""",Parker McCollum,https://genius.com/Parker-mccollum-handle-on-you-lyrics
86,"""Por Las Noches""",Peso Pluma,https://genius.com/Peso-pluma-por-las-noches-lyrics
87,"""Memory Lane""",Old Dominion,https://genius.com/Old-dominion-memory-lane-lyrics
88,"""Area Codes""",Kaliii,https://genius.com/Kaliii-area-codes-lyrics
89,"""Bury Me in Georgia""",Kane Brown,https://genius.com/Kane-brown-bury-me-in-georgia-lyrics
90,"""PRC""",Peso Pluma and Natanael Cano,https://genius.com/Peso-pluma-and-natanael-cano-prc-lyrics
91,"""What My World Spins Around""",Jordan Davis,https://genius.com/Jordan-davis-what-my-world-spins-around-lyrics
92,"""Ain't That Some""",Morgan Wallen,https://genius.com/Morgan-wallen-aint-that-some-lyrics
93,"""Wild as Her""",Corey Kent,https://genius.com/Corey-kent-wild-as-her-lyrics
94,"""Peaches & Eggplants""",Young Nudy featuring 21 Savage,https://genius.com/Young-nudy-peaches-and-eggplants-lyrics
95,"""I Wrote the Book""",Morgan Wallen,https://genius.com/Morgan-wallen-i-wrote-the-book-lyrics
96,"""Bzrp Music Sessions, Vol. 53""",Bizarrap and Shakira,https://genius.com/Bizarrap-and-shakira-shakira-bzrp-music-sessions-vol-53-lyrics
97,"""Meltdown""",Travis Scott featuring Drake,https://genius.com/Travis-scott-meltdown-lyrics
98,"""Put It on da Floor Again""",Latto featuring Cardi B,https://genius.com/Latto-put-it-on-da-floor-again-lyrics
99,"""Bloody Mary""",Lady Gaga,https://genius.com/Lady-gaga-bloody-mary-lyrics
100,"""Watermelon Moonshine""",Lainey Wilson,https://genius.com/Lainey-wilson-watermelon-moonshine-lyrics
