No.,Title,Artist,Lyrics_URL
30,"""Treasure""",Bruno Mars,https://genius.com/Bruno-mars-treasure-lyrics
31,"""The Way""",Ariana Grande featuring Mac Miller,https://genius.com/Ariana-grande-the-way-lyrics
32,"""Started from the Bottom""",Drake,https://genius.com/Drake-started-from-the-bottom-lyrics
33,"""Come & Get It""",Selena Gomez,https://genius.com/Selena-gomez-come-and-get-it-lyrics
34,"""Hold On, We're Going Home""",Drake featuring Majid Jordan,https://genius.com/Drake-hold-on-were-going-home-lyrics
35,"""Daylight""",Maroon 5,https://genius.com/Maroon-5-daylight-lyrics
36,"""Feel This Moment""",Pitbull featuring Christina Aguilera,https://genius.com/Pitbull-feel-this-moment-lyrics
37,"""Applause""",Lady Gaga,https://genius.com/Lady-gaga-applause-lyrics
38,"""One More Night""",Maroon 5,https://genius.com/Maroon-5-one-more-night-lyrics
39,"""Love Me""",Lil Wayne featuring Drake and Future,https://genius.com/Lil-wayne-love-me-lyrics
40,"""My Songs Know What You Did in the Dark (Light Em Up)""",Fall Out Boy,https://genius.com/Fall-out-boy-my-songs-know-what-you-did-in-the-dark-light-em-up-lyrics
41,"""Fuckin' Problems""","ASAP Rocky featuring Drake, 2 Chainz and Kendrick Lamar",https://genius.com/A-ap-rocky-fuckin-problems-lyrics
42,"""Beauty and a Beat""",Justin Bieber featuring Nicki Minaj,https://genius.com/Justin-bieber-beauty-and-a-beat-lyrics
43,"""Same Love""",Macklemore & Ryan Lewis featuring Mary Lambert,https://genius.com/Velyn-analyzing-same-love-persuasive-techniques-lyrics
44,"""Sweet Nothing""",Calvin Harris featuring Florence Welch,https://genius.com/Calvin-harris-sweet-nothing-lyrics
45,"""Summertime Sadness""",Lana Del Rey and Cédric Gervais,https://genius.com/Lana-del-rey-summertime-sadness-lyrics
46,"""Home""",Phillip Phillips,https://genius.com/Phillip-phillips-home-lyrics
47,"""It's Time""",Imagine Dragons,https://genius.com/Imagine-dragons-its-time-lyrics
48,"""Power Trip""",J. Cole featuring Miguel,https://genius.com/J-cole-power-trip-lyrics
49,"""Girl on Fire""",Alicia Keys featuring Nicki Minaj,https://genius.com/Alicia-keys-girl-on-fire-lyrics
50,"""Heart Attack""",Demi Lovato,https://genius.com/Demi-lovato-heart-attack-lyrics
51,"""Love Somebody""",Maroon 5,https://genius.com/Maroon-5-love-somebody-lyrics
52,"""I Will Wait""",Mumford & Sons,https://genius.com/Mumford-and-sons-i-will-wait-lyrics
53,"""Try""",Pink,https://genius.com/P-nk-try-lyrics
54,"""Wagon Wheel""",Darius Rucker,https://genius.com/Darius-rucker-wagon-wheel-lyrics
55,"""Gangnam Style""",Psy,https://genius.com/Psy-gangnam-style-lyrics
56,"""I Need Your Love""",Calvin Harris featuring Ellie Goulding,https://genius.com/Calvin-harris-i-need-your-love-lyrics
57,"""Die Young""",Kesha,https://genius.com/Kesha-die-young-lyrics
58,"""Some Nights""",Fun,https://genius.com/Fun-some-nights-lyrics
59,"""Bad""",Wale featuring Tiara Thomas or Rihanna,https://genius.com/Wale-bad-lyrics
60,"""Boys 'Round Here""",Blake Shelton featuring Pistol Annies and Friends,https://genius.com/Blake-shelton-boys-round-here-lyrics
61,"""Gone, Gone, Gone""",Phillip Phillips,https://genius.com/Phillip-phillips-gone-gone-gone-lyrics
62,"""Demons""",Imagine Dragons,https://genius.com/Imagine-dragons-demons-lyrics
63,"""Counting Stars""",OneRepublic,https://genius.com/Onerepublic-counting-stars-lyrics
64,"""I Cry""",Flo Rida,https://genius.com/Flo-rida-i-cry-lyrics
65,"""Little Talks""",Of Monsters and Men,https://genius.com/Of-monsters-and-men-little-talks-lyrics
66,"""The Other Side""",Jason Derulo,https://genius.com/Jason-derulo-the-other-side-lyrics
67,"""Berzerk""",Eminem,https://genius.com/Eminem-berzerk-lyrics
68,"""Catch My Breath""",Kelly Clarkson,https://genius.com/Kelly-clarkson-catch-my-breath-lyrics
69,"""Crash My Party""",Luke Bryan,https://genius.com/Luke-bryan-crash-my-party-lyrics
70,"""Pour It Up""",Rihanna,https://genius.com/Rihanna-pour-it-up-lyrics
71,"""22""",Taylor Swift,https://genius.com/Taylor-swift-22-lyrics
72,"""I Want Crazy""",Hunter Hayes,https://genius.com/Hunter-hayes-i-want-crazy-lyrics
73,"""The Fox (What Does the Fox Say?)""",Ylvis,https://genius.com/Ylvis-the-fox-what-does-the-fox-say-lyrics
74,"""Best Song Ever""",One Direction,https://genius.com/One-direction-best-song-ever-lyrics
75,"""The A Team""",Ed Sheeran,https://genius.com/Ed-sheeran-the-a-team-lyrics
76,"""Carry On""",Fun,https://genius.com/Fun-carry-on-lyrics
77,"""Highway Don't Care""",Tim McGraw featuring Taylor Swift and Keith Urban,https://genius.com/Tim-mcgraw-highway-dont-care-lyrics
78,"""That's My Kind of Night""",Luke Bryan,https://genius.com/Luke-bryan-thats-my-kind-of-night-lyrics
79,"""Swimming Pools (Drank)""",Kendrick Lamar,https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics
80,"""Sure Be Cool If You Did""",Blake Shelton,https://genius.com/Blake-shelton-sure-be-cool-if-you-did-lyrics
81,"""#Beautiful""",Mariah Carey featuring Miguel,https://genius.com/Mariah-carey-beautiful-lyrics
82,"""Troublemaker""",Olly Murs featuring Flo Rida,https://genius.com/Olly-murs-troublemaker-lyrics
83,"""Body Party""",Ciara,https://genius.com/Ciara-body-party-lyrics
84,"""Adorn""",Miguel,https://genius.com/Miguel-adorn-lyrics
85,"""Hall of Fame""",The Script featuring will.i.am,https://genius.com/The-script-hall-of-fame-lyrics
86,"""Let Me Love You (Until You Learn to Love Yourself)""",Ne-Yo,https://genius.com/Ne-yo-let-me-love-you-until-you-learn-to-love-yourself-lyrics
87,"""U.O.E.N.O.""",Rocko featuring Future and Rick Ross,https://genius.com/Rocko-uoeno-lyrics
88,"""Next to Me""",Emeli Sandé,https://genius.com/Emeli-sande-next-to-me-lyrics
89,"""Mama's Broken Heart""",Miranda Lambert,https://genius.com/Miranda-lambert-mamas-broken-heart-lyrics
90,"""It Goes Like This""",Thomas Rhett,https://genius.com/Thomas-rhett-it-goes-like-this-lyrics
91,"""Bugatti""",Ace Hood featuring Future and Rick Ross,https://genius.com/Ace-hood-bugatti-lyrics
92,"""Wanted""",Hunter Hayes,https://genius.com/Hunter-hayes-wanted-lyrics
93,"""Downtown""",Lady Antebellum,https://genius.com/Lady-a-downtown-lyrics
94,"""Get Your Shine On""",Florida Georgia Line,https://genius.com/Florida-georgia-line-get-your-shine-on-lyrics
95,"""#thatPower""",will.i.am featuring Justin Bieber,https://genius.com/William-thatpower-lyrics
96,"""Brave""",Sara Bareilles,https://genius.com/Sara-bareilles-brave-lyrics
97,"""Let Her Go""",Passenger,https://genius.com/Passenger-let-her-go-lyrics
98,"""Runnin' Outta Moonlight""",Randy Houser,https://genius.com/Randy-houser-runnin-outta-moonlight-lyrics
99,"""I'm Different""",2 Chainz,https://genius.com/2-chainz-im-different-lyrics
100,"""Still Into You""",Paramore,https://genius.com/Paramore-still-into-you-lyrics
