No.,Title,Artist,Lyrics_URL
90,"""23""","Mike WiLL Made-It featuring Miley Cyrus, Wiz Khalifa, and Juicy J",https://genius.com/Mike-will-made-it-23-lyrics
91,"""Beachin'""",Jake Owen,https://genius.com/Jake-owen-beachin-lyrics
92,"""White Walls""",Macklemore & Ryan Lewis featuring ScHoolboy Q and Hollis,https://genius.com/Macklemore-and-ryan-lewis-white-walls-lyrics
93,"""She Looks So Perfect""",5 Seconds of Summer,https://genius.com/5-seconds-of-summer-she-looks-so-perfect-lyrics
94,"""Stay the Night""",Zedd featuring Hayley Williams,https://genius.com/Zedd-stay-the-night-lyrics
95,"""Partition""",Beyoncé,https://genius.com/Beyonce-partition-lyrics
96,"""Studio""",ScHoolboy Q featuring BJ the Chicago Kid,https://genius.com/Schoolboy-q-studio-lyrics
97,"""0 to 100 / The Catch Up""",Drake,https://genius.com/Drake-0-to-100-the-catch-up-lyrics
98,"""I Don't Dance""",Lee Brice,https://genius.com/Lee-brice-i-dont-dance-lyrics
99,"""Somethin' Bad""",Miranda Lambert and Carrie Underwood,https://genius.com/Miranda-lambert-somethin-bad-lyrics
100,"""Adore You""",Miley Cyrus,https://genius.com/Miley-cyrus-adore-you-lyrics
