No.,Title,Artist,Lyrics_URL
22,"""DJ Got Us Fallin' in Love""",Usher featuring Pitbull,https://genius.com/Usher-dj-got-us-fallin-in-love-lyrics
23,"""Billionaire""",Travie McCoy featuring Bruno Mars,https://genius.com/Travie-mccoy-billionaire-lyrics
24,"""Not Afraid""",Eminem,https://genius.com/Eminem-not-afraid-lyrics
25,"""Replay""",Iyaz,https://genius.com/Iyaz-replay-lyrics
26,"""Sexy Bitch""",David Guetta featuring Akon,https://genius.com/David-guetta-and-akon-sexy-bitch-lyrics
27,"""Breakeven""",The Script,https://genius.com/The-script-breakeven-lyrics
28,"""Your Love Is My Drug""",Kesha,https://genius.com/Kesha-your-love-is-my-drug-lyrics
29,"""I Gotta Feeling""",The Black Eyed Peas,https://genius.com/Billboard-longest-leading-hot-100-1s-december-16-2024-annotated
30,"""Fireflies""",Owl City,https://genius.com/Owl-city-fireflies-lyrics
31,"""Say Aah""",Trey Songz featuring Fabolous,https://genius.com/Trey-songz-say-aah-lyrics
32,"""Find Your Love""",Drake,https://genius.com/Drake-find-your-love-lyrics
33,"""Alejandro""",Lady Gaga,https://genius.com/Lady-gaga-alejandro-lyrics
34,"""Ridin' Solo""",Jason Derulo,https://genius.com/Jason-derulo-ridin-solo-lyrics
35,"""Just a Dream""",Nelly,https://genius.com/Nelly-just-a-dream-lyrics
36,"""How Low""",Ludacris,https://genius.com/Ludacris-how-low-lyrics
37,"""Like a G6""",Far East Movement featuring The Cataracs and Dev,https://genius.com/Far-east-movement-like-a-g6-lyrics
38,"""Carry Out""",Timbaland featuring Justin Timberlake,https://genius.com/Timbaland-carry-out-lyrics
39,"""Haven't Met You Yet""",Michael Bublé,https://genius.com/Michael-buble-havent-met-you-yet-lyrics
40,"""Club Can't Handle Me""",Flo Rida featuring David Guetta,https://genius.com/Flo-rida-and-david-guetta-club-cant-handle-me-lyrics
41,"""Down""",Jay Sean featuring Lil Wayne,https://genius.com/Jay-sean-down-lyrics
42,"""Bulletproof""",La Roux,https://genius.com/La-roux-bulletproof-lyrics
43,"""Whatcha Say""",Jason Derulo,https://genius.com/Jason-derulo-whatcha-say-lyrics
44,"""Baby""",Justin Bieber featuring Ludacris,https://genius.com/Justin-bieber-baby-lyrics
45,"""Whataya Want from Me""",Adam Lambert,https://genius.com/Adam-lambert-whataya-want-from-me-lyrics
46,"""Mine""",Taylor Swift,https://genius.com/Taylor-swift-mine-lyrics
47,"""Only Girl (In the World)""",Rihanna,https://genius.com/Rihanna-only-girl-in-the-world-lyrics
48,"""Live Like We're Dying""",Kris Allen,https://genius.com/Kris-allen-live-like-were-dying-lyrics
49,"""Hard""",Rihanna featuring Jeezy,https://genius.com/Rihanna-hard-lyrics
50,"""Young Forever""",Jay-Z featuring Mr Hudson,https://genius.com/Jay-z-young-forever-lyrics
51,"""Blah Blah Blah""",Kesha featuring 3OH!3,https://genius.com/Kesha-blah-blah-blah-lyrics
52,"""Bottoms Up""",Trey Songz featuring Nicki Minaj,https://genius.com/Trey-songz-bottoms-up-lyrics
53,"""Do You Remember""",Jay Sean featuring Sean Paul and Lil Jon,https://genius.com/Jay-sean-do-you-remember-lyrics
54,"""All the Right Moves""",OneRepublic,https://genius.com/Onerepublic-all-the-right-moves-lyrics
55,"""According to You""",Orianthi,https://genius.com/Orianthi-according-to-you-lyrics
56,"""My Chick Bad""",Ludacris featuring Nicki Minaj,https://genius.com/Ludacris-my-chick-bad-lyrics
57,"""You Belong with Me""",Taylor Swift,https://genius.com/Taylor-swift-you-belong-with-me-lyrics
58,"""Meet Me Halfway""",The Black Eyed Peas,https://genius.com/Black-eyed-peas-meet-me-halfway-at-the-remix-william-remix-lyrics
59,"""Take It Off""",Kesha,https://genius.com/Kesha-take-it-off-lyrics
60,"""Over""",Drake,https://genius.com/Drake-over-lyrics
61,"""Animal""",Neon Trees,https://genius.com/Neon-trees-animal-lyrics
62,"""Misery""",Maroon 5,https://genius.com/Maroon-5-misery-lyrics
63,"""Magic""",B.o.B featuring Rivers Cuomo,https://genius.com/Bob-magic-lyrics
64,"""Paparazzi""",Lady Gaga,https://genius.com/Lady-gaga-paparazzi-lyrics
65,"""Tie Me Down""",New Boyz featuring Ray J,https://genius.com/New-boyz-tie-me-down-lyrics
66,"""Your Love""",Nicki Minaj,https://genius.com/Nicki-minaj-your-love-lyrics
67,"""Party in the U.S.A.""",Miley Cyrus,https://genius.com/Miley-cyrus-party-in-the-usa-lyrics
68,"""Deuces""",Chris Brown featuring Tyga and Kevin McCall,https://genius.com/Chris-brown-deuces-lyrics
69,"""3""",Britney Spears,https://genius.com/Britney-spears-3-lyrics
70,"""Impossible""",Shontelle,https://genius.com/Shontelle-impossible-lyrics
71,"""Forever""","Drake featuring Kanye West, Lil Wayne and Eminem",https://genius.com/Drake-kanye-west-lil-wayne-and-eminem-forever-lyrics
72,"""Two Is Better Than One""",Boys Like Girls featuring Taylor Swift,https://genius.com/Boys-like-girls-two-is-better-than-one-lyrics
73,"""My First Kiss""",3OH!3 featuring Kesha,https://genius.com/3oh-3-my-first-kiss-lyrics
74,"""Already Gone""",Kelly Clarkson,https://genius.com/Kelly-clarkson-already-gone-lyrics
75,"""Rock That Body""",The Black Eyed Peas,https://genius.com/Black-eyed-peas-rock-that-body-apldeap-and-dj-replay-remix-lyrics
76,"""Secrets""",OneRepublic,https://genius.com/Onerepublic-secrets-lyrics
77,"""Naturally""",Selena Gomez & the Scene,https://genius.com/Selena-gomez-and-the-scene-naturally-lyrics
78,"""Un-Thinkable (I'm Ready)""",Alicia Keys,https://genius.com/Alicia-keys-un-thinkable-im-ready-lyrics
79,"""All I Do Is Win""","DJ Khaled featuring T-Pain, Ludacris, Snoop Dogg and Rick Ross",https://genius.com/Dj-khaled-all-i-do-is-win-lyrics
80,"""I Made It (Cash Money Heroes)""","Kevin Rudolf featuring Birdman, Jay Sean and Lil Wayne",https://genius.com/Kevin-rudolf-i-made-it-cash-money-heroes-lyrics
81,"""Stuck Like Glue""",Sugarland,https://genius.com/Sugarland-stuck-like-glue-lyrics
82,"""Hey Daddy (Daddy's Home)""",Usher featuring Plies,https://genius.com/Usher-hey-daddy-daddys-home-lyrics
83,"""There Goes My Baby""",Usher,https://genius.com/Usher-there-goes-my-baby-lyrics
84,"""Today Was a Fairytale""",Taylor Swift,https://genius.com/Taylor-swift-today-was-a-fairytale-lyrics
85,"""Say Something""",Timbaland featuring Drake,https://genius.com/Timbaland-say-something-lyrics
86,"""Sweet Dreams""",Beyoncé,https://genius.com/Beyonce-sweet-dreams-lyrics
87,"""Use Somebody""",Kings of Leon,https://genius.com/Kings-of-leon-use-somebody-lyrics
88,"""Undo It""",Carrie Underwood,https://genius.com/Carrie-underwood-undo-it-lyrics
89,"""Eenie Meenie""",Sean Kingston and Justin Bieber,https://genius.com/Sean-kingston-and-justin-bieber-eenie-meenie-lyrics
90,"""Right Above It""",Lil Wayne featuring Drake,https://genius.com/Lil-wayne-right-above-it-lyrics
91,"""The House That Built Me""",Miranda Lambert,https://genius.com/Miranda-lambert-the-house-that-built-me-lyrics
92,"""If I Die Young""",The Band Perry,https://genius.com/The-band-perry-if-i-die-young-lyrics
93,"""The Only Exception""",Paramore,https://genius.com/Paramore-the-only-exception-lyrics
94,"""American Honey""",Lady Antebellum,https://genius.com/Lady-a-american-honey-lyrics
95,"""King of Anything""",Sara Bareilles,https://genius.com/Sara-bareilles-king-of-anything-lyrics
96,"""Life After You""",Daughtry,https://genius.com/Daughtry-life-after-you-lyrics
97,"""Smile""",Uncle Kracker,https://genius.com/Uncle-kracker-smile-lyrics
98,"""Teach Me How to Dougie""",Cali Swag District,https://genius.com/Cali-swag-district-teach-me-how-to-dougie-lyrics
99,"""Try Sleeping with a Broken Heart""",Alicia Keys,https://genius.com/Alicia-keys-try-sleeping-with-a-broken-heart-lyrics
100,"""Lover, Lover""",Jerrod Niemann,https://genius.com/Jerrod-niemann-lover-lover-lyrics
