No.,Title,Artist,Lyrics_URL
33,"""Blow""",Kesha,https://genius.com/Kesha-blow-lyrics
34,"""Lighters""",Bad Meets Evil featuring Bruno Mars,https://genius.com/Bad-meets-evil-lighters-lyrics
35,"""If I Die Young""",The Band Perry,https://genius.com/The-band-perry-if-i-die-young-lyrics
36,"""Stereo Hearts""",Gym Class Heroes featuring Adam Levine,https://genius.com/Gym-class-heroes-stereo-hearts-lyrics
37,"""The Time (Dirty Bit)""",The Black Eyed Peas,https://genius.com/Black-eyed-peas-the-time-dirty-bit-lyrics
38,"""Coming Home""",Diddy – Dirty Money featuring Skylar Grey,https://genius.com/Diddy-dirty-money-coming-home-lyrics
39,"""Hey Baby (Drop It to the Floor)""",Pitbull featuring T-Pain,https://genius.com/Pitbull-hey-baby-drop-it-to-the-floor-lyrics
40,"""Only Girl (In the World)""",Rihanna,https://genius.com/Rihanna-only-girl-in-the-world-lyrics
41,"""6 Foot 7 Foot""",Lil Wayne featuring Cory Gunz,https://genius.com/Lil-wayne-6-foot-7-foot-lyrics
42,"""Just a Kiss""",Lady Antebellum,https://genius.com/Lady-a-just-a-kiss-lyrics
43,"""Dirt Road Anthem""",Jason Aldean,https://genius.com/Jason-aldean-dirt-road-anthem-lyrics
44,"""Dynamite""",Taio Cruz,https://genius.com/Taio-cruz-dynamite-lyrics
45,"""No Hands""",Waka Flocka Flame featuring Wale and Roscoe Dash,https://genius.com/Waka-flocka-flame-no-hands-lyrics
46,"""I Wanna Go""",Britney Spears,https://genius.com/Britney-spears-i-wanna-go-lyrics
47,"""I'm on One""","DJ Khaled featuring Drake, Rick Ross and Lil Wayne",https://genius.com/Dj-khaled-im-on-one-lyrics
48,"""You Make Me Feel...""",Cobra Starship featuring Sabi,https://genius.com/Cobra-starship-you-make-me-feel-lyrics
49,"""Yeah 3x""",Chris Brown,https://genius.com/Chris-brown-yeah-3x-lyrics
50,"""Moment 4 Life""",Nicki Minaj featuring Drake,https://genius.com/Nicki-minaj-moment-4-life-lyrics
51,"""I Need a Doctor""",Dr. Dre featuring Eminem and Skylar Grey,https://genius.com/Dr-dre-i-need-a-doctor-lyrics
52,"""Just a Dream""",Nelly,https://genius.com/Nelly-just-a-dream-lyrics
53,"""Motivation""",Kelly Rowland featuring Lil Wayne,https://genius.com/Kelly-rowland-motivation-lyrics
54,"""Stereo Love""",Edward Maya featuring Vika Jigulina,https://genius.com/Edward-maya-and-vika-jigulina-stereo-love-lyrics
55,"""Jar of Hearts""",Christina Perri,https://genius.com/Christina-perri-jar-of-hearts-lyrics
56,"""Roll Up""",Wiz Khalifa,https://genius.com/Wiz-khalifa-roll-up-lyrics
57,"""Sexy and I Know It""",LMFAO,https://genius.com/Lmfao-sexy-and-i-know-it-lyrics
58,"""Rocketeer""",Far East Movement featuring Ryan Tedder,https://genius.com/Far-east-movement-rocketeer-lyrics
59,"""All of the Lights""",Kanye West,https://genius.com/Kanye-west-all-of-the-lights-lyrics
60,"""Hold It Against Me""",Britney Spears,https://genius.com/Britney-spears-hold-it-against-me-lyrics
61,"""More""",Usher,https://genius.com/Usher-more-lyrics
62,"""What the Hell""",Avril Lavigne,https://genius.com/Avril-lavigne-what-the-hell-lyrics
63,"""Written in the Stars""",Tinie Tempah featuring Eric Turner,https://genius.com/Tinie-tempah-written-in-the-stars-lyrics
64,"""Bottoms Up""",Trey Songz featuring Nicki Minaj,https://genius.com/Trey-songz-bottoms-up-lyrics
65,"""DJ Got Us Fallin' in Love""",Usher featuring Pitbull,https://genius.com/Usher-dj-got-us-fallin-in-love-lyrics
66,"""For the First Time""",The Script,https://genius.com/The-script-for-the-first-time-lyrics
67,"""Honey Bee""",Blake Shelton,https://genius.com/Blake-shelton-honey-bee-lyrics
68,"""Don't You Wanna Stay""",Jason Aldean featuring Kelly Clarkson,https://genius.com/Jason-aldean-dont-you-wanna-stay-lyrics
69,"""We Found Love""",Rihanna featuring Calvin Harris,https://genius.com/Rihanna-we-found-love-lyrics
70,"""Pretty Girl Rock""",Keri Hilson,https://genius.com/Keri-hilson-pretty-girl-rock-lyrics
71,"""Yoü and I""",Lady Gaga,https://genius.com/Lady-gaga-you-and-i-lyrics
72,"""Like a G6""",Far East Movement featuring The Cataracs and Dev,https://genius.com/Far-east-movement-like-a-g6-lyrics
73,"""Without You""",David Guetta featuring Usher,https://genius.com/David-guetta-without-you-lyrics
74,"""Back to December""",Taylor Swift,https://genius.com/Taylor-swift-back-to-december-lyrics
75,"""Teenage Dream""",Katy Perry,https://genius.com/Katy-perry-teenage-dream-lyrics
76,"""Crazy Girl""",Eli Young Band,https://genius.com/Eli-young-band-crazy-girl-lyrics
77,"""Cheers (Drink to That)""",Rihanna,https://genius.com/Rihanna-cheers-drink-to-that-lyrics
78,"""Who Says""",Selena Gomez & the Scene,https://genius.com/Selena-gomez-and-the-scene-who-says-lyrics
79,"""Barefoot Blue Jean Night""",Jake Owen,https://genius.com/Jake-owen-barefoot-blue-jean-night-lyrics
80,"""Knee Deep""",Zac Brown Band featuring Jimmy Buffett,https://genius.com/Zac-brown-band-knee-deep-lyrics
81,"""Country Girl (Shake It for Me)""",Luke Bryan,https://genius.com/Luke-bryan-country-girl-shake-it-for-me-lyrics
82,"""Remind Me""",Brad Paisley and Carrie Underwood,https://genius.com/Brad-paisley-remind-me-lyrics
83,"""In the Dark""",Dev,https://genius.com/Dev-in-the-dark-lyrics
84,"""Backseat""",New Boyz featuring The Cataracs and Dev,https://genius.com/New-boyz-backseat-lyrics
85,"""Headlines""",Drake,https://genius.com/Drake-headlines-lyrics
86,"""Best Thing I Never Had""",Beyoncé,https://genius.com/Beyonce-best-thing-i-never-had-lyrics
87,"""Don't Wanna Go Home""",Jason Derulo,https://genius.com/Jason-derulo-dont-wanna-go-home-lyrics
88,"""Where Them Girls At""",David Guetta featuring Flo Rida and Nicki Minaj,https://genius.com/David-guetta-flo-rida-and-nicki-minaj-where-them-girls-at-lyrics
89,"""She Ain't You""",Chris Brown,https://genius.com/Chris-brown-she-aint-you-lyrics
90,"""Take a Back Road""",Rodney Atkins,https://genius.com/Rodney-atkins-take-a-back-road-lyrics
91,"""Please Don't Go""",Mike Posner,https://genius.com/Mike-posner-please-dont-go-lyrics
92,"""Sure Thing""",Miguel,https://genius.com/Miguel-sure-thing-lyrics
93,"""Price Tag""",Jessie J featuring B.o.B,https://genius.com/Jessie-j-price-tag-lyrics
94,"""God Gave Me You""",Blake Shelton,https://genius.com/Blake-shelton-god-gave-me-you-lyrics
95,"""She Will""",Lil Wayne featuring Drake,https://genius.com/Lil-wayne-she-will-lyrics
96,"""Are You Gonna Kiss Me or Not""",Thompson Square,https://genius.com/Thompson-square-are-you-gonna-kiss-me-or-not-lyrics
97,"""Animal""",Neon Trees,https://genius.com/Neon-trees-animal-lyrics
98,"""You and Tequila""",Kenny Chesney featuring Grace Potter,https://genius.com/Kenny-chesney-you-and-tequila-lyrics
99,"""Colder Weather""",Zac Brown Band,https://genius.com/Zac-brown-band-colder-weather-lyrics
100,"""My Last""",Big Sean featuring Chris Brown,https://genius.com/Big-sean-my-last-lyrics
