Title,Artist,Harmony,Intervals,Interval_Variance
"""Don't Matter""",Akon,"[1, 5, 6, 4, 1, 5, 6, 4, 1, 1, 5, 6, 4, 1, 5, 6, 4, 1, 1, 5, 6, 4, 1, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 1, 5, 6, 4, 1, 5, 6, 4, 1, 1, 5, 6, 4, 1]","[-5, 2, -4, -5, -5, 2, -4, -5, 0, -5, 2, -4, -5, -5, 2, -4, -5, 0, -5, 2, -4, -5, 0, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, 0, -5, 2, -4, -5, -5, 2, -4, -5, 0, -5, 2, -4, -5]",8.47460757156048
"""Girlfriend""",Avril Lavigne,"[1, 5, 6, 3, 4, 1, 1, 1, 3, 4, 1, 1, 3, 4, 1, 5, 6, 4, 1, 5, 6, 4, 6, 3, 5, 4, 5, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 3, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 3, 4, 1, 5, 6, 4, 1, 5, 6, 4, 6, 3, 5, 4, 5, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 3, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 3, 4, 1, 1, 1, 1, 3, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 3, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 3, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 3, 4]","[-5, 2, -5, 1, -5, 0, 0, 4, 1, -5, 0, 4, 1, -5, -5, 2, -4, -5, -5, 2, -4, 4, -5, 3, -2, 2, 5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, 4, 1, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, 4, 1, -5, -5, 2, -4, -5, -5, 2, -4, 4, -5, 3, -2, 2, 5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, 4, 1, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, 4, 1, -5, 0, 0, 0, 4, 1, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, 4, 1, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, 4, 1, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, 4, 1]",12.047155555555557
"""Makes Me Wonder""",Maroon 5,"[1, 1, 1, 7, 6, 4, 7, 1, 7, 6, 7, 1, 0, 4, 6, 4, 7, 4, 7, 1, 0, 4, 4, 3, 7, 1, 1, 3, 7, 6, 4, 7, 1, 1, 3, 7, 4, 7, 1, 7, 6, 4, 7, 1, 7, 4, 7, 6, 4, 7, 4, 7, 1, 0, 4, 4, 3, 7, 1, 1, 3, 7, 6, 4, 7, 1, 1, 3, 7, 4, 1, 7, 4, 1, 7, 6, 4, 3, 7, 6, 1, 3, 7, 4, 7, 4, 4, 4, 7, 4, 5, 1, 5, 1, 5, 6, 4, 4, 7, 4, 5, 1, 6, 4, 7, 4, 7, 1, 0, 4, 4, 3, 7, 6, 5, 1, 3, 7, 6, 4, 7, 1, 1, 3, 7, 4, 1, 7, 4, 1, 7, 6, 4, 3, 7, 6, 1, 3, 7, 4, 7, 1, 6, 7, 1]","[0, 0, -2, -2, -3, 5, 2, -2, -2, 2, 2, -6, -1, 3, -3, 5, -5, 5, 2, -6, -1, 0, -2, -5, 2, 0, 3, -5, -2, -3, 5, 2, 0, 3, -5, -5, 5, 2, -2, -2, -3, 5, 2, -2, -5, 5, -2, -3, 5, -5, 5, 2, -6, -1, 0, -2, -5, 2, 0, 3, -5, -2, -3, 5, 2, 0, 3, -5, -5, -5, -2, -5, -5, -2, -2, -3, -2, -5, -2, 4, 3, -5, -5, 5, -5, 0, 0, 5, -5, 2, 5, -5, 5, -5, 1, -3, 0, 5, -5, 2, 5, -4, -3, 5, -5, 5, 2, -6, -1, 0, -2, -5, -2, -1, 5, 3, -5, -2, -3, 5, 2, 0, 3, -5, -5, -5, -2, -5, -5, -2, -2, -3, -2, -5, -2, 4, 3, -5, -5, 5, 2, -4, 2, 2]",12.743055555555555
"""Party Like a Rockstar""",Shop Boyz,not found,not found,not found
"""Smack That""",Akon featuring Eminem,"[1, 7, 6, 1, 7, 6, 7, 1, 7, 6, 7, 1, 7, 6, 7, 1, 7, 6, 7, 1, 7, 6]","[-1, -2, 3, -1, -2, 2, 1, -1, -2, 2, 1, -1, -2, 2, 1, -1, -2, 2, 1, -1, -2]",2.7891156462585034
"""This Is Why I'm Hot""",Mims,not found,not found,not found
"""It's Not Over""",Daughtry,"[1, 2, 5, 0, 2, 1, 0, 1, 2, 1, 0, 1, 2, 1, 0, 1, 2, 1, 0, 1, 2, 0, 5, 0, 1, 2, 2, 1, 0, 1, 2, 2, 1, 0, 1, 2, 1, 0, 0, 0, 0, 1, 2, 0, 0, 5, 2, 0, 0, 5, 0, 1, 2, 1, 0, 1, 2, 2, 0, 1, 2, 2, 1, 0, 0, 0, 1, 2, 2, 1, 0, 1, 2, 2, 1, 0, 1, 2, 1, 0, 0, 0, 0, 1, 2, 1, 0, 1, 2, 1, 0, 1, 2, 1, 0, 0, 0, 2]","[2, 5, 3, 4, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -4, -3, 3, 2, 2, 0, -2, -2, 2, 2, 0, -2, -2, 2, 2, -2, -2, 0, -2, 2, 2, 2, -4, 0, -3, -5, -4, 0, -3, 3, 2, 2, -2, -2, 2, 2, 0, -4, 2, 2, 0, -2, -2, -2, 2, 2, 2, 0, -2, -2, 2, 2, 0, -2, -2, 2, 2, -2, -2, 0, -2, 2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 0, -2, -6]",5.226485280051015
"""The Way I Are""",Timbaland featuring Keri Hilson,"[1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7, 1, 7]","[-2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2]",3.9989250201558724
"""Fergalicious""",Fergie featuring will.i.am,"[1, 1, 1, 7, 4, 6, 1, 7, 4, 1, 4, 1, 4, 1, 4, 1, 1, 1, 7, 4, 6, 1, 7, 4, 1, 4, 1, 4, 1, 4, 1, 7, 3, 4, 3, 1, 1, 1, 7, 4, 6, 1, 7, 4, 7, 4, 6, 1, 7, 4, 1, 4, 1, 4, 1, 4, 1, 1, 4, 1, 4, 1, 4, 1, 4]","[0, 0, -2, -5, 3, 4, -2, -5, -5, 5, -5, 5, -5, 5, -5, 0, 0, -2, -5, 3, 4, -2, -5, -5, 5, -5, 5, -5, 5, -5, -2, 5, 2, -2, -3, 0, 0, -2, -5, 3, 4, -2, -5, 5, -5, 3, 4, -2, -5, -5, 5, -5, 5, -5, 5, -5, 0, 5, -5, 5, -5, 5, -5, 5]",16.937255859375
"""Crank That (Soulja Boy)""",Soulja Boy Tell 'Em,"[1, 4, 0, 0, 5, 1, 0, 7, 3, 6, 0, 0, 7, 3, 6, 0, 7, 3, 6, 0, 0, 7, 3, 6, 0, 7, 3, 6, 0, 0, 7, 3, 6, 0, 0, 7, 3, 6, 0, 0, 7, 3, 6, 0, 0, 7, 3, 6, 0, 0, 7, 3, 6, 0, 7, 3, 6, 0, 0, 7, 3, 6, 0, 7, 3, 6, 0, 0, 7, 3, 6, 0, 0, 7, 3, 6, 0, 0, 7, 3, 6, 0, 0, 7, 3, 6, 0, 0, 7, 3, 6, 0, 7, 3, 6, 0, 0, 7, 3, 6, 0, 7, 3, 6, 0, 0, 7, 3, 6, 0, 0, 7, 3, 6, 0, 0, 7, 3, 6, 0, 0, 7, 3, 6, 0, 7, 3, 6, 0, 0, 7, 3, 6]","[5, 5, 5, 4, 5, -6, 5, 5, 5, 4, 5, 5, 5, 5, -3, 5, 5, 5, 4, 5, 5, 5, 5, -3, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, -3, 5, 5, 5, 4, 5, 5, 5, 5, -3, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, -3, 5, 5, 5, 4, 5, 5, 5, 5, -3, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, -3, 5, 5, 5, 4, 5, 5, 5, 5]",4.027720385674931
"""Give It to Me""",Timbaland featuring Nelly Furtado and Justin Timberlake,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 1, 3, 4, 1, 3, 4, 1, 3, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 1, 3, 4, 1, 3, 4, 1, 3, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 1, 3, 4, 1, 3, 4, 1, 3, 4, 1, 1, 3, 4, 1, 3, 4, 1, 3, 4, 1, 3, 4, 1, 1, 3, 4, 1, 3, 4, 1, 3, 4, 1, 3, 4, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 2, -5, 3, 2, -5, 3, 2, -5, 3, 2, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, -5, 3, 2, -5, 3, 2, -5, 3, 2, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, -5, 3, 2, -5, 3, 2, -5, 3, 2, -5, 0, 3, 2, -5, 3, 2, -5, 3, 2, -5, 3, 2, -5, 0, 3, 2, -5, 3, 2, -5, 3, 2, -5, 3, 2, -5]",8.636363636363637
"""What Goes Around... Comes Around""",Justin Timberlake,"[1, 3, 7, 4, 1, 3, 7, 4, 1, 3, 4, 1, 3, 7, 1, 3, 7, 4, 1, 3, 7, 4, 1, 3, 7, 4, 1, 3, 7, 4, 1, 3, 7, 4, 1, 3, 7, 4, 1, 3, 7, 4, 1, 3, 7, 4, 1, 3, 7, 4, 1, 3, 7, 4, 1, 3, 7, 4]","[3, -5, -5, -5, 3, -5, -5, -5, 3, 2, -5, 3, -5, 2, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5]",13.034779932286856
"""Cupid's Chokehold""",Gym Class Heroes featuring Patrick Stump,"[1, 7, 6, 7, 1, 7, 6, 7, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 6, 7, 1, 7, 6, 7, 1, 7, 6, 7, 1, 7, 6, 7, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 6, 7, 1, 7, 6, 7, 1, 7, 6, 7, 1, 7, 6, 7, 1, 7, 6, 7, 1, 7, 6, 7]","[-2, -2, 2, 2, -2, -2, 2, 2, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2]",8.853826799772746
"""How to Save a Life""",The Fray,"[1, 5, 1, 5, 1, 5, 6, 5, 1, 5, 6, 5, 1, 5, 6, 5, 1, 5, 6, 5, 4, 5, 6, 1, 5, 4, 5, 6, 1, 5, 1, 5, 6, 5, 1, 5, 6, 5, 1, 5, 6, 5, 1, 5, 6, 5, 1, 5, 6, 5, 4, 5, 6, 1, 5, 4, 5, 6, 1, 5, 1, 1, 5, 6, 5, 1, 5, 6, 5, 1, 5, 6, 5, 1, 5, 6, 5, 1, 5, 6, 5, 4, 5, 6, 1, 5, 4, 5, 6, 1, 5, 4, 5, 6, 1, 5, 4, 5, 6, 1, 5, 1, 5, 6, 5, 1, 5, 6, 5, 4, 5, 6, 1, 5, 4, 5, 6, 1, 5, 4, 5, 6, 1, 5, 4, 5, 6, 1, 5, 1, 1, 5, 6, 5, 1, 5, 6, 5, 1, 5, 6, 5, 1]","[-5, 5, -5, 5, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, -2, 2, 2, 3, -5, -2, 2, 2, 3, -5, 5, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, -2, 2, 2, 3, -5, -2, 2, 2, 3, -5, 5, 0, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, -2, 2, 2, 3, -5, -2, 2, 2, 3, -5, -2, 2, 2, 3, -5, -2, 2, 2, 3, -5, 5, -5, 2, -2, 5, -5, 2, -2, -2, 2, 2, 3, -5, -2, 2, 2, 3, -5, -2, 2, 2, 3, -5, -2, 2, 2, 3, -5, 5, 0, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, 5]",12.352112676056338
"""Home""",Daughtry,"[1, 4, 1, 4, 1, 4, 1, 4, 6, 5, 4, 6, 5, 4, 1, 5, 4, 5, 6, 5, 4, 1, 5, 4, 5, 6, 5, 4, 6, 5, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 6, 5, 4, 6, 5, 4, 1, 5, 4, 5, 6, 5, 4, 1, 5, 4, 5, 6, 5, 4, 6, 5, 4, 5, 4, 6, 5, 4, 5, 4, 4, 6, 4, 1, 5, 4, 5, 6, 5, 4, 1, 5, 4, 5, 6, 5, 4, 6, 5, 4, 6, 5, 4, 6, 5, 4, 6, 5, 4, 6, 5, 4, 6, 5, 4, 1, 4, 1]","[5, -5, 5, -5, 5, -5, 5, 4, -2, -2, 4, -2, -2, -5, -5, -2, 2, 2, -2, -2, -5, -5, -2, 2, 2, -2, -2, 4, -2, -2, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, 4, -2, -2, 4, -2, -2, -5, -5, -2, 2, 2, -2, -2, -5, -5, -2, 2, 2, -2, -2, 4, -2, -2, 2, -2, 4, -2, -2, 2, -2, 0, 4, -4, -5, -5, -2, 2, 2, -2, -2, -5, -5, -2, 2, 2, -2, -2, 4, -2, -2, 4, -2, -2, 4, -2, -2, 4, -2, -2, 4, -2, -2, 4, -2, -2, -5, 5, -5]",11.407407407407407
"""My Love""",Justin Timberlake featuring T.I.,not found,not found,not found
"""Stronger""",Kanye West,"[1, 7, 4, 0, 4, 0, 6, 7, 1, 7, 6, 7]","[-2, -5, 4, -4, 4, -1, 2, 2, -2, -2, 2]",8.876033057851238
"""We Fly High""",Jim Jones,not found,not found,not found
"""U + Ur Hand""",Pink,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 0, 1, 4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 0, 1, 4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 4, 1, 4, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 0, 1, 4, 0, 0, 0]","[3, -5, 2, 3, -5, 2, 3, -5, 2, 3, -5, 2, 3, -5, 2, 1, -3, 2, 3, -5, 2, 3, -5, 2, 3, -5, 2, 1, 0, -3, 2, -4, -5, -5, 2, -4, -5, -5, -5, 3, 4, 5, 3, -5, -5, 2, 3, -5, 2, 3, -5, 2, 3, -5, 2, 3, -5, 2, 3, -5, 2, 1, 0, -3, 2, 3, -5, 2, 3, -5, 2, 3, -5, 2, 1, 0, -3, 2, -4, -5, -5, 2, -4, -5, -5, -5, 3, 4, 5, 3, -5, -5, 2, 3, -5, 2, 3, -5, 2, 3, -5, 2, 3, -5, 2, 0, -4, -5, -5, 2, -4, -5, -5, -5, -5, 5, 3, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, -5, 3, 4, 5, 3, -5, -5]",13.564936511472487
"""Walk It Out""",Unk,not found,not found,not found
"""Beautiful Girls""",Sean Kingston,"[1, 6, 4, 5, 1, 1, 6, 4, 5, 1, 1, 6, 4, 5, 1, 1, 6, 4, 5, 1, 1, 6, 4, 5, 1, 1, 6, 4, 5, 1, 1, 6, 4, 5, 1, 1, 6, 4, 5, 1, 1, 6, 4, 5, 1, 1, 6, 4, 5, 1, 1, 6, 4, 5, 1, 1, 6, 4, 5, 1, 1, 6, 4, 5, 1, 1, 6, 4, 5, 1, 1, 6, 4, 5, 1]","[-3, -4, 2, 5, 0, -3, -4, 2, 5, 0, -3, -4, 2, 5, 0, -3, -4, 2, 5, 0, -3, -4, 2, 5, 0, -3, -4, 2, 5, 0, -3, -4, 2, 5, 0, -3, -4, 2, 5, 0, -3, -4, 2, 5, 0, -3, -4, 2, 5, 0, -3, -4, 2, 5, 0, -3, -4, 2, 5, 0, -3, -4, 2, 5, 0, -3, -4, 2, 5, 0, -3, -4, 2, 5]",10.945945945945946
"""This Ain't a Scene, It's an Arms Race""",Fall Out Boy,"[1, 5, 1, 5, 5, 1, 5, 1, 5, 1, 6, 3, 5, 1, 6, 3, 5, 1, 1, 5, 1, 5, 5, 1, 5, 1, 5, 5, 1, 6, 3, 5, 1, 6, 3, 5, 6, 1, 5, 1, 6, 3, 5, 5, 1, 1, 5, 5, 1, 5, 1, 5, 1, 5, 1, 6, 3, 5, 1, 6, 3, 5, 5, 1]","[-5, 5, -5, 0, 5, -5, 5, -5, 5, -4, -5, 4, 5, -4, -5, 4, 5, 0, -5, 5, -5, 0, 5, -5, 5, -5, 0, 5, -4, -5, 4, 5, -4, -5, 4, 1, 4, -5, 5, -4, -5, 4, 0, 5, 0, -5, 0, 5, -5, 5, -5, 5, -5, 5, -4, -5, 4, 5, -4, -5, 4, 0, 5]",19.3015873015873
"""Bartender""",T-Pain featuring Akon,not found,not found,not found
"""Pop, Lock & Drop It""",Huey,not found,not found,not found
"""Runaway Love""",Ludacris featuring Mary J. Blige,not found,not found,not found
"""Rockstar""",Nickelback,"[1, 4, 0, 1, 1, 4, 0, 1, 1, 4, 0, 1, 1, 4, 0, 1, 0, 4, 1, 0, 4, 0, 0, 1, 0, 4, 0, 0, 0, 4, 1, 0, 4, 1, 1, 4, 0, 1, 1, 4, 0, 1, 0, 4, 1, 0, 4, 0, 0, 1, 0, 4, 0, 0, 1, 0, 4, 0, 0, 0, 4, 1, 0, 4, 1, 0, 0, 0, 4, 0, 1, 0, 4, 0, 0, 1, 0, 4, 0, 0, 1, 0, 4, 0, 0, 0, 4, 1, 0, 4, 1]","[5, 5, 2, 0, 5, 5, 2, 0, 5, 5, 2, 0, 5, 5, 2, 3, 2, -5, 3, 2, 3, 2, 2, 3, 2, 3, 2, 5, 2, -5, 3, 2, -5, 0, 5, 5, 2, 0, 5, 5, 2, 3, 2, -5, 3, 2, 3, 2, 2, 3, 2, 3, 2, 2, 3, 2, 3, 2, 5, 2, -5, 3, 2, -5, -4, -5, 5, -3, 5, 2, 3, 2, 3, 2, 2, 3, 2, 3, 2, 2, 3, 2, 3, 2, 5, 2, -5, 3, 2, -5]",7.715555555555556
"""Thnks fr th Mmrs""",Fall Out Boy,not found,not found,not found
"""What I've Done""",Linkin Park,"[1, 3, 7, 4, 1, 3, 7, 4, 1, 1, 3, 7, 4, 1, 3, 7, 4, 6, 7, 1, 3, 7, 4, 1, 3, 7, 4, 1, 3, 7, 4, 1, 3, 7, 4, 6, 7, 1, 3, 7, 4, 1, 3, 7, 4, 5, 6, 7, 1, 1, 3, 7, 4, 1, 3, 7, 4, 5, 6, 7, 1, 3, 7, 4, 1, 3, 7, 4, 1, 3, 7, 4, 1, 3, 7, 4, 1, 3, 7, 4, 1, 3, 7, 4, 1]","[3, -5, -5, -5, 3, -5, -5, -5, 0, 3, -5, -5, -5, 3, -5, -5, 3, 2, 2, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, 3, 2, 2, 3, -5, -5, -5, 3, -5, -5, 2, 1, 2, 2, 0, 3, -5, -5, -5, 3, -5, -5, 2, 1, 2, 2, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5]",13.523809523809524
"""Summer Love""",Justin Timberlake,"[1, 6, 1, 6, 1, 6, 1, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 1, 6, 1, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 6, 1, 6, 1, 7, 2, 6, 5, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6]","[-4, 4, -4, 4, -4, 4, 0, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, 0, -4, 4, 0, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 0, 4, -4, 4, -2, 4, -6, -1, 5, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4]",15.181440443213296
