Title,Artist,Harmony,Intervals,Interval_Variance
"""Locked Out of Heaven""",Bruno Mars,"[1, 2, 1, 0, 4, 5, 1, 2, 1, 0, 4, 5, 1, 2, 1, 0, 4, 5, 1, 2, 1, 0, 4, 5, 1, 2, 1, 0, 4, 5, 1, 2, 1, 0, 4, 5, 4, 5, 4, 6, 0, 5, 4, 1, 0, 5, 4, 1, 1, 2, 1, 0, 4, 5, 1, 2, 1, 0, 4, 5, 1, 2, 1, 0, 4, 5, 1, 2, 1, 0, 4, 5, 1, 2, 1, 0, 4, 5, 1, 2, 1, 0, 4, 5, 1, 2, 1, 0, 4, 5, 4, 6, 0, 5, 4, 1, 0, 5, 4, 1, 0, 5, 4, 1, 0, 5, 4, 1, 0, 5, 4, 1, 0, 5, 4, 1, 1, 2, 1, 0, 4, 5, 1, 2, 1, 0, 4, 5, 1, 2]","[2, -2, -2, -5, 2, 5, 2, -2, -2, -5, 2, 5, 2, -2, -2, -5, 2, 5, 2, -2, -2, -5, 2, 5, 2, -2, -2, -5, 2, 5, 2, -2, -2, -5, 2, -2, 2, -2, 4, 1, -3, -2, -5, -2, -3, -2, -5, 0, 2, -2, -2, -5, 2, 5, 2, -2, -2, -5, 2, 5, 2, -2, -2, -5, 2, 5, 2, -2, -2, -5, 2, 5, 2, -2, -2, -5, 2, 5, 2, -2, -2, -5, 2, 5, 2, -2, -2, -5, 2, -2, 4, 1, -3, -2, -5, -2, -3, -2, -5, -2, -3, -2, -5, -2, -3, -2, -5, -2, -3, -2, -5, -2, -3, -2, -5, 0, 2, -2, -2, -5, 2, 5, 2, -2, -2, -5, 2, 5, 2]",9.717084309837148
"""Ho Hey""",The Lumineers,"[1, 4, 6, 5, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 6, 5, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 6, 5, 4, 1, 6, 5, 1, 6, 5, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 6, 5, 4, 1, 6, 5, 1, 6, 5, 1, 6, 5, 1, 4, 5, 1, 4, 5, 4, 5, 1, 6, 5, 1, 6, 5, 4, 1, 4, 1, 4, 1, 4, 1, 4, 5, 1, 4, 5, 4, 5, 1, 4, 5, 1, 4, 5, 4, 5, 1]","[5, 4, -2, -2, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, -3, -2, -2, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, -3, -2, -2, -5, -3, -2, 5, -3, -2, -2, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, -3, -2, -2, -5, -3, -2, 5, -3, -2, 5, -3, -2, 5, 5, 2, 5, 5, 2, -2, 2, 5, -3, -2, 5, -3, -2, -2, -5, 5, -5, 5, -5, 5, -5, 5, 2, 5, 5, 2, -2, 2, 5, 5, 2, 5, 5, 2, -2, 2, 5]",17.783950617283953
"""Stay""",Rihanna featuring Mikky Ekko,"[1, 2, 6, 6, 6, 6, 6, 6, 1, 2, 6, 6, 6, 6, 6, 6, 1, 2, 6, 6, 6, 6, 6, 6, 1, 2, 6, 6, 6, 6, 6, 6, 1, 2, 6, 6, 6, 6, 6, 6, 1, 2, 6, 6, 6, 6, 6, 4, 2, 6, 4, 2, 5, 1, 2, 6, 4, 1, 2, 6, 4, 1, 2, 6, 6, 6, 6, 6, 6, 1, 2, 6, 6, 6, 6, 6, 6, 1, 2, 6, 6, 6, 6, 6, 6, 4, 2, 6, 4, 2, 5, 1, 2, 6, 4, 1, 2, 6, 4, 1, 2, 6, 6, 6, 6, 6, 6, 4, 6, 2, 3, 4, 6, 2, 2, 4, 6, 2, 4, 5, 1, 2, 6, 4, 1, 2, 6, 4, 1, 2, 6, 4, 1, 2, 6, 4, 1, 2, 6, 4]","[2, -5, 0, 0, 0, 0, 0, 3, 2, -5, 0, 0, 0, 0, 0, 3, 2, -5, 0, 0, 0, 0, 0, 3, 2, -5, 0, 0, 0, 0, 0, 3, 2, -5, 0, 0, 0, 0, 0, 3, 2, -5, 0, 0, 0, 0, -4, -3, -5, -4, -3, 5, 5, 2, -5, -4, -5, 2, -5, -4, -5, 2, -5, 0, 0, 0, 0, 0, 3, 2, -5, 0, 0, 0, 0, 0, 3, 2, -5, 0, 0, 0, 0, 0, -4, -3, -5, -4, -3, 5, 5, 2, -5, -4, -5, 2, -5, -4, -5, 2, -5, 0, 0, 0, 0, 0, -4, 4, 5, 2, 1, 4, 5, 0, 3, 4, 5, 3, 2, 5, 2, -5, -4, -5, 2, -5, -4, -5, 2, -5, -4, -5, 2, -5, -4, -5, 2, -5, -4]",9.636147197350033
"""Get Lucky""",Daft Punk featuring Pharrell Williams,"[1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4, 1, 3, 5, 4]","[3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2]",13.401595932490643
"""Royals""",Lorde,"[1, 1, 1, 1, 0, 4, 1, 0, 4, 1, 0, 4, 1, 0, 4, 1, 1, 1, 1, 1, 0, 4, 1, 0, 4, 1, 0, 4, 1, 0, 4, 1, 0, 4, 1, 0, 4, 1, 0, 4, 1, 0, 4, 1]","[0, 0, 0, -2, -5, -5, -2, -5, -5, -2, -5, -5, -2, -5, -5, 0, 0, 0, 0, -2, -5, -5, -2, -5, -5, -2, -5, -5, -2, -5, -5, -2, -5, -5, -2, -5, -5, -2, -5, -5, -2, -5, -5]",3.855056787452677
"""I Knew You Were Trouble.""",Taylor Swift,"[1, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 6, 4, 5, 1, 5, 6, 4, 5, 1, 5, 6, 4, 5, 1, 5, 6, 4, 5, 1, 6, 4, 5, 1, 5, 6, 4, 5, 1, 5, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 6, 4, 5, 1, 5, 6, 4, 5, 1, 5, 6, 4, 5, 1, 5, 6, 4, 5, 1, 5, 6, 4, 5, 1, 5, 6, 4, 5, 1, 5, 4, 6, 4, 5, 5, 5, 6, 4, 5, 1, 5, 6, 4, 5, 1, 5, 6, 4, 5, 1, 5, 6, 4, 5, 1, 5, 6, 4, 5, 1, 5, 6, 4, 5, 1, 5, 6, 4, 5, 1, 5, 6, 4, 5, 1]","[0, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, 4, -4, 2, 5, -5, 2, -4, 2, 5, -5, 2, -4, 2, 5, -5, 2, -4, 2, 5, -3, -4, 2, 5, -5, 2, -4, 2, 5, -5, 5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, 4, -4, 2, 5, -5, 2, -4, 2, 5, -5, 2, -4, 2, 5, -5, 2, -4, 2, 5, -5, 2, -4, 2, 5, -5, 2, -4, 2, 5, -5, -2, 4, -4, 2, 0, 0, 2, -4, 2, 5, -5, 2, -4, 2, 5, -5, 2, -4, 2, 5, -5, 2, -4, 2, 5, -5, 2, -4, 2, 5, -5, 2, -4, 2, 5, -5, 2, -4, 2, 5, -5, 2, -4, 2, 5]",14.65625
"""We Can't Stop""",Miley Cyrus,"[1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1]","[4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5]",20.5
"""Wrecking Ball""",Miley Cyrus,"[1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 3, 7, 1, 6, 3, 7, 1, 6, 1, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 3, 7, 1, 6, 3, 7, 1, 6, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 1, 6, 1, 3, 5, 6, 1, 3, 5, 1, 3, 7, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 1, 6]","[3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, -5, -5, 2, -4, -5, -5, 2, -4, 4, -4, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, -5, -5, 2, -4, -5, -5, 2, -4, 4, -4, -5, -5, 2, -4, -5, -5, 2, -4, 4, -4, 4, 3, 4, 1, 4, 3, 4, 5, 3, -5, -2, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, 4, -4]",14.209876543209875
"""Wake Me Up""",Avicii,"[1, 6, 3, 7, 1, 6, 3, 5, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 7, 1, 6, 3, 5, 1, 6, 3, 7, 1, 6, 3, 5, 1, 6, 3, 7, 1, 6, 3, 5, 1, 6, 3, 7, 1, 6, 3, 1, 6, 3, 7, 1, 6, 3, 5, 1, 6, 3, 7, 1, 6, 3, 5, 1, 6, 3, 7, 1, 6, 3, 5, 1, 6, 3, 7, 1, 6, 3, 5, 1, 6, 3, 7, 1, 6, 3, 5, 1, 6, 3, 7, 1, 6, 3, 5, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 7, 1, 6, 3, 1, 6, 3, 7, 1, 6, 3, 5, 1, 6, 3, 7, 1, 6, 3, 1, 6, 3, 7, 1, 6, 3, 5, 1, 6, 3, 7, 1, 6, 3, 1, 6, 3, 7, 1, 6, 3, 5, 1, 6, 3, 7, 1, 6, 3, 5, 1, 6, 3, 7, 1, 6, 3, 5, 1, 6, 3, 7, 1, 6, 3, 5, 1, 6, 3, 7, 1, 6, 3, 5, 1, 6, 3, 7, 1, 6, 3, 5, 1, 6, 3, 7, 1, 6, 3, 5, 1, 6, 3, 7, 1, 6, 3, 5, 1]","[-4, -5, -5, 2, -4, -5, 4, 5, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -5, 2, -4, -5, 4, 5, -4, -5, -5, 2, -4, -5, 4, 5, -4, -5, -5, 2, -4, -5, 4, 5, -4, -5, -5, 2, -4, -5, -3, -4, -5, -5, 2, -4, -5, 4, 5, -4, -5, -5, 2, -4, -5, 4, 5, -4, -5, -5, 2, -4, -5, 4, 5, -4, -5, -5, 2, -4, -5, 4, 5, -4, -5, -5, 2, -4, -5, 4, 5, -4, -5, -5, 2, -4, -5, 4, 5, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -5, 2, -4, -5, -3, -4, -5, -5, 2, -4, -5, 4, 5, -4, -5, -5, 2, -4, -5, -3, -4, -5, -5, 2, -4, -5, 4, 5, -4, -5, -5, 2, -4, -5, -3, -4, -5, -5, 2, -4, -5, 4, 5, -4, -5, -5, 2, -4, -5, 4, 5, -4, -5, -5, 2, -4, -5, 4, 5, -4, -5, -5, 2, -4, -5, 4, 5, -4, -5, -5, 2, -4, -5, 4, 5, -4, -5, -5, 2, -4, -5, 4, 5, -4, -5, -5, 2, -4, -5, 4, 5, -4, -5, -5, 2, -4, -5, 4, 5]",13.54601134215501
"""Suit & Tie""",Justin Timberlake featuring Jay-Z,not found,not found,not found
"""Cups (Pitch Perfect's *When I'm Gone*)""",Anna Kendrick,"[1, 4, 1, 4, 1, 2, 4, 5, 1, 2, 4, 1, 4, 1, 6, 4, 2, 4, 5, 1, 1, 4, 1, 4, 1, 4, 2, 4, 5, 1, 2, 4, 1, 4, 1, 6, 4, 2, 4, 5, 1]","[5, -5, 5, -5, 2, 3, 2, 5, 2, 3, -5, 5, -5, -3, -4, -3, 3, 2, 5, 0, 5, -5, 5, -5, 5, -3, 3, 2, 5, 2, 3, -5, 5, -5, -3, -4, -3, 3, 2, 5]",15.49
"""Holy Grail""",Jay-Z featuring Justin Timberlake,"[1, 1, 6, 6, 4, 4, 6, 6, 1, 1, 1, 6, 6, 4, 6, 6, 1, 3, 7, 1, 7, 6, 7, 5, 1, 1, 3, 7, 1, 7, 6, 7, 5, 1, 1, 3, 7, 1, 7, 6, 7, 5, 1, 1, 1, 6, 6, 4, 4, 6, 6, 1, 1, 1, 6, 6, 4, 4, 6, 6, 1, 3, 7, 1, 7, 6, 7, 5, 1]","[0, -4, 0, -3, 0, 3, 0, 4, 0, 0, -4, 0, -3, 3, 0, 4, 3, -5, 2, -2, -2, 2, -3, 5, 0, 3, -5, 2, -2, -2, 2, -3, 5, 0, 3, -5, 2, -2, -2, 2, -3, 5, 0, 0, -4, 0, -3, 0, 3, 0, 4, 0, 0, -4, 0, -3, 0, 3, 0, 4, 3, -5, 2, -2, -2, 2, -3, 5]",7.882352941176471
"""Scream & Shout""",will.i.am featuring Britney Spears,not found,not found,not found
"""Clarity""",Zedd featuring Foxes,not found,not found,not found
"""Sail""",Awolnation,not found,not found,not found
"""Don't You Worry Child""",Swedish House Mafia featuring John Martin,"[1, 6, 1, 6, 1, 6, 7, 1, 6, 7, 1, 6, 1, 6, 1, 6, 6, 7, 1, 6, 6, 7, 1, 6, 6, 7, 1, 6, 6, 7, 1, 6, 6, 1, 6, 1, 6, 7, 1, 6, 7, 1, 6, 1, 6, 1, 6, 6, 7, 1, 6, 6, 7, 1, 6, 6, 7, 1, 6, 6, 7, 1, 6, 6, 7, 1, 6, 6, 7, 1, 6]","[-4, 4, -4, 4, -4, 2, 2, -4, 2, 2, -4, 4, -4, 4, -4, 0, 2, 2, -4, 0, 2, 2, -4, 0, 2, 2, -4, 0, 2, 2, -4, 0, 4, -4, 4, -4, 2, 2, -4, 2, 2, -4, 4, -4, 4, -4, 0, 2, 2, -4, 0, 2, 2, -4, 0, 2, 2, -4, 0, 2, 2, -4, 0, 2, 2, -4, 0, 2, 2, -4]",8.682448979591838
