Title,Artist,Harmony,Intervals,Interval_Variance
"""Cheap Thrills""",Sia featuring Sean Paul,"[1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7]","[-4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5]",8.389632033682734
"""7 Years""",Lukas Graham,"[1, 1, 6, 7, 3, 3, 1, 3, 6, 7, 1, 3, 6, 1, 3, 6, 7, 1, 3, 6, 7, 1, 3, 6, 7, 1, 3, 6, 1, 3, 6, 7, 1, 1, 3, 6, 7, 1, 1, 3, 6, 6, 7, 1, 1, 3, 6, 1, 3, 6, 7, 1, 1, 3, 6, 7, 1, 1, 3, 6, 6, 7, 1, 1, 3, 6, 1, 3, 6, 7, 1, 1, 3, 6, 3, 1, 7, 3, 3, 6, 7, 1, 1, 3, 6, 7, 1, 1, 3, 6, 7, 1, 1, 3, 6, 1, 3, 6, 7, 1, 1, 3, 1, 3, 6, 7, 1, 1, 3, 1, 3, 6, 7, 1, 3, 6, 3, 1, 7, 3]","[0, -4, 2, 5, 0, -3, 3, 5, 2, 2, 3, 5, 4, 3, 5, 2, 2, 3, 5, 2, 2, 3, 5, 2, 2, 3, 5, 4, 3, 5, 2, 2, 0, 3, 5, 2, 2, 0, 3, 5, 0, 2, 2, 0, 3, 5, 4, 3, 5, 2, 2, 0, 3, 5, 2, 2, 0, 3, 5, 0, 2, 2, 0, 3, 5, 4, 3, 5, 2, 2, 0, 3, 5, -5, -3, -2, 5, 0, 5, 2, 2, 0, 3, 5, 2, 2, 0, 3, 5, 2, 2, 0, 3, 5, 4, 3, 5, 2, 2, 0, 3, -3, 3, 5, 2, 2, 0, 3, -3, 3, 5, 2, 2, 3, 5, -5, -3, -2, 5]",5.377586328649107
"""Needed Me""",Rihanna,"[1, 3, 6, 1, 3, 6, 1, 3, 6, 1, 3, 6, 1, 3, 6, 1, 3, 6, 1, 3, 6, 1, 3, 6, 1, 3, 6, 1, 3, 6, 1, 3, 6, 1, 3, 6, 1, 3, 6, 1, 3, 6, 1, 3, 6, 1, 3, 6, 1, 3, 6, 1, 3, 6, 1, 3, 6, 1, 3, 6, 1, 3, 6]","[3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5]",0.6774193548387096
"""My House""",Flo Rida,"[1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 1, 1, 1, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 1, 1, 1, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 6, 5, 6, 5, 6, 5, 6, 5, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3]","[-4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, 0, 0, 0, 0, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, 0, 0, 0, 0, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, 5, -1, 1, -1, 1, -1, 1, -1, 5, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5]",4.1083984375
"""I Took a Pill in Ibiza""",Mike Posner,"[1, 1, 5, 4, 1, 1, 5, 1, 4, 5, 1, 6, 5, 4, 1, 6, 5, 4, 4, 1, 5, 4, 1, 1, 5, 4, 1, 1, 5, 4, 1, 1, 5, 4, 1, 6, 5, 4, 1, 6, 5, 4, 4, 1, 5, 4, 1, 1, 5, 4, 1, 1, 5, 4, 1, 5, 4, 1, 1, 5, 4, 1, 6, 5, 4, 1, 6, 5, 4, 4, 1, 5, 4, 1, 1, 5, 4, 1]","[0, -5, -2, -5, 0, -5, 5, 5, 2, 5, -3, -2, -2, -5, -3, -2, -2, 0, -5, -5, -2, -5, 0, -5, -2, -5, 0, -5, -2, -5, 0, -5, -2, -5, -3, -2, -2, -5, -3, -2, -2, 0, -5, -5, -2, -5, 0, -5, -2, -5, 0, -5, -2, -5, -5, -2, -5, 0, -5, -2, -5, -3, -2, -2, -5, -3, -2, -2, 0, -5, -5, -2, -5, 0, -5, -2, -5]",6.019902175746331
"""Work from Home""",Fifth Harmony featuring Ty Dolla Sign,"[1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3]","[-4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, 0, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5]",0.7824049035514693
"""This Is What You Came For""",Calvin Harris featuring Rihanna,not found,not found,not found
"""Cake by the Ocean""",DNCE,"[1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6, 1, 5, 4, 6]","[-5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, -5, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, -5, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, 5, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3, 4, -5, -2, 3]",13.711171789306634
"""Me, Myself & I""",G-Eazy and Bebe Rexha,not found,not found,not found
"""Ride""",Twenty One Pilots,not found,not found,not found
"""Heathens""",Twenty One Pilots,not found,not found,not found
"""Pillowtalk""",Zayn,"[1, 1, 2, 6, 5, 1, 2, 1, 2, 5, 1, 2, 1, 2, 5, 1, 2, 1, 2, 5, 6, 1, 5, 6, 1, 5, 1, 2, 1, 2, 5, 1, 2, 1, 2, 5, 1, 2, 1, 2, 5, 1, 2, 1, 2, 5, 1, 2, 1, 2, 5, 1, 2, 1, 2, 5, 1, 2, 1, 2, 5, 6, 1, 5, 6, 1, 5, 1, 2, 1, 2, 5, 1, 2, 1, 2, 5]","[0, 2, -5, -2, 5, 2, -2, 2, 5, 5, 2, -2, 2, 5, 5, 2, -2, 2, 5, 2, 3, -5, 2, 3, -5, 5, 2, -2, 2, 5, 5, 2, -2, 2, 5, 5, 2, -2, 2, 5, 5, 2, -2, 2, 5, 5, 2, -2, 2, 5, 5, 2, -2, 2, 5, 5, 2, -2, 2, 5, 2, 3, -5, 2, 3, -5, 5, 2, -2, 2, 5, 5, 2, -2, 2, 5]",8.878635734072024
