Title,Artist,Harmony,Intervals,Interval_Variance
"""Stick Season""",Noah Kahan,"[1, 1, 2, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 2, 5, 2, 3, 1, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 2, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 2, 5]","[0, 2, 5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, 2, 5, -5, 2, -4, 0, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, 2, 5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, 2, 5]",12.450445274346452
"""Cruel Summer""",Taylor Swift,"[1, 5, 2, 7, 7, 3, 3, 1, 5, 1, 2, 7, 3, 1, 2, 7, 3, 1, 2, 7, 3, 1, 2, 5, 7, 3, 1, 5, 7, 3, 1, 5, 1, 2, 7, 3, 1, 2, 7, 3, 1, 2, 7, 3, 1, 2, 5, 7, 3, 1, 5, 7, 3, 1, 5, 5, 7, 3, 1, 5, 7, 3, 1, 5, 7, 3, 1, 5, 7, 3, 1, 5, 5, 7, 3, 1, 5, 7, 3, 1, 5]","[-5, -5, -3, 0, 5, 0, -4, -5, 5, 2, -3, 5, -4, 2, -3, 5, -4, 2, -3, 5, -4, 2, 5, 4, 5, -4, -5, 4, 5, -4, -5, 5, 2, -3, 5, -4, 2, -3, 5, -4, 2, -3, 5, -4, 2, 5, 4, 5, -4, -5, 4, 5, -4, -5, 0, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 0, 4, 5, -4, -5, 4, 5, -4, -5]",17.204843750000002
"""Greedy""",Tate McRae,"[1, 1, 1, 1, 1, 1, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7]","[0, 0, 0, 0, 0, -4, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2]",2.1473834104663583
"""Like That""","Future, Metro Boomin and Kendrick Lamar",not found,not found,not found
"""Birds of a Feather""",Billie Eilish,"[1, 1, 6, 2, 5, 1, 6, 2, 5, 1, 6, 2, 5, 1, 6, 2, 5, 1, 6, 2, 5, 1, 6, 2, 5, 1, 6, 2, 5, 1, 6, 2, 5, 1, 6, 2, 5, 1, 6, 2, 5, 1, 6, 2, 5]","[0, -3, 5, 5, 5, -3, 5, 5, 5, -3, 5, 5, 5, -3, 5, 5, 5, -3, 5, 5, 5, -3, 5, 5, 5, -3, 5, 5, 5, -3, 5, 5, 5, -3, 5, 5, 5, -3, 5, 5, 5, -3, 5, 5]",12.10072314049587
"""Please Please Please""",Sabrina Carpenter,"[1, 7, 6, 4, 3, 2, 1, 5, 1, 6, 2, 4, 3, 5, 1, 6, 2, 4, 3, 5, 1, 3, 6, 4, 3, 2, 1, 5, 1, 3, 6, 4, 3, 2, 1, 5, 0, 1, 4, 0, 5, 0, 1, 3, 6, 4, 3, 2, 1, 5, 1, 3, 6, 4, 3, 2, 1, 5, 4, 5, 1, 3, 4, 5, 1, 3, 4, 5, 1, 1, 6, 5, 4, 4, 1]","[-1, -2, -4, -1, -2, -2, -5, 5, -3, 5, 3, -1, 3, 5, -3, 5, 3, -1, 3, 5, 4, 5, -4, -1, -2, -2, -5, 5, 4, 5, -4, -1, -2, -2, -5, -4, -3, 5, 3, -1, 3, 2, 4, 5, -4, -1, -2, -2, -5, 5, 4, 5, -4, -1, -2, -2, -5, -2, 2, 5, 4, 1, 2, 5, 4, 1, 2, 5, 0, -3, -2, -2, 0, -5]",11.921840759678599
"""Agora Hills""",Doja Cat,not found,not found,not found
"""Good Luck, Babe!""",Chappell Roan,"[1, 2, 5, 3, 1, 2, 5, 3, 1, 2, 5, 3, 6, 6, 6, 6, 1, 2, 5, 3, 1, 2, 5, 3, 1, 2, 5, 3, 1, 2, 5, 3, 1, 2, 5, 3, 1, 2, 5, 3, 6, 6, 6, 6, 1, 2, 5, 3, 1, 2, 5, 3, 1, 2, 5, 3, 1, 2, 5, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 1, 2, 5, 3, 1, 2, 5, 3, 1, 2, 5, 3, 1, 2, 5, 3, 5, 3, 5, 3, 5, 3, 1]","[2, 5, -3, -4, 2, 5, -3, -4, 2, 5, -3, 5, 0, 0, 0, 3, 2, 5, -3, -4, 2, 5, -3, -4, 2, 5, -3, -4, 2, 5, -3, -4, 2, 5, -3, -4, 2, 5, -3, 5, 0, 0, 0, 3, 2, 5, -3, -4, 2, 5, -3, -4, 2, 5, -3, -4, 2, 5, -3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 5, -3, -4, 2, 5, -3, -4, 2, 5, -3, -4, 2, 5, -3, 3, -3, 3, -3, 3, -3, -4]",10.546875
"""Saturn""",SZA,"[1, 1, 2, 1, 1, 2, 1, 6, 2, 5, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 5, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 5, 1, 2, 5, 1, 2, 5]","[0, 2, -2, 0, 2, -2, -3, 5, 5, 5, 0, 2, -2, 0, 2, -2, 0, 2, -2, 0, 2, -2, 2, 5, 5, 0, 2, -2, 0, 2, 0, -2, 0, 2, -2, 0, 2, -2, 0, 2, -2, 0, 2, -2, 2, 5, 5, 2, 5, 5, 2, 5]",6.015902366863904
"""Snooze""",SZA,"[1, 2, 3, 1, 2, 3, 1, 2, 3, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3]","[2, 1, -3, 2, 1, -3, 2, 1, 0, -3, 2, 1, -3, 2, 1, -3, 2, 1, -3, 2, 1, -3, 2, 1, -3, 2, 1, -3, 2, 1, -3, 2, 1, -3, 2, 1, -3, 2, 1, 0, -3, 2, 1, -3, 2, 1, -3, 2, 1, -3, 2, 1, -3, 2, 1, -3, 2, 1, -3, 2, 1, 0, -3, 2, 1, -3, 2, 1, -3, 2, 1, -3, 2, 1, -3, 2, 1, -3, 2, 1, -3, 2, 1, -3, 2, 1, -3, 2, 1, -3, 2, 1]",4.46632797731569
"""Paint the Town Red""",Doja Cat,not found,not found,not found
"""Fortnight""",Taylor Swift featuring Post Malone,"[1, 2, 7, 3, 5, 1, 2, 7, 3, 1, 2, 7, 3, 1, 2, 7, 3, 1, 2, 5, 3, 1, 2, 5, 3, 1, 2, 5, 3, 1, 2, 7, 3, 1, 2, 7, 3, 1, 2, 7, 3, 1, 2, 5, 3, 1, 2, 5, 3, 1, 2, 5, 3, 1, 2, 5, 3, 1, 2, 5, 3, 1, 5, 7, 3, 1, 5, 7, 3, 1, 5, 7, 3, 1, 5, 7, 3, 1, 5, 7, 3, 1, 5, 7, 3, 1, 5, 7, 3, 1, 5, 7, 3]","[2, -3, 5, 3, 5, 2, -3, 5, -4, 2, -3, 5, -4, 2, -3, 5, -4, 2, 5, -3, -4, 2, 5, -3, -4, 2, 5, -3, -4, 2, -3, 5, -4, 2, -3, 5, -4, 2, -3, 5, -4, 2, 5, -3, -4, 2, 5, -3, -4, 2, 5, -3, -4, 2, 5, -3, -4, 2, 5, -3, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5]",15.926275992438562
"""Fast Car""",Luke Combs,"[1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 2, 1, 5, 3, 2, 1, 3, 2, 1, 3, 2, 1, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 2, 1, 5, 3, 2, 1, 3, 2, 1, 3, 2, 1, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 2, 1, 5, 3, 2, 1, 3, 2, 1, 3, 2, 1, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5]","[-5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, 0, -2, -5, -3, -2, -2, 4, -2, -2, 4, -2, -2, 2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, 0, -2, -5, -3, -2, -2, 4, -2, -2, 4, -2, -2, 2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, 0, -2, -5, -3, -2, -2, 4, -2, -2, 4, -2, -2, 2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5]",3.307463784517881
"""Water""",Tyla,"[1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2]","[0, 2, 0, -2, 0, 2, 0, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, 0, -2, 0, 2, 0, -2, 0, 2, 0, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, 0, -2, 0, 2, 0, -2, 0, 2, 0, -2, 0, 2, 0, -2, 0, 2, 0, -2, 0, 2, 0, -2, 0, 2, 0, -2, 0, 2, 0, -2, 0, 2, 0]",2.6486759993253495
