Title,Artist,Harmony,Intervals,Interval_Variance
"""Bad Day""",Daniel Powter,"[1, 4, 5, 4, 1, 4, 5, 4, 1, 4, 5, 4, 6, 5, 4, 1, 2, 5, 4, 5, 1, 4, 5, 4, 1, 4, 5, 4, 6, 5, 4, 1, 2, 5, 1, 4, 2, 5, 1, 4, 2, 5, 6, 5, 4, 1, 2, 5, 1, 1, 4, 5, 4, 1, 4, 5, 5, 6, 5, 4, 1, 2, 5, 1, 4, 2, 5, 1, 4, 2, 5, 6, 5, 4, 1, 2, 3, 0, 0, 0, 0, 5, 1, 4, 5, 4, 1, 4, 5, 1, 4, 2, 5, 1, 4, 2, 5, 6, 0, 1, 2, 4, 5, 1, 4, 2, 5, 1, 4, 2, 5, 1, 4, 2, 5, 1, 4, 2, 5]","[5, 2, -2, -5, 5, 2, -2, -5, 5, 2, -2, 4, -2, -2, -5, 2, 5, -2, 2, 5, 5, 2, -2, -5, 5, 2, -2, 4, -2, -2, -5, 2, 5, 5, 5, -3, 5, 5, 5, -3, 5, 2, -2, -2, -5, 2, 5, 5, 0, 5, 2, -2, -5, 5, 2, 0, 2, -2, -2, -5, 2, 5, 5, 5, -3, 5, 5, 5, -3, 5, 2, -2, -2, -5, 2, 2, -1, 5, -5, 5, -1, 5, 5, 2, -2, -5, 5, 2, 5, 5, -3, 5, 5, 5, -3, 5, 2, -1, 4, 2, 3, 2, 5, 5, -3, 5, 5, 5, -3, 5, 5, 5, -3, 5, 5, 5, -3, 5]",12.92767882792301
"""Temperature""",Sean Paul,"[1, 2, 7, 1, 7, 1, 2, 1, 7, 1, 2, 1, 7, 1, 2, 1, 2, 1, 7, 1, 2, 1, 7, 1, 2, 1, 7, 1, 2, 1, 7, 1, 2, 1, 7, 1, 2, 1, 7, 1, 2, 1, 2, 1, 7, 1, 2, 1, 7, 1, 2, 1, 7, 1, 2, 1, 7, 1, 2, 1, 7, 1, 2, 1, 7, 1, 2, 1, 2, 1, 7, 1, 2, 1, 7, 1, 2, 1, 7, 1, 2, 1, 7, 1, 2, 1, 7, 1, 2, 1, 7, 1, 2, 1, 2, 1, 7, 1, 2, 1, 7, 1, 2, 1, 7, 1, 2, 1, 7, 1, 2, 1, 7, 1, 2, 1, 7, 1, 2, 1, 2, 1, 7, 1, 2, 1, 7]","[2, -4, 2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, 2, -2, -2, 2, 2, -2, -2]",4.09498614260519
"""Promiscuous""",Nelly Furtado featuring Timbaland,"[1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 6, 4, 6, 1, 5, 6, 4, 6, 1, 5, 6, 4, 6, 1, 5, 6, 4, 6, 1, 5, 6, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 6, 4, 6, 1, 5, 6, 4, 6, 1, 5, 6, 4, 6, 1, 5, 6, 4, 6, 1, 5, 6, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 6, 4, 6, 1, 5, 6, 4, 6, 1, 5, 6, 4, 6, 1, 5, 6, 4, 6, 1, 5, 6, 1, 4]","[5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, 3, -3, 3, 4, -5, 1, -3, 3, 4, -5, 1, -3, 3, 4, -5, 1, -3, 3, 4, -5, 1, 4, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, 3, -3, 3, 4, -5, 1, -3, 3, 4, -5, 1, -3, 3, 4, -5, 1, -3, 3, 4, -5, 1, 4, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, 3, -3, 3, 4, -5, 1, -3, 3, 4, -5, 1, -3, 3, 4, -5, 1, -3, 3, 4, -5, 1, 4, 5]",19.30224203601108
"""You're Beautiful""",James Blunt,"[1, 5, 6, 4, 1, 5, 6, 4, 4, 5, 1, 4, 5, 1, 4, 5, 1, 1, 6, 4, 5, 6, 4, 5, 1, 1, 5, 6, 4, 1, 5, 6, 4, 4, 5, 1, 4, 5, 1, 4, 5, 1, 1, 6, 4, 5, 6, 4, 5, 1, 4, 6, 4, 6, 4, 6, 5, 4, 5, 1, 4, 5, 1, 4, 5, 1, 1, 6, 4, 5, 1, 5, 6, 4, 5, 6, 4, 5, 1]","[-5, 2, -4, -5, -5, 2, -4, 0, 2, 5, 5, 2, 5, 5, 2, 5, 0, -3, -4, 2, 2, -4, 2, 5, 0, -5, 2, -4, -5, -5, 2, -4, 0, 2, 5, 5, 2, 5, 5, 2, 5, 0, -3, -4, 2, 2, -4, 2, 5, 5, 4, -4, 4, -4, 4, -2, -2, 2, 5, 5, 2, 5, 5, 2, 5, 0, -3, -4, 2, 5, -5, 2, -4, 2, 2, -4, 2, 5]",13.023668639053254
"""Hips Don't Lie""",Shakira featuring Wyclef Jean,"[1, 4, 7, 5, 6, 7, 1, 1, 4, 7, 5, 6, 7, 1]","[5, 5, -3, 1, 2, 2, 0, 5, 5, -3, 1, 2, 2]",7.053254437869824
"""Unwritten""",Natasha Bedingfield,"[1, 1, 1, 0, 6, 0, 1, 0, 6, 6, 2, 4, 1, 6, 2, 4, 1, 6, 2, 4, 1, 6, 2, 1, 1, 1, 1, 0, 6, 0, 1, 0, 6, 6, 2, 4, 1, 6, 2, 4, 1, 6, 2, 4, 1, 6, 2, 1, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 6, 2, 4, 1, 6, 2, 4, 1, 6, 2, 4, 1, 6, 2, 6, 2, 4, 1, 6, 2, 4, 1, 6, 2, 4, 1, 6, 2, 6, 2, 4, 1, 6, 2, 4, 1]","[0, 0, -2, -1, -1, 4, -2, -1, 0, 5, 3, -5, -3, 5, 3, -5, -3, 5, 3, -5, -3, 5, -2, 0, 0, 0, -2, -1, -1, 4, -2, -1, 0, 5, 3, -5, -3, 5, 3, -5, -3, 5, 3, -5, -3, 5, -2, 0, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, 4, 5, 3, -5, -3, 5, 3, -5, -3, 5, 3, -5, -3, 5, -5, 5, 3, -5, -3, 5, 3, -5, -3, 5, 3, -5, -3, 5, -5, 5, 3, -5, -3, 5, 3, -5]",15.205096952908587
"""Crazy""",Gnarls Barkley,"[1, 1, 3, 6, 5, 5, 1, 3, 6, 5, 5, 1, 3, 6, 5, 5, 1, 6, 3, 5, 5, 1, 3, 6, 5, 5, 1, 3, 6, 5, 5, 1, 6, 3, 5, 5, 1, 3, 6, 5, 5, 1, 3, 6, 5, 5, 1, 6, 3, 5, 5, 1]","[0, 3, 5, -1, 0, 5, 3, 5, -1, 0, 5, 3, 5, -1, 0, 5, -4, -5, 4, 0, 5, 3, 5, -1, 0, 5, 3, 5, -1, 0, 5, -4, -5, 4, 0, 5, 3, 5, -1, 0, 5, 3, 5, -1, 0, 5, -4, -5, 4, 0, 5]",10.346020761245674
"""Ridin'""",Chamillionaire featuring Krayzie Bone,"[1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 5]","[-5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, 2]",9.62109375
"""SexyBack""",Justin Timberlake featuring Timbaland,"[1, 4, 1, 7, 1, 0, 4, 0, 7, 1, 7, 4, 1, 4, 1, 4, 0, 1, 7, 1, 3, 1, 7, 1, 4, 3, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 4, 4, 4, 1, 0, 0, 4, 0, 1, 4, 0, 4, 7, 1, 7, 1, 7, 1, 4, 3, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 4, 4, 7, 1, 6, 1, 1, 4, 1, 0, 0, 4, 1, 0, 4, 0, 1, 4, 1, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 0, 0, 4, 1, 0, 4]","[5, -5, -1, 1, -6, -1, 1, 5, 1, -1, -6, -5, 5, -5, 5, 1, -6, -1, 1, 4, -4, -1, 1, 5, -1, 1, -5, 5, 0, 0, 0, 0, 0, 0, 0, 5, -5, 0, 5, -5, 0, 0, -5, -4, -2, -1, 1, -6, 5, 1, -1, -6, 1, -1, 1, -1, 1, 5, -1, 1, -5, 5, 0, 0, 0, 0, 0, 0, 0, 5, -5, 0, 5, -5, 0, -6, 1, -3, 3, 0, 5, -5, -4, -2, -1, -5, -6, -1, 1, -6, 5, -5, -6, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -4, -2, -1, -5, -6, -1]",10.406351606805293
"""Check on It""",Beyoncé featuring Slim Thug and Bun B,not found,not found,not found
"""Be Without You""",Mary J. Blige,not found,not found,not found
"""Grillz""",Nelly featuring Paul Wall and Ali & Gipp,not found,not found,not found
"""Over My Head (Cable Car)""",The Fray,"[1, 3, 5, 1, 3, 5, 1, 3, 5, 6, 3, 2, 1, 3, 5, 1, 3, 5, 1, 3, 5, 6, 5, 2, 1, 5, 3, 5, 1, 5, 3, 2, 1, 5, 3, 5, 1, 5, 3, 2, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5, 6, 3, 2, 1, 3, 5, 1, 3, 5, 1, 3, 5, 6, 5, 2, 1, 5, 3, 5, 1, 5, 3, 2, 1, 5, 3, 5, 1, 5, 3, 2, 1, 5, 3, 5, 1, 5, 3, 2, 1, 5, 3, 5, 1, 5, 3, 2, 1, 3, 5, 1, 3, 5, 1, 3, 5, 6, 1, 3, 5, 1, 3, 5, 1, 3, 5, 6, 5, 5, 3, 1, 1, 5, 3, 5, 6, 5, 3, 2, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 5, 3, 5, 1, 5, 3, 2, 1, 5, 3, 5, 1, 5, 3, 2, 1, 1, 3, 5, 1]","[4, 3, 5, 4, 3, 5, 4, 3, 2, -5, -2, -2, 4, 3, 5, 4, 3, 5, 4, 3, 2, -2, -5, -2, -5, -3, 3, 5, -5, -3, -2, -2, -5, -3, 3, 5, -5, -3, -2, -2, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 2, -5, -2, -2, 4, 3, 5, 4, 3, 5, 4, 3, 2, -2, -5, -2, -5, -3, 3, 5, -5, -3, -2, -2, -5, -3, 3, 5, -5, -3, -2, -2, -5, -3, 3, 5, -5, -3, -2, -2, -5, -3, 3, 5, -5, -3, -2, -2, 4, 3, 5, 4, 3, 5, 4, 3, 2, 3, 4, 3, 5, 4, 3, 5, 4, 3, 2, -2, 0, -3, -4, 0, -5, -3, 3, 2, -2, -3, -2, -2, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, -5, -3, 3, 5, -5, -3, -2, -2, -5, -3, 3, 5, -5, -3, -2, -2, 0, 4, 3, 5]",12.873711714327188
"""Me & U""",Cassie,not found,not found,not found
"""Buttons""",Pussycat Dolls featuring Snoop Dogg,"[1, 6, 3, 6, 3, 6, 3, 6, 3, 6, 3, 6, 3, 6]","[-3, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5]",23.71597633136095
"""Run It!""",Chris Brown featuring Juelz Santana,not found,not found,not found
