Title,Artist,Harmony,Intervals,Interval_Variance
"""Last Friday Night (T.G.I.F.)""",Katy Perry,"[1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2, 1, 6, 3, 2]","[-3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2]",1.5047601093411256
"""Just the Way You Are""",Bruno Mars,"[1, 6, 4, 1, 1, 6, 4, 1, 1, 6, 4, 1, 1, 6, 4, 1, 1, 6, 4, 1, 1, 6, 4, 1, 1, 6, 4, 1, 1, 6, 4, 1, 1, 6, 4, 1, 1, 6, 4, 1, 1, 6, 4, 1, 1, 6, 4, 1]","[-3, -4, -5, 0, -3, -4, -5, 0, -3, -4, -5, 0, -3, -4, -5, 0, -3, -4, -5, 0, -3, -4, -5, 0, -3, -4, -5, 0, -3, -4, -5, 0, -3, -4, -5, 0, -3, -4, -5, 0, -3, -4, -5, 0, -3, -4, -5]",3.378904481665912
"""Tonight (I'm Lovin' You)""",Enrique Iglesias featuring Ludacris and DJ Frank E,not found,not found,not found
"""Raise Your Glass""",Pink,not found,not found,not found
"""Born This Way""",Lady Gaga,not found,not found,not found
"""Fuckin' Perfect""",Pink,"[1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1]","[-5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, 0, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5]",8.504975543936583
"""What's My Name?""",Rihanna featuring Drake,"[1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 6, 3, 1, 7, 6, 3, 7, 4, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7]","[-4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, -2, -5, -3, -2, -2, -5, -5, -5, -5, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5]",7.632953152983315
"""Look at Me Now""",Chris Brown featuring Lil Wayne and Busta Rhymes,not found,not found,not found
"""Down on Me""",Jeremih featuring 50 Cent,"[1, 1, 5, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5]","[0, -5, 0, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5]",23.461891643709826
"""How to Love""",Lil Wayne,"[1, 1, 4, 4, 1, 1, 4, 4, 1, 1, 4, 4, 1, 1, 4, 4, 1, 1, 4, 4, 1, 1, 4, 4, 1, 1, 4, 4, 1, 1, 4, 4, 1, 1, 4, 4, 1, 1, 4, 4, 1, 1, 4, 4, 1, 1, 4, 4, 1, 1, 4, 4, 1, 1, 4, 4, 4, 1, 1, 6, 4, 1, 1, 4, 4, 1, 1, 4, 4, 1, 1, 4, 4, 1, 1, 4, 4]","[0, 5, 0, -5, 0, 5, 0, -5, 0, 5, 0, -5, 0, 5, 0, -5, 0, 5, 0, -5, 0, 5, 0, -5, 0, 5, 0, -5, 0, 5, 0, -5, 0, 5, 0, -5, 0, 5, 0, -5, 0, 5, 0, -5, 0, 5, 0, -5, 0, 5, 0, -5, 0, 5, 0, 0, -5, 0, -3, -4, -5, 0, 5, 0, -5, 0, 5, 0, -5, 0, 5, 0, -5, 0, 5, 0]",12.162569252077564
"""Someone Like You""",Adele,"[1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 5, 6, 4, 5, 6, 4, 6, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 5, 6, 4, 5, 6, 4, 5, 6, 5, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 5, 6, 4, 2, 1, 4, 5, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 5, 1]","[4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, 2, 2, -4, 2, 2, -4, 4, 3, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, 4, 5, -4, -5, 4, 5, -4, 2, 2, -4, 2, 2, -4, 2, 2, -2, 5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, 2, 2, -4, -3, -2, 5, 2, 5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, 2, 5]",14.123333333333335
"""Good Life""",OneRepublic,"[1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 5]","[5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, -5]",9.70172839506173
"""The Lazy Song""",Bruno Mars,"[1, 5, 4, 1, 5, 4, 1, 5, 4, 1, 3, 4, 1, 5, 4, 1, 5, 4, 1, 5, 4, 1, 5, 4, 2, 3, 4, 5, 1, 5, 4, 1, 5, 4, 1, 5, 4, 1, 3, 4, 1, 5, 4, 1, 5, 4, 1, 5, 4, 1, 5, 4, 1, 5, 4, 1, 3, 4, 2, 3, 4, 5, 1, 5, 4, 1, 5, 4, 1, 5, 4, 1, 3, 4, 2, 5, 6, 2, 5, 6, 2, 5, 6, 2, 5, 6, 1, 5, 4, 1, 5, 4, 1, 5, 4, 1, 3, 4, 1, 5, 4, 1, 5, 4, 1]","[-5, -2, -5, -5, -2, -5, -5, -2, -5, 4, 1, -5, -5, -2, -5, -5, -2, -5, -5, -2, -5, -5, -2, -3, 2, 1, 2, 5, -5, -2, -5, -5, -2, -5, -5, -2, -5, 4, 1, -5, -5, -2, -5, -5, -2, -5, -5, -2, -5, -5, -2, -5, -5, -2, -5, 4, 1, -3, 2, 1, 2, 5, -5, -2, -5, -5, -2, -5, -5, -2, -5, 4, 1, -3, 5, 2, 5, 5, 2, 5, 5, 2, 5, 5, 2, 3, -5, -2, -5, -5, -2, -5, -5, -2, -5, 4, 1, -5, -5, -2, -5, -5, -2, -5]",12.229289940828401
"""Till the World Ends""",Britney Spears,not found,not found,not found
"""The Show Goes On""",Lupe Fiasco,"[1, 5, 6, 5, 1, 5, 6, 5]","[-5, 2, -2, 5, -5, 2, -2]",12.489795918367347
"""The Edge of Glory""",Lady Gaga,"[1, 2, 5, 2, 1, 5, 2, 1, 5, 2, 1, 5, 2, 1, 1, 2, 3, 0, 6, 1, 2, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 1, 5, 6, 7, 1, 2, 3, 0, 5, 5, 2, 1, 5, 2, 1, 5, 2, 1, 5, 2, 1, 1, 2, 3, 0, 6, 1, 2, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 1, 5, 6, 6, 5, 5, 7, 7, 2, 2, 1, 1, 5, 5, 1, 0, 2, 6, 6, 6, 3, 3, 7, 7, 0, 0, 0, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 1, 5, 3, 1, 5]","[2, 5, -5, -2, -5, -5, -2, -5, -5, -2, -5, -5, -2, 0, 2, 2, -3, -4, 3, 2, 5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, 0, -5, 2, 2, 1, 2, 2, 2, 1, 0, -5, -2, -5, -5, -2, -5, -5, -2, -5, -5, -2, 0, 2, 2, -3, -4, 3, 2, 5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, 0, -5, 2, 0, -2, 0, 4, 0, 3, 0, -2, 0, -5, 0, 5, 1, 1, -5, 0, 0, -5, 0, -5, 0, -5, 0, 0, 1, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, 0, -5, -3, -4, -5]",10.698968022583184
"""We R Who We R""",Kesha,not found,not found,not found
"""Black and Yellow""",Wiz Khalifa,"[1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 3, 1, 4, 3, 3, 5, 1, 3, 1, 4, 3, 3, 5, 1, 3, 1, 4, 3, 3, 5, 6, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6, 1, 7, 4, 6]","[-2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, 3, -3, 5, -2, 0, 4, 5, 3, -3, 5, -2, 0, 4, 5, 3, -3, 5, -2, 0, 4, 1, 0, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3]",13.074488888888888
"""Tonight Tonight""",Hot Chelle Rae,"[1, 4, 5, 1, 2, 5, 6, 2]","[5, 2, 5, 2, 5, 2, 5]",2.2040816326530615
"""Blow""",Kesha,"[1, 6, 3, 7]","[-4, -5, -5]",0.22222222222222224
"""Lighters""",Bad Meets Evil featuring Bruno Mars,"[1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4]","[4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4]",19.884297520661157
"""If I Die Young""",The Band Perry,"[1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 2, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 1, 5, 2, 2, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 1, 5, 2, 2, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 1, 5, 2, 1, 5, 2, 3, 1, 5, 2, 2, 1, 5, 2, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 2, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 1, 5, 2, 2, 1, 5, 2]","[-5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 0, -2, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, -2, -5, -5, 0, -2, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, -2, -5, -5, 0, -2, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, -2, -5, -5, -2, -5, -5, 2, -4, -5, -5, 0, -2, -5, -5, -2, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 0, -2, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, -2, -5, -5, 0, -2, -5, -5]",6.569615912208506
"""Stereo Hearts""",Gym Class Heroes featuring Adam Levine,"[1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 0, 1, 6, 3, 7, 1, 6, 3, 7, 0, 1, 6, 3, 7, 3, 7, 1, 6, 7, 1, 6, 3, 7, 0, 1, 6, 3, 7, 1, 6, 3, 7, 0, 1, 6, 3, 7, 3, 7, 1, 6, 7, 1, 6, 3, 7, 0, 1, 6, 3, 7, 1, 6, 3, 7, 0, 1, 6, 3, 7, 1, 6, 3, 7, 0, 1, 6, 3, 7, 1, 6, 3, 7, 0, 1, 6, 3, 7, 3, 7, 1, 6, 7, 3]","[-4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 1, 1, -4, -5, -5, 2, -4, -5, -5, 1, 1, -4, -5, -5, 5, -5, 2, -4, 2, 2, -4, -5, -5, 1, 1, -4, -5, -5, 2, -4, -5, -5, 1, 1, -4, -5, -5, 5, -5, 2, -4, 2, 2, -4, -5, -5, 1, 1, -4, -5, -5, 2, -4, -5, -5, 1, 1, -4, -5, -5, 2, -4, -5, -5, 1, 1, -4, -5, -5, 2, -4, -5, -5, 1, 1, -4, -5, -5, 5, -5, 2, -4, 2, 5]",10.44440562494541
"""The Time (Dirty Bit)""",The Black Eyed Peas,not found,not found,not found
"""Coming Home""",Diddy – Dirty Money featuring Skylar Grey,"[1, 5, 3, 7, 1, 5, 3, 7, 1, 5, 3, 7, 1, 5, 3, 2, 1, 5, 3, 7, 1, 5, 3, 7, 1, 5, 3, 7, 1, 5, 3, 1, 5, 3, 7, 1, 5, 3, 7, 1, 5, 3, 7, 1, 5, 3, 2, 1, 5, 3, 7, 1, 5, 3, 7, 1, 5, 3, 7, 1, 5, 3, 7]","[-5, -3, -5, 1, -5, -3, -5, 1, -5, -3, -5, 1, -5, -3, -2, -2, -5, -3, -5, 1, -5, -3, -5, 1, -5, -3, -5, 1, -5, -3, -4, -5, -3, -5, 1, -5, -3, -5, 1, -5, -3, -5, 1, -5, -3, -2, -2, -5, -3, -5, 1, -5, -3, -5, 1, -5, -3, -5, 1, -5, -3, -5]",5.0356399583766915
"""Hey Baby (Drop It to the Floor)""",Pitbull featuring T-Pain,not found,not found,not found
"""Only Girl (In the World)""",Rihanna,not found,not found,not found
"""6 Foot 7 Foot""",Lil Wayne featuring Cory Gunz,not found,not found,not found
"""Just a Kiss""",Lady Antebellum,"[1, 6, 1, 6, 4, 7, 1, 6, 1, 6, 4, 7, 1, 6, 3, 7, 1, 6, 7, 5, 1, 6, 3, 7, 4, 6, 7, 1, 6, 1, 6, 1, 6, 4, 7, 1, 6, 3, 7, 1, 6, 7, 5, 1, 6, 3, 7, 4, 6, 7, 1, 4, 1, 7, 4, 1, 5, 6, 7, 1, 6, 3, 7, 1, 7, 1, 6, 3, 7, 1, 6, 7, 3, 1, 6, 3, 7, 4, 6, 3, 1, 6, 1, 6, 1, 6, 1]","[-4, 4, -4, -3, 5, 2, -4, 4, -4, -3, 5, 2, -4, -5, -5, 2, -4, 2, -3, 5, -4, -5, -5, -5, 3, 2, 2, -4, 4, -4, 4, -4, -3, 5, 2, -4, -5, -5, 2, -4, 2, -3, 5, -4, -5, -5, -5, 3, 2, 2, 5, -5, -2, -5, -5, -5, 1, 2, 2, -4, -5, -5, 2, -2, 2, -4, -5, -5, 2, -4, 2, 5, -3, -4, -5, -5, -5, 3, -5, -3, -4, 4, -4, 4, -4, 4]",13.818280151433209
