Title,Artist,Harmony,Intervals,Interval_Variance
"""Say So""",Doja Cat,"[1, 4, 7, 1, 4, 7, 7, 1, 4, 7, 5, 1, 4, 7, 7, 1, 4, 7, 5, 1, 4, 7, 7, 1, 4, 7, 5, 1, 4, 7, 7, 1, 4, 7, 5, 1, 4, 7, 7, 1, 4, 7, 5, 1, 4, 7, 7, 1, 4, 7, 5, 1, 4, 7, 7, 1, 4, 7, 5, 1, 4, 7, 7, 1, 4, 7, 5, 1, 4, 7, 7, 1, 4, 7, 5, 1, 4, 7, 7, 1, 4, 7, 5, 1, 4, 7, 7, 1, 4, 7, 5, 1, 4, 7, 7, 1, 4, 7, 5, 1, 4, 7, 7, 1, 4, 7, 7, 7, 1, 4, 7, 1, 4, 7, 7, 1, 4, 7, 5]","[-5, 7, -2, -5, 7, 0, -2, -5, 7, -9, 7, -5, 7, 0, -2, -5, 7, -9, 7, -5, 7, 0, -2, -5, 7, -9, 7, -5, 7, 0, -2, -5, 7, -9, 7, -5, 7, 0, -2, -5, 7, -9, 7, -5, 7, 0, -2, -5, 7, -9, 7, -5, 7, 0, -2, -5, 7, -9, 7, -5, 7, 0, -2, -5, 7, -9, 7, -5, 7, 0, -2, -5, 7, -9, 7, -5, 7, 0, -2, -5, 7, -9, 7, -5, 7, 0, -2, -5, 7, -9, 7, -5, 7, 0, -2, -5, 7, -9, 7, -5, 7, 0, -2, -5, 7, 0, 0, -2, -5, 7, -2, -5, 7, 0, -2, -5, 7, -9]",33.293091065785696
"""I Hope""",Gabby Barrett featuring Charlie Puth,"[1, 7, 3, 7, 6, 1, 7, 3, 7, 6, 1, 7, 3, 7, 6, 1, 7, 3, 7, 6, 1, 7, 3, 7, 6, 1, 7, 3, 7, 6, 1, 7, 3, 7, 6, 1, 7, 3, 7, 6, 1, 7, 3, 7, 6, 1, 7, 3, 7, 6, 1, 7, 3, 7, 6, 1, 7, 3, 5, 6, 1, 7, 3, 7, 6, 1, 7, 3, 7, 6, 1, 7, 3, 7, 6, 1, 3]","[2, 7, -7, 2, -4, 2, 7, -7, 2, -4, 2, 7, -7, 2, -4, 2, 7, -7, 2, -4, 2, 7, -7, 2, -4, 2, 7, -7, 2, -4, 2, 7, -7, 2, -4, 2, 7, -7, 2, -4, 2, 7, -7, 2, -4, 2, 7, -7, 2, -4, 2, 7, -7, 2, -4, 2, 7, -4, -1, -4, 2, 7, -7, 2, -4, 2, 7, -7, 2, -4, 2, 7, -7, 2, -4, 9]",24.657029085872576
"""Whats Poppin""","Jack Harlow featuring DaBaby, Tory Lanez and Lil Wayne","[1, 5, 1, 5, 1, 3, 5, 1, 0, 5, 1, 3, 5, 1, 0, 5, 1, 3, 5, 1, 0, 5, 1, 3, 5, 1, 0, 5, 1, 5, 1, 5, 1, 3, 5, 1, 0, 5, 1, 3, 5, 1, 0, 5, 1, 3, 5, 1, 0, 5, 1, 3, 5, 1, 0, 5, 1, 3, 5, 1, 0, 5, 1, 3, 5, 1, 0, 5, 1, 3, 5, 1, 0, 5, 1, 3, 5, 1, 0, 5, 1, 3, 5, 1, 0, 5, 1, 3, 5, 1, 0, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 3, 5, 1, 0, 5, 1, 3, 5, 1, 0, 5, 1, 3, 5, 1]","[-7, 7, -7, 7, -3, -4, 7, 3, -10, 7, -3, -4, 7, 3, -10, 7, -3, -4, 7, 3, -10, 7, -3, -4, 7, 3, -10, 7, -7, 7, -7, 7, -3, -4, 7, 3, -10, 7, -3, -4, 7, 3, -10, 7, -3, -4, 7, 3, -10, 7, -3, -4, 7, 3, -10, 7, -3, -4, 7, 3, -10, 7, -3, -4, 7, 3, -10, 7, -3, -4, 7, 3, -10, 7, -3, -4, 7, 3, -10, 7, -3, -4, 7, 3, -10, 7, -3, -4, 7, 3, -10, 7, -7, 7, -7, 7, -7, 7, -7, 7, -3, -4, 7, 3, -10, 7, -3, -4, 7, 3, -10, 7, -3, -4, 7]",39.73913043478261
"""Dance Monkey""",Tones and I,"[1, 6, 7, 5, 1, 6, 7, 5, 1, 6, 7, 5, 1, 6, 7, 5, 1, 6, 7, 1, 6, 7, 5, 1, 6, 7, 5, 1, 6, 7, 5, 1, 6, 7, 5, 1, 6, 7, 5, 1, 6, 7, 1, 6, 7, 5, 1, 6, 7, 5, 1, 6, 7, 5, 1, 6, 7, 5, 1, 6, 7, 5, 1, 6, 7, 1, 6, 7, 5, 1, 6, 7, 5, 1, 6, 7, 5, 1, 6, 7, 5]","[4, -2, 3, -5, 4, -2, 3, -5, 4, -2, 3, -5, 4, -2, 3, -5, 4, -2, -2, 4, -2, 3, -5, 4, -2, 3, -5, 4, -2, 3, -5, 4, -2, 3, -5, 4, -2, 3, -5, 4, -2, -2, 4, -2, 3, -5, 4, -2, 3, -5, 4, -2, 3, -5, 4, -2, 3, -5, 4, -2, 3, -5, 4, -2, -2, 4, -2, 3, -5, 4, -2, 3, -5, 4, -2, 3, -5, 4, -2, 3]",12.73359375
"""Savage""",Megan Thee Stallion featuring Beyoncé,"[1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2]","[10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 10, -10, 0, 0, 10, -10, 0, 0, 10, -10, 0, 0, 10, -10, 0, 0, 10, -10, 0, 0, 10, -10, 0, 0, 10, -10, 0, 0, 10, -10, 0, 0, 10]",86.98526009650341
"""Roxanne""",Arizona Zervas,"[1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 1, 7, 3, 6]","[2, -5, 7, -4, 2, -5, 7, -4, 2, -5, 7, -4, 2, -5, 7, -4, 2, -5, 7, -4, 2, -5, 7, -4, 2, -5, 7, -4, 2, -5, 7, -4, 2, -5, 7, -4, 2, -5, 7, -4, 2, -5, 7, -4, 2, -5, 7, -4, 2, -5, 7, -4, 2, -5, 7, -4, 2, -5, 7, -4, 2, -5, 7, -4, 2, -5, 7, -4, -3, 7, -4, 2, -5, 7, -4, 2, -5, 7, -4, 2, -5, 7, -4, 2, -5, 7, -4, 2, -5, 7, -4, 2, -2, 2, -5, 7]",23.206597222222225
"""Intentions""",Justin Bieber featuring Quavo,"[1, 1, 6, 4, 6, 4, 1, 1, 6, 4, 6, 4, 1, 1, 6, 4, 6, 4, 1, 1, 6, 4, 6, 4, 1, 1, 6, 4, 6, 4, 1, 1, 6, 4, 6, 4, 1, 1, 6, 4, 6, 4, 1, 1, 6, 4, 6, 4, 1, 1, 6, 4, 6, 4, 1, 1, 6, 4, 6, 4, 1, 1, 6, 4, 6, 4, 1, 1, 1, 6, 4, 6, 4, 1, 1, 1, 6, 4, 6, 4, 1, 1, 6, 4, 6, 4, 1, 1, 6, 4, 6, 4, 1]","[0, 3, 4, -4, 4, -7, 0, 3, 4, -4, 4, -7, 0, 3, 4, -4, 4, -7, 0, 3, 4, -4, 4, -7, 0, 3, 4, -4, 4, -7, 0, 3, 4, -4, 4, -7, 0, 3, 4, -4, 4, -7, 0, 3, 4, -4, 4, -7, 0, 3, 4, -4, 4, -7, 0, 3, 4, -4, 4, -7, 0, 3, 4, -4, 4, -7, 0, 0, 3, 4, -4, 4, -7, 0, 0, 3, 4, -4, 4, -7, 0, 3, 4, -4, 4, -7, 0, 3, 4, -4, 4, -7]",17.282608695652176
"""Everything I Wanted""",Billie Eilish,"[1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1, 1, 2, 7, 1]","[-2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1, 0, -2, 3, -1]",3.5284552845528454
"""Roses (Imanbek remix)""",Saint Jhn,not found,not found,not found
"""Watermelon Sugar""",Harry Styles,"[1, 5, 7, 4, 1, 5, 7, 4, 1, 5, 7, 4, 1, 5, 7, 4, 1, 5, 7, 1, 5, 7, 4, 1, 5, 7, 4, 1, 5, 7, 1, 5, 7, 4, 1, 5, 7, 4, 1, 5, 7, 4, 1, 5, 7, 4, 1, 5, 1, 5, 7, 4, 1, 5, 7, 4, 1, 5, 7, 4, 1, 5, 7, 4]","[-7, 9, -7, 5, -7, 9, -7, 5, -7, 9, -7, 5, -7, 9, -7, 5, -7, 9, -2, -7, 9, -7, 5, -7, 9, -7, 5, -7, 9, -2, -7, 9, -7, 5, -7, 9, -7, 5, -7, 9, -7, 5, -7, 9, -7, 5, -7, 7, -7, 9, -7, 5, -7, 9, -7, 5, -7, 9, -7, 5, -7, 9, -7]",50.739732930209115
"""Before You Go""",Lewis Capaldi,"[1, 1, 6, 4, 5, 5, 1, 6, 4, 5, 5, 1, 5, 6, 4, 1, 5, 6, 4, 5, 1, 1, 6, 4, 5, 5, 1, 6, 4, 5, 5, 1, 5, 6, 4, 1, 5, 6, 4, 5, 6, 6, 4, 1, 5, 6, 4, 5, 5, 1, 5, 6, 4, 1, 5, 6, 4, 5, 1]","[0, -9, 4, -2, 0, 7, -9, 4, -2, 0, 7, -7, -2, 4, 5, -7, -2, 4, -2, 7, 0, -9, 4, -2, 0, 7, -9, 4, -2, 0, 7, -7, -2, 4, 5, -7, -2, 4, -2, -2, 0, 4, 5, -7, -2, 4, -2, 0, 7, -7, -2, 4, 5, -7, -2, 4, -2, 7]",23.551724137931036
"""Falling""",Trevor Daniel,"[1, 7, 3, 2, 1, 3, 2, 1, 7, 3, 5, 1, 7, 3, 5, 1, 7, 3, 5, 1, 7, 3, 5, 1, 7, 3, 5, 1, 7, 3, 5, 1, 7, 3, 5, 1, 7, 3, 5, 1, 7, 3, 2, 1, 7, 3, 0, 1, 7, 3, 5, 1, 7, 3, 5, 1, 7, 3, 5, 1, 7, 3, 5]","[1, -5, 2, 2, -4, 2, 2, 1, -5, 9, -5, 1, -5, 9, -5, 1, -5, 9, -5, 1, -5, 9, -5, 1, -5, 9, -5, 1, -5, 9, -5, 1, -5, 9, -5, 1, -5, 9, -5, 1, -5, 2, 2, 1, -5, 10, -6, 1, -5, 9, -5, 1, -5, 9, -5, 1, -5, 9, -5, 1, -5, 9]",29.235431841831428
"""10,000 Hours""",Dan + Shay and Justin Bieber,not found,not found,not found
"""WAP""",Cardi B featuring Megan Thee Stallion,"[1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 1, 0, 2, 1, 0, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 1, 0, 2, 1, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2]","[11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -11, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -11, 11, -1, -10, 11, -11, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -11, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -1, -10, 0, 11, -1, -10, 11, -1, -10, 11, -1, -10, 0, 11, -1, -10, 0, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -1, -10, 11, -1]",74.95675278421618
