No.,Title,Artist,Lyrics_URL,Lyrics
1,"""We Belong Together""",Mariah Carey,https://genius.com/Mariah-carey-we-belong-together-lyrics,sweet love yeah mean said love shoulda held tight never shoulda let go know nothin stupid foolish lyin could fathomed would ever without love never imagined sitting beside guess know guess know thought knew everything never felt feelin feelin hear voice touch kiss lip 'cause choice oh would give lyin side right 'cause baby left lost part still hard believe come back baby please 'cause belong together else gon lean time get rough gon na talk phone 'til sun come gon na take place nobody better oh baby baby belong together ca sleep night mind bobby womack radio singin think lonely wait minute deep got ta change station turn dial tryna catch break hear babyface think breakin heart tryna keep together fallin apart feelin element throwin thing cryin tryna figure hell went wrong pain reflected song even half feelin inside need need back life baby left lost part still hard believe come back baby please 'cause belong together else gon lean time get rough gon na talk phone 'til sun come gon na take place nobody better oh baby baby belong together baby left lost part still hard believe come back baby please 'cause belong together gon na lean time get rough gon talk 'til sun come gon take place nobody better oh baby baby belong together belong together
2,"""Hollaback Girl""",Gwen Stefani,https://genius.com/Gwen-stefani-hollaback-girl-lyrics,uh-huh shit girl stomp foot like time around track gon na happen like 'cause hollaback girl hollaback girl time around track gon na happen like 'cause hollaback girl hollaback girl ooh shit shit ooh shit shit ooh shit shit ooh shit shit heard talking shit think would hear people hear talking like getting everybody fired ready attack gon na lead pack gon na get touchdown gon na take right put pom-pom getting everybody fired time around track gon na happen like 'cause hollaback girl hollaback girl time around track gon na happen like 'cause hollaback girl hollaback girl ooh shit shit ooh shit shit ooh shit shit ooh shit shit right dude meet bleacher principal student-teachers u wan na winner one gon na fight gon na give gon na make fall gon na sock right last one standing another one bite dust time around track gon na happen like 'cause hollaback girl hollaback girl time around track gon na happen like 'cause hollaback girl hollaback girl ooh shit shit ooh shit shit ooh shit shit ooh shit shit let hear say shit banana b-a-n-a-n-a-s shit banana b-a-n-a-n-a-s shit banana b-a-n-a-n-a-s shit banana b-a-n-a-n-a-s time around track gon na happen like 'cause hollaback girl hollaback girl time around track gon na happen like 'cause hollaback girl hollaback girl ooh shit shit ooh shit shit ooh shit shit ooh shit shit
3,"""Let Me Love You""",Mario,https://genius.com/Mario-let-me-love-you-lyrics,mmm ah mmm yeah mmm yeah yeah yeah mmm ah mmm yeah mmm yeah yeah baby get enjoy bein hurt know smelled perfume makeup shirt believe story know lie bad stick around know man baby never worry 'bout comin home back every night doin right type woman deserves good thing fistful diamond hand full ring baby star wan na show let love let one give everything want need baby good love protection make selection show way love supposed baby let love love love love yeah listen true beauty description look good hurt dime plus 99 shame even know worth everywhere go stop stare 'cause bad show head toe control baby know man baby never worry 'bout comin home back every night doin right type woman deserves good thing fistful diamond hand full ring baby star wan na show let love let one give everything want need ooh baby good love protection make selection show way love supposed baby let deserve better girl together girl whatever girl hey make thing let love let one give everything want need baby good love protection make selection show way love supposed baby let love let one give everything want need good love protection make selection show way love supposed let love let one give everything want need good love protection make selection show way love supposed yeah let love need baby
4,"""Since U Been Gone""",Kelly Clarkson,https://genius.com/Kelly-clarkson-since-u-been-gone-lyrics,thing started friend cool pretend yeah yeah since gone dedicated took time long 'til called mine yeah yeah since gone ever hear say picture ever hear say since gone breathe first time movin yeah yeah thanks get want since gone put put even fell stupid love song yeah yeah since gone come never hear say wan na guess never felt way since gone breathe first time movin yeah yeah thanks get get want since gone chance blew sight mind shut mouth ca take since gone breathe first time movin yeah yeah thanks get get want breathe first time movin yeah yeah thanks get know get get want since gone since gone since gone
5,"""1, 2 Step""",Ciara featuring Missy Elliott,https://genius.com/Ciara-1-2-step-lyrics,intro jazze pha missy elliott lady gentleman jazze phizzle productizzle uh oh missy princess ciara verse 1 ciara missy elliott ciara missy elliott beat automatic supersonic hypnotic funky fresh huh work body melodic beat roll right chest everybody papi came party grab somebody work ya body work ya body let see one two step rock stop everybody get floor crank party get let see one two step love one two step everybody one two step get verse 2 ciara missy elliott ciara missy elliott beat outrageous contagious make crave jazze made retarded top charted ever since day started woo strut stuff yes flaunt goody make boy jump hah ca control let one two step come rock stop everybody get floor crank party get let see one two step love one two step everybody one two step get gon flip like ooh wee bridge ciara jazze pha missy elliott matter dance slow lady gentleman whichever way beat drop body go like swing mr. dj hey hey rock oh woah woah matter dance slow whichever way beat drop body go swing mr. dj lady gentleman rock shake like jello make boy say hello 'cause know rockin beat know heard lot great mc got nothing 5 foot 2 wan na dance sophisticated fun eat filet mignon nice young best believe number one rock stop everybody get floor crank party get let see one two step love one two step everybody one two step get rock stop everybody get floor crank party get let see one two step love one two step everybody one two step get hearing impaired jazze pha production
6,"""Gold Digger""",Kanye West featuring Jamie Foxx,https://genius.com/Kanye-west-gold-digger-lyrics,intro jamie foxx kanye west take money need yeah triflin friend indeed oh gold digger way town dig sayin gold digger messin broke nigga sayin gold digger messin broke nigga get girl go 'head get get girl go 'head get get girl go 'head get get girl go 'head cutie bomb met beauty salon baby louis vuitton underarm said tell rock tell charm far girl got flock tell charm arm lookin one seen psychic told as like serena trina jennifer lopez four kid got ta take bad ass showbiz okay get kid got friend pulled benz got went din pay fuckin girl better paid know take much touch heard got baby busta best friend said used fuck usher care none y'all say still love sayin gold digger uh messin broke nigga uh sayin gold digger uh messin broke nigga uh get girl go 'head get get girl go 'head get get girl go 'head get get girl go 'head eighteen year eighteen year got one kid got eighteen year know somebody payin child support one kid baby mama car crib bigger see tv given sunday win super bowl drive hyundai supposed buy shorty tyco money went doctor got lipo money walkin 'round lookin like michael money shoulda got insured geico money punk holla want prenup want prenup somethin need ‘ cause leave yo as gon leave half eighteen year eighteen year eighteenth birthday found sayin gold digger uh messin broke nigga uh sayin gold digger uh messin broke nigga uh get girl go 'head get get girl go 'head get get girl go 'head get get girl go 'head sayin gold digger got need want dude smoke ca buy weed go eat ca pay y'all ca leave dish back got ta roll sleeve y'all washin watch gon make benz datsun got ambition baby look eye week moppin floor next week fry stick side know dude ballin yeah nice gon keep callin tryin stay right girl get leave yo as white girl get girl go 'head get get girl go 'head get get girl go 'head get get girl go 'head let hear back
7,"""Boulevard of Broken Dreams""",Green Day,https://genius.com/Green-day-boulevard-of-broken-dreams-lyrics,walk lonely road one ever known know go home walk alone walk empty street boulevard broken dream city sleep one walk alone walk alone walk alone walk alone walk a— shadow one walk beside shallow heart thing beatin sometimes wish someone find 'til walk alone ah-ah ah-ah ah-ah ah-ah ah-ah ah-ah ah-ah walkin line divide somewhere mind borderline edge walk alone read line fucked everything right check vital sign know still alive walk alone walk alone walk alone walk alone walk a— shadow one walk beside shallow heart thing beatin sometimes wish someone find 'til walk alone ah-ah ah-ah ah-ah ah-ah ah-ah ah-ah walk alone walk a— walk empty street boulevard broken dream city sleep one walk a— shadow one walk beside shallow heart thing beatin sometimes wish someone find 'til walk alone
8,"""Candy Shop""",50 Cent featuring Olivia,https://genius.com/50-cent-candy-shop-lyrics,yeah uh-huh seductive chorus 50 cent olivia take candy shop let lick lollipop go 'head girl stop keep goin 'till hit spot woah take candy shop boy one taste got spendin got keep goin 'til hit spot woah could way want gon back thing push temperature risin okay let go next level dance floor jam-packed hot tea kettle break baby simple nympho nympho hotel back rental beach park whatever got magic stick love doctor friend teasin 'bout sprung got wan na show could work baby problem get top get bounce around like low rider seasoned vet come shit work sweat could play stick tryin explain baby best way melt mouth girl hand ha-ha chorus 50 cent olivia take candy shop let lick lollipop go 'head girl stop keep goin 'til hit spot woah take candy shop boy one taste got spendin got keep goin 'til hit spot woah post-chorus 50 cent olivia girl thing thing yeah oh yeah give baby nice slow climb top ride like rodeo never heard sound like 'cause never put like soon come door get pullin zipper like race could get undressed quicker ironic erotic watch thong thinkin 'bout as gone touched right spot right time light light like behind seductive see way whine hip slow-mo floor grind long stoppin homie stoppin drippin wet sweat man poppin champagne campaign bottle bottle gon sip 'til every bubble every bottle gone chorus 50 cent olivia take candy shop let lick lollipop go 'head girl stop keep goin 'til hit spot woah take candy shop boy one taste got spendin got keep goin 'til hit spot woah take candy shop let lick lollipop go 'head girl stop keep goin 'til hit spot woah take candy shop boy one taste got spendin got keep goin 'til hit spot woah
9,"""Don't Cha""",The Pussycat Dolls featuring Busta Rhymes,https://genius.com/The-pussycat-dolls-dont-cha-lyrics,intro busta rhyme nicole scherzinger okay ahh yeah ahh oh get little hot sweaty motherfucker ooh baby lady let go uhh soldier let go doll let talk y'all know give little situation listen fella verse 1 busta rhyme nicole scherzinger see shit get hot every time come step spot ready make place sizzle like summertime cookout prowl best chick yes lookout let dance slow bangin shorty like belly dancer wit smell good pretty skin gangsta wit ooh baby trick diamond sleeve gim number make sure call leave verse 2 nicole scherzinger pussycat doll know like know like know know whenever come around know want kno w want easy see easy see back mind know fuckin cha wish girlfriend hot like cha wish girlfriend freak like cha cha cha wish girlfriend raw like cha wish girlfriend fun like cha cha verse 3 nicole scherzinger pussycat doll fight feeling fight feeling leave alone leave alone 'cause love oh enough leave happy home uh-uh uh-uh let keep friendly let keep friendly play fair play fair yeah see care know gon wan na share ah ah-ah ooh oh chorus pussycat doll nicole scherzinger cha wish girlfriend hot like oh cha wish girlfriend freak like like cha cha baby cha alright sing cha wish girlfriend raw like raw cha wish girlfriend fun like big fun cha cha okay see goin seem like shorty wan na little ménage pop somethin let go well let get straight every broad wan na watch nigga come god almighty lookin brand new shorty wan na jump aston vanquish lookin like really wan na tryna put 'til ball black blueish wan na play player girl play strip chanel leave lingerie watch i'ma watch time lookin wan na break back reason keep pack magnum wagon hit back magnum record think something shorty 'cause hard resist kid got idea dope y'all y'all could get cold could hit y'all verse 5 nicole scherzinger pussycat doll see know love know love ya understand understand yeah probably crazy man maybe next lifetime maybe next lifetime possibly possibly old friend secret safe hot chorus pussycat doll nicole scherzinger cha wish girlfriend hot like oh cha wish girlfriend freak like like cha cha baby cha alright sing cha wish girlfriend raw like raw cha wish girlfriend fun like big fun cha cha
10,"""Behind These Hazel Eyes""",Kelly Clarkson,https://genius.com/Kelly-clarkson-behind-these-hazel-eyes-lyrics,oh-oh oh oh oh oh-oh oh oh seems like yesterday part used stand tall used strong arm around tight everything felt right unbreakable like nothing could go wrong ca breathe ca sleep barely hangin torn piece ca deny ca pretend thought one broken deep inside wo get see tear cry behind hazel eye told everything opened let made feel alright life left pretend together broken inside 'cause ca breathe ca sleep barely hangin torn piece ca deny ca pretend thought one broken deep inside wo get see tear cry behind hazel eye swallow spit hating blame seeing kill cry outside anymore anymore torn piece ca deny ca pretend thought one broken deep inside wo get see tear cry behind hazel eye torn piece ca deny ca pretend thought one broken deep inside wo get see tear cry behind hazel eye
