No.,Title,Artist,Lyrics_URL,Lyrics
1,"""Tik Tok""",Kesha,https://genius.com/Kesha-tik-tok-lyrics,verse 1 kesha p. diddy wake mornin feelin like p. diddy hey girl grab glass door gon na hit city let go leave brush teeth bottle jack 'cause leave night comin back talkin pedicure toe toe tryin clothes clothes boy blowin phone phone drop-toppin playin favorite cd pullin party tryna get little bit tipsy stop make pop dj blow speaker tonight i'ma fight 'til see sunlight tick-tock clock party stop oh woah woah oh oh woah woah oh stop make pop dj blow speaker tonight i'ma fight 'til see sunlight tick-tock clock party stop oh woah woah oh oh woah woah oh got care world got plenty beer got money pocket already dude linin 'cause hear got swagger kick 'em curb unless look like mick jagger talkin 'bout everybody gettin crunk boy try touch junk gon na smack gettin drunk drunk go kick u police shut u police shut u po-po shut u dow— stop make pop dj blow speaker tonight i'ma fight 'til see sunlight tick tock clock party stop oh woah woah oh oh woah woah oh stop make pop dj blow speaker tonight i'ma fight 'til see sunlight tick tock clock party stop oh woah woah oh oh woah woah oh build break heart pound yeah got hand got got sound yeah got build break heart pound yeah got hand put hand put hand party start 'til walk stop make pop dj blow speaker tonight i'ma fight 'til see sunlight tick tock clock party stop oh woah woah oh oh woah woah oh stop make pop dj blow speaker tonight i'ma fight 'til see sunlight tick tock clock party stop oh woah woah oh oh woah woah oh
2,"""Need You Now""",Lady Antebellum,https://genius.com/Lady-a-need-you-now-lyrics,intro hillary scott charles kelley hey sorry missed call leave message beep hey yeah thinking everything tonight know miss much give call back picture-perfect memory scattered around floor reachin phone 'cause ca fight anymore wonder ever cross mind happens time quarter 1 alone need said would call lost control need know without need another shot whiskey ca stop lookin door wishing come sweeping way pre-chorus charles kelley hillary scott charles kelley wonder ever cross mind happens time quarter 1 little drunk need said would call lost control need know without need woah oh guess rather hurt feel nothin chorus hillary scott charles kelley lady quarter 1 alone need said would call little drunk need know without need outro hillary scott charles kelley hillary scott need oh baby need
3,"""Hey, Soul Sister""",Train,https://genius.com/Train-hey-soul-sister-lyrics,hey hey hey lipstick stain front lobe left-side brain knew would forget went let blow mind sweet moonbeam smell every single dream dream knew collided one decided one kind hey soul sister mr. mister radio stereo way move fair know hey soul sister wan na miss single thing tonight hey hey hey time glad one-track mind like gave life direction game show love connection ca deny obsessed heart bound beat right untrimmed chest believe like virgin madonna always gon na wan na blow mind hey soul sister mr. mister radio stereo way move fair know hey soul sister wan na miss single thing tonight way cut rug watching drug need gangster thug one dreaming see finally fact nothing ca want world see hey soul sister mr. mister radio stereo way move fair know hey soul sister wan na miss single thing tonight hey soul sister wan na miss single thing tonight hey hey hey tonight hey hey hey tonight
4,"""California Gurls""",Katy Perry featuring Snoop Dogg,https://genius.com/Katy-perry-california-gurls-lyrics,greeting loved one let take journey verse 1 katy perry snoop dogg know place grass really greener warm wet wild must somethin water sippin gin juice layin underneath palm tree yeah yeah undone boy break neck tryna creep little sneak peek u could travel world nothing come close golden coast party u falling love oh oh-oh-oh-oh-oh-oh chorus katy perry snoop dogg california girl unforgettable daisy duke bikini top sun-kissed skin hot melt popsicle oh-oh-oh-oh-oh-oh oh oh-oh-oh-oh-oh california girl undeniable fine fresh fierce got lock west coast represent put hand oh-oh-oh-oh-oh-oh oh oh-oh-oh-oh-oh ayy sex beach mind sand stiletto freak jeep snoop doggy dogg stereo oh oh could travel world nothing come close golden coast party u falling love oh oh-oh-oh-oh-oh-oh chorus katy perry snoop dogg california girl unforgettable california daisy duke bikini top sun-kissed skin hot melt popsicle ooh oh-oh-oh-oh-oh oh oh-oh-oh-oh-oh-oh california girl california undeniable fine fresh fierce got lock west coast represent west coast put hand oh-oh-oh-oh-oh-oh oh oh-oh-oh-oh-oh verse 3 snoop dogg katy perry toned tan fit ready turn 'cause gettin heavy wild wild west coast girl love mean one mean like one kiss touch squeeze bun uh girl freak drive jeep live beach okay wo play love bay like love l.a.​ venice beach palm spring summertime everything homeboy bangin as hangin bikini zucchini martini weenie king queenie katy lady yeah look baby uh-huh ya 'cause representin california oh-oh yeah chorus katy perry snoop dogg california girl unforgettable daisy duke bikini top wow hey sun-kissed skin hot melt popsicle oh-oh-oh-oh-oh-oh oh oh-oh-oh-oh-oh come come oh oh oh yeah california girl undeniable fine fresh fierce got lock west coast represent west coast west coast put hand ayy ayy oh-oh-oh-oh-oh-oh oh oh-oh-oh-oh-oh outro katy perry snoop dogg california california girl california girl man california hahahaha california girl
5,"""OMG""",Usher featuring will.i.am,https://genius.com/Usher-omg-lyrics,intro will.i.am usher oh gosh baby let gon let beat rock oh baby let love many way love baby break many way love got like oh gosh love found finally make wan na say oh oh oh-oh oh oh-oh-oh-oh-oh oh-oh-oh-oh-oh oh-oh oh gosh make wan na say oh-oh-oh-oh-oh oh-oh-oh-oh fell love shawty seen dance floor dancin sexy pop-pop-poppin droppin droppin low never ever lady hit first sight somethin special like dynamite honey got booty like pow pow pow honey got booby like wow oh wow girl know lovin lovin style check check check check check checking like oh got sexy head toe want baby let love many way love baby break many way love got like oh gosh love found finally make wan na say oh oh oh-oh oh oh-oh-oh-oh oh-oh-oh-oh-oh oh oh gosh make wan na say make wan na say oh-oh-oh-oh-oh oh-oh-oh-oh feel hot honey girl club one got whipped one look yep fell love one somethin special one like dynamite o-o-o-o-o-o-o-out sight fell love honey like oh honey lookin wonderful fly fly honey like supermodel oh baby make grown man cry oh baby got sexy head toe want honey let love many way love baby break many way love got like oh gosh love found finally make wan na say oh oh oh-oh oh oh-oh-oh-oh-oh oh-oh-oh-oh-oh oh-oh oh gosh outro usher will.i.am oh gosh oh oh oh oh gosh oh gosh gon let beat rock oh-oh-oh oh-oh oh oh gosh oh-oh-oh oh-oh oh oh gosh oh-oh-oh oh-oh oh oh gosh
6,"""Airplanes""",B.o.B featuring Hayley Williams,https://genius.com/Bob-airplanes-lyrics,chorus hayley williams b.o.b pretend airplane night sky like shooting star could really use wish right wish right wish right pretend airplane night sky like shooting star could really use wish right wish right wish right yeah could use dream genie wish go back place much simpler 'cause partyin smashin crashin glitz glam fashion pandemonium madness come time fade blackness starin phone lap hopin people never call back story unfolds get another hand soon fold plan unravellin sayin would wish one chance airplane airplane sorry late way close gate make switch flight right back end night chorus hayley williams b.o.b hayley williams b.o.b pretend airplane night sky like shooting star shooting star could really use wish right wish right wish right pretend airplane night sky like shooting star shooting star could really use wish right wish right wish right yeah yeah somebody take back day job got paid ever mattered bank yeah back tryna get tip subway back rappin hell nowadays rappin stay relevant guessin make wish outta airplane maybe oh maybe go back day politics call rap game back nobody listen mixtape back tried cover slang decatur — bobby ray get wish end politics oh get back music started shit stand say hopin make wish airplane chorus hayley williams b.o.b hayley williams b.o.b pretend airplane night sky like shooting star shooting star could really use wish right wish right wish right pretend airplane night sky like shooting star shooting star could really use wish right wish right wish right outro b.o.b hayley williams could really use wish right oh oh oh oh could really use wish right mm like like like shooting star ah could could could really use wish right wish wish right
7,"""Love the Way You Lie""",Eminem featuring Rihanna,https://genius.com/Eminem-love-the-way-you-lie-lyrics,gon na stand watch burn well right like way hurt gon na stand hear cry well right love way lie love way lie ca tell really tell feel like right steel knife windpipe ca breathe still fight fight long wrong feel right like flight high love drunk hate like huffin paint love suffer suffocate right drown resuscitates fuckin hate love — wait going — leaving — come back — runnin right back go insane 'cause goin good goin great superman wind back lois lane bad awful feel ashamed snapped dude even know name laid hand never stoop low guess know strength gon na stand watch burn well right like way hurt gon na stand hear cry well right love way lie love way lie love way lie ever love somebody much barely breathe 'em meet neither one even know hit 'em got warm fuzzy feelin yeah chill used get 'em gettin fuckin sick lookin 'em swore never hit 'em never nothin hurt 'em face spewin venom word spit 'em push pull hair scratch claw bit 'em throw 'em pin 'em lost moment 'em rage took control say best go separate way guess know ya 'cause today yesterday yesterday different day sound like broken record playin promised next time show restraint get another chance life nintendo game lied get watch leave window guess call window pane gon na stand watch burn well right like way hurt gon na stand hear cry well right love way lie love way lie love way lie know said thing thing mean fall back pattern routine temper bad mine come love blinded baby please come back baby maybe relationship crazy seems maybe happens tornado meet volcano know love much walk away though come inside pick bag sidewalk hear sincerity voice talk told fault look eyeball next time pissed aim fist drywall next time wo next time apologize even though know lie tired game want back know liar ever try fuckin leave i'ma tie bed set house fire gon na — gon na stand watch burn well right like way hurt gon na stand hear cry well right love way lie love way lie love way lie
8,"""Bad Romance""",Lady Gaga,https://genius.com/Lady-gaga-bad-romance-lyrics,oh caught bad romance oh caught bad romance ra ra ah-ah-ah rom roma-ma gaga ooh la la want bad romance ra ra ah-ah-ah rom roma-ma gaga ooh la la want bad romance want ugly want disease want everything long free want love love love love want love ayy want drama touch hand hey want leather-studded kiss sand want love love love love want love know want know need want bad bad romance want love want revenge could write bad romance want love lover revenge could write bad romance oh caught bad romance oh caught bad romance ra ra ah-ah-ah rom roma-ma gaga ooh la la want bad romance want horror want design 'cause criminal long mine want love love love love want love want psycho vertigo schtick hey want rear window baby sick want love love love love want love know want know need cause free bitch baby want bad bad romance want love want revenge could write bad romance want love lover revenge could write bad romance oh caught bad romance oh caught bad romance ra ra ah-ah-ah rom roma-ma gaga ooh la la want bad romance ra ra ah-ah-ah rom roma-ma gaga ooh la la want bad romance walk walk fashion baby work move bitch crazy walk walk fashion baby work move bitch crazy walk walk fashion baby work move bitch crazy walk walk passion baby work free bitch baby want love want revenge want love wan na friend je veux ton amour et je veux ta revanche je veux ton amour wan na friend wan na friend wan na friend want bad romance caught bad romance want bad romance want love want revenge could write bad romance want love lover revenge could write bad romance oh caught bad romance oh caught bad romance ra ra ah-ah-ah rom roma-ma gaga ooh la la want bad romance
9,"""Dynamite""",Taio Cruz,https://genius.com/Taio-cruz-dynamite-lyrics,came dance dance dance dance hit floor 'cause plan plan plan plan wearin favourite brand brand brand brand give space hand hand hand hand yeah yeah 'cause go go yeah throw hand air sometimes sayin ayo got ta let go wan na celebrate live life sayin ayo baby let go 'cause gon rock club gon go night gon light like dynamite 'cause told told twice gon light like dynamite came move move move move get way crew crew crew crew club gon na fu— came yeah yeah 'cause go go yeah throw hand air sometimes sayin ayo got ta let go wan na celebrate live life sayin ayo baby let go 'cause gon rock club gon go night gon light like dynamite 'cause told told twice gon light like dynamite gon na take gon na last one standing higher overall gon na last one landing 'cause believe want want gon na put hand air ha-hands air pu-put hand air throw hand air sometimes sayin ayo got ta let go wan na celebrate live life sayin ayo baby let go 'cause gon rock club gon go night gon light like dynamite 'cause told told twice gon light like dynamite
10,"""Break Your Heart""",Taio Cruz featuring Ludacris,https://genius.com/Taio-cruz-break-your-heart-lyrics,woah woah woah woah listen baby love leave call heartbreaker wan na deceive fall easy please might tear apart told start baby start gon na break break break break heart gon na break break break break heart gon na break break break break heart gon na break break break break heart uh woah woah point tryna hide point tryna evade know got problem problem misbehavin fall easy please might tear apart told start baby start gon na break break break break heart gon na break break break break heart gon na break break break break heart gon na break break break break heart uh woah woah woah woah eh know karma gon na get back bein cold eh like big bad wolf born bad bad bone eh fall gon na tear apart eh told start eh gon na break break break break heart gon na break break break break heart gon na break break break break heart gon na break break break break heart gon na break break break break heart gon na break break break break heart gon na break break break break heart gon na break break break break heart uh woah woah woah woah
