No.,Title,Artist,Lyrics_URL,Lyrics
1,"""Somebody That I Used to Know""",Gotye featuring Kimbra,https://genius.com/Gotye-somebody-that-i-used-to-know-lyrics,think together like said felt happy could die told right felt lonely company love ache still remember get addicted certain kind sadness like resignation end always end found could make sense well said would still friend admit glad cut make like never happened nothing even need love treat like stranger feel rough stoop low friend collect record change number guess need though somebody used know somebody used know somebody used know think time screwed believing always something done wan na live way reading every word say said could let go would catch hung somebody used know cut make like never happened nothing even need love treat like stranger feel rough stoop low friend collect record change number guess need though somebody used know outro gotye gotye kimbra somebody somebody somebody somebody somebody
2,"""Call Me Maybe""",Carly Rae Jepsen,https://genius.com/Carly-rae-jepsen-call-me-maybe-lyrics,threw wish well ask never tell looked fell way trade soul wish penny dime kiss lookin way stare holdin ripped jean skin showin hot night wind blowin think goin baby hey met crazy number call maybe hard look right baby number call maybe hey met crazy number call maybe boy try chase number call maybe took time call took time fall gave nothin still way beg borrow steal first sight real know would feel way stare holdin ripped jean skin showin hot night wind blowin think goin baby hey met crazy number call maybe hard look right baby number call maybe hey met crazy number call maybe boy try chase number call maybe came life missed bad missed bad missed bad came life missed bad know missed bad hard look right baby number call maybe hey met crazy number call maybe hard look right baby number call maybe came life missed bad missed bad missed bad came life missed bad know call maybe
3,"""We Are Young""",Fun featuring Janelle Monáe,https://genius.com/Fun-we-are-young-lyrics,give second need get story straight friend bathroom getting higher empire state lover waiting across bar seat taken sunglass askin 'bout scar know gave month ago know tryin forget drink subtle thing hole apology know tryin hard take back time bar close feel like fallin carry home tonight young let set world fire burn brighter sun tonight young let set world fire burn brighter sun know got guess thought maybe could find new way fall apart friend back let raise toast 'cause found someone carry home tonight young let set world fire burn brighter sun tonight young let set world fire burn brighter sun bridge janelle monáe nate ruess carry home tonight na-na na-na-na-na-na-na na-na-na-na carry home tonight na-na na-na-na-na-na-na na-na-na-na carry home tonight na-na na-na-na-na-na-na na-na-na-na carry home tonight na-na na-na-na-na-na-na na-na-na-na na-na na-na-na-na-na-na na-na-na-na moon side reason run na-na na-na-na-na-na-na na-na-na-na someone come carry home tonight na-na na-na-na-na-na-na na-na-na-na angel never arrived hear choir na-na na-na-na-na-na-na na-na-na-na someone come carry home tonight young let set world fire burn brighter sun tonight young let set world fire burn brighter sun time bar close feel like fallin carry home tonight
4,"""Payphone""",Maroon 5 featuring Wiz Khalifa,https://genius.com/Maroon-5-payphone-lyrics,payphone tryin call home change spent time gone baby wrong plan made two yeah know hard remember people used even harder picture next say late make late try time wasted bridge burned wasted night turned light paralyzed still stuck time called love even sun set paradise payphone tryin call home change spent time gone baby wrong plan made two happy-ever-afters exist would still holdin like fairytale full shit one fuckin love song sick oh turned back tomorrow 'cause forgot yesterday gave love borrow gave away ca expect fine expect care know said bridge burned wasted night turned light paralyzed still stuck time called love even sun set paradise chorus adam levine wiz khalifa payphone tryin call home change spent time gone baby wrong plan made two happy-ever-afters exist would still holdin like fairytale full shit one fuckin love song sick uh payphone man fuck shit spendin money sittin 'round wonderin came nothin made bottom see stuntin car start push button tellin changed since blew whatever call switched number phone never could call need name shirt tell ballin swish shame coulda got picked really good game missed last shot talk see top coulda saw sad say phantom pulled valet open door wished go away got looking want go take little piece shit yeah payphone tryin call home change spent time gone baby wrong plan made two happy-ever-after exist would still holdin like fairytale full shit one fuckin love song sick yeah payphone
5,"""Lights""",Ellie Goulding,https://genius.com/Ellie-goulding-lights-lyrics,way losing heart queen overthrown sleeping dark hard beat keeping strength need push show light stop turn stone shine alone tell strong dreaming gone 'cause calling calling calling home calling calling calling home show light stop turn stone shine alone noise play within head touch skin hope still breathin think back brother sister slept unlocked place time feel safe show light stop turn stone shine alone tell strong dreaming gone 'cause calling calling calling home calling calling calling home show light stop turn stone shine alone home home show light stop turn stone shine alone tell strong dreaming gone 'cause calling calling calling home calling calling calling home show light stop turn stone shine alone home home home home
6,"""Glad You Came""",The Wanted,https://genius.com/The-wanted-glad-you-came-lyrics,sun go star come count universe never glad came cast spell spell hit like sky fell fell decided look well well let go somewhere one else see turn light take hand hand another drink drink spend little time time slipping away away u stay stay make make glad came sun go star come count universe never glad came glad came cast spell spell hit like sky fell fell decided look well well let go somewhere one else see turn light take hand hand another drink drink spend little time time slipping away away u stay stay make make glad came sun go star come count universe never glad came glad came bridge jay mcguiness glad came glad came glad came glad came sun go star come count universe never glad came glad came
7,"""Stronger (What Doesn't Kill You)""",Kelly Clarkson,https://genius.com/Kelly-clarkson-stronger-what-doesnt-kill-you-lyrics,know bed feel warmer sleepin alone know dream color thing want think got best think last laugh bet think everything good gone think left broken think come running back baby know 'cause dead wrong kill make stronger stand little taller mean lonely alone kill make fighter footstep even lighter mean 'cause gone kill make stronger stronger kill make stronger stand little taller mean lonely alone heard starting someone new told moving think come back come back swinging tried break see kill make stronger stand little taller mean lonely alone kill make fighter footstep even lighter mean 'cause gone kill make stronger stronger kill make stronger stand little taller mean lonely alone thanks got new thing started thanks broken-hearted thanks finally thinkin 'bout know end day left beginning end kill make stronger stand little taller mean lonely alone kill make fighter footstep even lighter mean 'cause gone kill make stronger stronger kill make stronger stand little taller mean lonely alone kill make stronger stronger kill make stronger stand little taller mean lonely alone alone
8,"""We Found Love""",Rihanna featuring Calvin Harris,https://genius.com/Rihanna-we-found-love-lyrics,yellow diamond light standin side side shadow cross mine take come alive way feelin ca deny got ta let go found love hopeless place found love hopeless place found love hopeless place found love hopeless place shine light open door love life divide turn away 'cause need feel heartbeat mind way feelin ca deny got ta let go-ooh-oh found love hopeless place found love hopeless place found love hopeless place found love hopeless place yellow diamond light standin side side shadow cross mine found love hopeless place found love hopeless place found love hopeless place found love hopeless place found love hopeless place found love hopeless place found love hopeless place found love hopeless place
9,"""Starships""",Nicki Minaj,https://genius.com/Nicki-minaj-starships-lyrics,redone uh let go beach-each let go get away say gon na say drink clink found bud light bad bitch like hard come patrón let go get zone yes zone two three leave good tip i'ma blow money give two shit oh-oh floor floor love dance give 'til ca stand get floor floor like last chance want starship meant fly hand touch sky oh-oh-oh-oh ca stop 'cause high let one time oh-oh-oh-oh starship meant fly hand touch sky oh-oh-oh-oh let one last time ca stop higher motherfucka higher motherfucka higher motherfucka jump hoopty-hoopty-hoop payin rent month owe fuck want fuck like dancehall life end sight twinkle twinkle little star everybody let hear say ray ray ray spend money 'cause today payday g g-g-g name onika call nicki get floor floor like last chance want starship meant fly hand touch sky oh-oh-oh-oh ca stop 'cause high let one time oh-oh-oh-oh starship meant fly hand touch sky oh-oh-oh-oh let one last time ca stop higher motherfucka higher motherfucka higher motherfucka starship meant fly hand touch sky ca stop 'cause high let one time oh-oh-oh-oh starship meant fly hand touch sky oh-oh-oh-oh let one last time ca stop higher motherfucka higher motherfucka higher motherfucka
10,"""What Makes You Beautiful""",One Direction,https://genius.com/One-direction-what-makes-you-beautiful-lyrics,insecure know turnin head walk door need makeup cover bein way enough everyone else room see everyone else chorus harry baby light world like nobody else way flip hair get overwhelmed smile ground hard tell know oh-oh know beautiful saw see understand want desperately right looking ca believe know oh-oh know beautiful oh-oh make beautiful c-come got wrong prove right put song know shy turn away look eye everyone else room see everyone else chorus harry baby light world like nobody else 'body else way flip hair get overwhelmed smile ground hard tell know oh-oh know beautiful oh saw see understand want desperately right looking ca believe know oh-oh know beautiful oh-oh make beautiful na na-na-na na-na-na na na na na-na-na na-na na na-na-na na-na-na na na na na-na-na na-na baby light world like nobody else way flip hair get overwhelmed smile ground hard tell know beautiful chorus harry zayn baby light world like nobody else light world like nobody else way flip hair c'mon get overwhelmed smile ground smile ground hard tell know oh-oh know beautiful oh woah saw see understand want desperately desperately right looking ca believe know know oh-oh know beautiful oh-oh know beautiful oh-oh make beautiful
