Title,Artist,UG_link
"""Need a Favor""",Jelly Roll,https://tabs.ultimate-guitar.com/tab/jelly-roll/need-a-favor-chords-4454660
"""Save Me""",Jelly Roll featuring Lainey Wilson,https://tabs.ultimate-guitar.com/tab/jelly-roll/save-me-chords-3205832
"""Euphoria""",Kendrick Lamar,https://tabs.ultimate-guitar.com/tab/kendrick-lamar/euphoria-chords-5390187
"""Truck Bed""",Hardy,https://tabs.ultimate-guitar.com/tab/hardy-us-country/truck-bed-chords-4381298
"""Jingle Bell Rock""",Bobby Helms,https://tabs.ultimate-guitar.com/tab/bobby-helms/jingle-bell-rock-chords-1014762
"""Flowers""",Miley Cyrus,https://tabs.ultimate-guitar.com/tab/miley-cyrus/flowers-chords-4600913
"""Where the Wild Things Are""",Luke Combs,https://tabs.ultimate-guitar.com/tab/the-beatles/here-comes-the-sun-chords-70711
"""Everybody""",Nicki Minaj featuring Lil Uzi Vert,not found
"""La Diabla""",Xavi,https://tabs.ultimate-guitar.com/tab/xavi-us/la-diabla-chords-5076001
"""Stargazing""",Myles Smith,https://tabs.ultimate-guitar.com/tab/myles-smith/stargazing-official-5266620
"""Last Christmas""",Wham!,https://tabs.ultimate-guitar.com/tab/wham/last-christmas-chords-169565
"""I Am Not Okay""",Jelly Roll,https://tabs.ultimate-guitar.com/tab/jelly-roll/i-am-not-okay-chords-5280288
"""Pour Me a Drink""",Post Malone featuring Blake Shelton,https://tabs.ultimate-guitar.com/tab/post-malone/pour-me-a-drink-chords-5313465
"""White Horse""",Chris Stapleton,https://tabs.ultimate-guitar.com/tab/chris-stapleton/white-horse-chords-4882964
"""Lil Boo Thang""",Paul Russell,https://tabs.ultimate-guitar.com/tab/paul-russell/lil-boo-thang-chords-4921726
"""Good Good""","Usher, Summer Walker and 21 Savage",https://tabs.ultimate-guitar.com/tab/ennio-morricone/the-good-the-bad-and-the-ugly-chords-3643049
"""Act II: Date @ 8""",4Batz and Drake,https://tabs.ultimate-guitar.com/tab/belle-and-sebastian/act-of-the-apostle-ii-chords-610826
"""High Road""",Koe Wetzel featuring Jessie Murph,https://tabs.ultimate-guitar.com/tab/koe-wetzel/high-road-duet-chords-5299965
"""Monaco""",Bad Bunny,not found
"""IDGAF""",Drake featuring Yeat,not found
"""Burn It Down""",Parker McCollum,https://tabs.ultimate-guitar.com/tab/parker-mccollum/burn-it-down-chords-4769030
"""FukUMean""",Gunna,https://tabs.ultimate-guitar.com/tab/gunna/fukumean-chords-4917313
"""Taste""",Sabrina Carpenter,https://tabs.ultimate-guitar.com/tab/sabrina-carpenter/taste-chords-5397885
"""Where It Ends""",Bailey Zimmerman,https://tabs.ultimate-guitar.com/tab/bailey-zimmerman/where-it-ends-chords-4316525
"""FTCU""",Nicki Minaj,not found
"""Wildflower""",Billie Eilish,https://tabs.ultimate-guitar.com/tab/billie-eilish/wildflower-chords-5270925
"""World on Fire""",Nate Smith,https://tabs.ultimate-guitar.com/tab/nate-smith/world-on-fire-chords-4745126
"""On My Mama""",Victoria Monét,https://tabs.ultimate-guitar.com/tab/4942759
"""Yes, And?""",Ariana Grande,https://tabs.ultimate-guitar.com/tab/ariana-grande/yes-and-chords-5101198
"""Exes""",Tate McRae,https://tabs.ultimate-guitar.com/tab/tate-mcrae/exes-chords-5032924
"""A Holly Jolly Christmas""",Burl Ives,https://tabs.ultimate-guitar.com/tab/misc-christmas/a-holly-jolly-christmas-chords-40241
"""Wind Up Missin' You""",Tucker Wetmore,https://tabs.ultimate-guitar.com/tab/tucker-wetmore/wind-up-missin-you-chords-5204109
"""Bulletproof""",Nate Smith,https://tabs.ultimate-guitar.com/tab/nate-smith/bulletproof-chords-5139931
"""Fe!n""",Travis Scott featuring Playboi Carti,https://tabs.ultimate-guitar.com/tab/travis-scott/fein-chords-5595996
"""The Painter""",Cody Johnson,https://tabs.ultimate-guitar.com/tab/cody-johnson/the-painter-chords-4911157
"""Down Bad""",Taylor Swift,https://tabs.ultimate-guitar.com/tab/taylor-swift/down-bad-chords-5233251
"""Dance the Night""",Dua Lipa,https://tabs.ultimate-guitar.com/tab/the-mavericks/dance-the-night-away-chords-76225
