Title,Artist,UG_link
"""White Iverson""",Post Malone,https://tabs.ultimate-guitar.com/tab/post-malone/white-iverson-chords-1786316
"""Close""",Nick Jonas featuring Tove Lo,https://tabs.ultimate-guitar.com/tab/nick-jonas/close-chords-1829695
"""Unsteady""",X Ambassadors,https://tabs.ultimate-guitar.com/tab/x-ambassadors/unsteady-chords-1480918
"""Sucker for Pain""","Lil Wayne, Wiz Khalifa and Imagine Dragons with Logic and Ty Dolla Sign featuring X Ambassadors",https://tabs.ultimate-guitar.com/tab/deftones/be-quiet-and-drive-far-away-chords-65641
"""Down in the DM""",Yo Gotti featuring Nicki Minaj,not found
"""Luv""",Tory Lanez,https://tabs.ultimate-guitar.com/tab/tory-lanez/luv-chords-1904482
"""Sorry""",Beyoncé,not found
"""Can't Feel My Face""",The Weeknd,https://tabs.ultimate-guitar.com/tab/the-weeknd/cant-feel-my-face-chords-1744791
"""Hymn for the Weekend""",Coldplay,https://tabs.ultimate-guitar.com/tab/coldplay/hymn-for-the-weekend-chords-1787495
"""Say It""",Tory Lanez,https://tabs.ultimate-guitar.com/tab/tory-lanez/say-it-chords-1816887
"""Antidote""",Travis Scott,https://tabs.ultimate-guitar.com/tab/travi-scott/antidote-chords-1788467
"""Lost Boy""",Ruth B,https://tabs.ultimate-guitar.com/tab/ruth-b-/lost-boy-chords-1705459
"""Side to Side""",Ariana Grande featuring Nicki Minaj,not found
"""Sit Still, Look Pretty""",Daya,https://tabs.ultimate-guitar.com/tab/daya/sit-still-look-pretty-chords-1837768
"""Wildest Dreams""",Taylor Swift,https://tabs.ultimate-guitar.com/tab/taylor-swift/wildest-dreams-chords-1674166
"""Middle""",DJ Snake featuring Bipolar Sunshine,https://tabs.ultimate-guitar.com/tab/dj-snake/middle-chords-1801736
"""On My Mind""",Ellie Goulding,https://tabs.ultimate-guitar.com/tab/ellie-goulding/on-my-mind-chords-1767883
"""Pop Style""",Drake featuring Jay-Z and Kanye West[a],not found
"""When We Were Young""",Adele,https://tabs.ultimate-guitar.com/tab/adele/when-we-were-young-chords-1782038
"""Hide Away""",Daya,not found
"""Lean On""",Major Lazer and DJ Snake featuring MØ,https://tabs.ultimate-guitar.com/tab/don-mclean/american-pie-chords-187946
"""I Know What You Did Last Summer""",Shawn Mendes and Camila Cabello,https://tabs.ultimate-guitar.com/tab/gotye/somebody-that-i-used-to-know-chords-1088165
"""All the Way Up""",Fat Joe and Remy Ma featuring French Montana and Infared,https://tabs.ultimate-guitar.com/tab/bob-dylan/knockin-on-heavens-door-chords-1961529
"""Watch Me""",Silentó,not found
"""Back to Sleep""",Chris Brown,https://tabs.ultimate-guitar.com/tab/chris-brown/back-to-sleep-chords-1817680
"""No Limit""",Usher featuring Young Thug,not found
"""Cut It""",O.T. Genasis featuring Young Dolph,https://tabs.ultimate-guitar.com/tab/cat-stevens-yusuf-islam/if-you-want-to-sing-out-sing-out-chords-84503
"""Really Really""",Kevin Gates,https://tabs.ultimate-guitar.com/tab/kevin-gates/really-really-chords-2322269
"""All In My Head (Flex)""",Fifth Harmony featuring Fetty Wap,https://tabs.ultimate-guitar.com/tab/fifth-harmony/all-in-my-head-flex-chords-1848410
"""Starving""",Hailee Steinfeld and Grey featuring Zedd,https://tabs.ultimate-guitar.com/tab/hailee-steinfeld/starving-chords-1860562
"""Adventure of a Lifetime""",Coldplay,https://tabs.ultimate-guitar.com/tab/coldplay/adventure-of-a-lifetime-chords-1779286
"""Humble and Kind""",Tim McGraw,https://tabs.ultimate-guitar.com/tab/tim-mcgraw/humble-and-kind-chords-1782590
"""Wicked""",Future,not found
"""Tiimmy Turner""",Desiigner,not found
"""See You Again""",Wiz Khalifa featuring Charlie Puth,not found
"""Perfect""",One Direction,https://tabs.ultimate-guitar.com/tab/one-direction/perfect-chords-1774305
