Title,Artist,UG_link
"""Turn Me On""",David Guetta featuring Nicki Minaj,https://tabs.ultimate-guitar.com/tab/david-guetta/turn-me-on-chords-2380143
"""Moves like Jagger""",Maroon 5 featuring Christina Aguilera,https://tabs.ultimate-guitar.com/tab/maroon-5/moves-like-jagger-chords-1074594
"""Blow Me (One Last Kiss)""",Pink,https://tabs.ultimate-guitar.com/tab/pnk/blow-me-one-last-kiss-chords-1169440
"""Good Time""",Owl City and Carly Rae Jepsen,https://tabs.ultimate-guitar.com/tab/carly-rae-jepsen/call-me-maybe-chords-1120096
"""Give Your Heart a Break""",Demi Lovato,https://tabs.ultimate-guitar.com/tab/demi-lovato/give-your-heart-a-break-chords-1094728
"""Niggas in Paris""",Jay-Z and Kanye West,https://tabs.ultimate-guitar.com/tab/the-beatles/a-day-in-the-life-chords-17207
"""The One That Got Away""",Katy Perry,https://tabs.ultimate-guitar.com/tab/reinaeiry/the-one-that-got-away-chords-3777284
"""Feel So Close""",Calvin Harris,https://tabs.ultimate-guitar.com/tab/calvin-harris/feel-so-close-chords-1087304
"""Someone like You""",Adele,https://tabs.ultimate-guitar.com/tab/adele/someone-like-you-chords-1006751
"""Scream""",Usher,https://tabs.ultimate-guitar.com/tab/usher/scream-chords-1158134
"""Rack City""",Tyga,not found
"""Domino""",Jessie J,https://tabs.ultimate-guitar.com/tab/jessie-j/domino-chords-1085341
"""Gangnam Style""",Psy,https://tabs.ultimate-guitar.com/tab/psy/gangnam-style-chords-1176046
"""International Love""",Pitbull featuring Chris Brown,https://tabs.ultimate-guitar.com/tab/pitbull/international-love-chords-1146915
"""Home""",Phillip Phillips,https://tabs.ultimate-guitar.com/tab/home/phillip-phillips-chords-1483111
"""Without You""",David Guetta featuring Usher,https://tabs.ultimate-guitar.com/tab/david-guetta/without-you-chords-1092989
"""Ass Back Home""",Gym Class Heroes featuring Neon Hitch,https://tabs.ultimate-guitar.com/tab/gym-class-heroes/ass-back-home-chords-1107677
"""Wanted""",Hunter Hayes,https://tabs.ultimate-guitar.com/tab/hunter-hayes/wanted-chords-1089480
"""Drunk on You""",Luke Bryan,https://tabs.ultimate-guitar.com/tab/luke-bryan/drunk-on-you-chords-1092180
"""No Lie""",2 Chainz featuring Drake,not found
"""Want U Back""",Cher Lloyd,https://tabs.ultimate-guitar.com/tab/cher-lloyd/want-u-back-chords-1123580
"""Don't Wake Me Up""",Chris Brown,https://tabs.ultimate-guitar.com/tab/brandon-lake/dont-you-give-up-on-me-chords-4191160
"""Dance (A$$)""",Big Sean featuring Nicki Minaj,https://tabs.ultimate-guitar.com/tab/yg/big-bank-chords-2392581
"""Springsteen""",Eric Church,https://tabs.ultimate-guitar.com/tab/eric-church/springsteen-chords-1081387
"""Brokenhearted""",Karmin,https://tabs.ultimate-guitar.com/tab/karmin/brokenhearted-chords-1137035
"""Not Over You""",Gavin DeGraw,https://tabs.ultimate-guitar.com/tab/gavin-degraw/not-over-you-chords-1060008
"""Stereo Hearts""",Gym Class Heroes featuring Adam Levine,not found
"""Back in Time""",Pitbull,https://tabs.ultimate-guitar.com/tab/pitbull/back-in-time-chords-1410694
"""Work Out""",J. Cole,https://tabs.ultimate-guitar.com/tab/flatland-cavalry/a-life-where-we-work-out-chords-1954891
"""Rumour Has It""",Adele,https://tabs.ultimate-guitar.com/tab/adele/rumour-has-it-chords-1104840
"""Let's Go""",Calvin Harris featuring Ne-Yo,https://tabs.ultimate-guitar.com/tab/calvin-harris/lets-go-chords-4735928
"""Good Girl""",Carrie Underwood,https://tabs.ultimate-guitar.com/tab/carrie-underwood/good-girl-chords-1133924
"""Pontoon""",Little Big Town,not found
"""Ho Hey""",The Lumineers,https://tabs.ultimate-guitar.com/tab/the-lumineers/ho-hey-chords-1047662
"""Paradise""",Coldplay,https://tabs.ultimate-guitar.com/tab/coldplay/paradise-chords-1092738
"""Blown Away""",Carrie Underwood,https://tabs.ultimate-guitar.com/tab/carrie-underwood/blown-away-chords-1150707
"""Rolling in the Deep""",Adele,https://tabs.ultimate-guitar.com/tab/adele/rolling-in-the-deep-chords-1007655
"""Climax""",Usher,https://tabs.ultimate-guitar.com/tab/usher/climax-chords-1147224
"""Work Hard, Play Hard""",Wiz Khalifa,https://tabs.ultimate-guitar.com/tab/wiz-khalifa/work-hard-play-hard-chords-4172944
"""Let Me Love You (Until You Learn to Love Yourself)""",Ne-Yo,not found
"""Pound the Alarm""",Nicki Minaj,https://tabs.ultimate-guitar.com/tab/nicki-minaj/pound-the-alarm-chords-1154897
"""Come Over""",Kenny Chesney,https://tabs.ultimate-guitar.com/tab/kenny-chesney/come-over-chords-1155224
"""Heart Attack""",Trey Songz,https://tabs.ultimate-guitar.com/tab/trey-songz/heart-attack-chords-1152244
"""Drank in My Cup""",Kirko Bangz,https://tabs.ultimate-guitar.com/tab/kirko-bangz/drank-in-my-cup-chords-1200289
"""Birthday Cake""",Rihanna featuring Chris Brown,not found
"""So Good""",B.o.B,https://tabs.ultimate-guitar.com/tab/bob-dylan/youre-no-good-chords-745856
"""50 Ways to Say Goodbye""",Train,https://tabs.ultimate-guitar.com/tab/train/50-ways-to-say-goodbye-chords-1156471
"""Red Solo Cup""",Toby Keith,https://tabs.ultimate-guitar.com/tab/toby-keith/red-solo-cup-chords-1109998
"""Love You Like a Love Song""",Selena Gomez & the Scene,https://tabs.ultimate-guitar.com/tab/selena-gomez-the-scene/love-you-like-a-love-song-chords-1070610
"""Turn Up the Music""",Chris Brown,https://tabs.ultimate-guitar.com/tab/chris-brown/turn-up-the-music-chords-1142048
"""Die Young""",Kesha,not found
"""5 O'Clock""",T-Pain featuring Wiz Khalifa and Lily Allen,https://tabs.ultimate-guitar.com/tab/misc-soundtrack/aashiqui-2-chahun-main-ya-naa-chords-1735075
"""A Thousand Years""",Christina Perri,https://tabs.ultimate-guitar.com/tab/christina-perri/a-thousand-years-chords-1101795
"""Take a Little Ride""",Jason Aldean,https://tabs.ultimate-guitar.com/tab/jason-aldean/take-a-little-ride-chords-1169053
"""You da One""",Rihanna,https://tabs.ultimate-guitar.com/tab/rihanna/you-da-one-chords-1113901
"""We Run the Night""",Havana Brown featuring Pitbull,https://tabs.ultimate-guitar.com/tab/lord-huron/the-night-we-met-chords-1709964
"""It's Time""",Imagine Dragons,https://tabs.ultimate-guitar.com/tab/imagine-dragons/its-time-chords-1151763
"""Cashin' Out""",Cash Out,not found
"""I Don't Want This Night to End""",Luke Bryan,https://tabs.ultimate-guitar.com/tab/luke-bryan/i-dont-want-this-night-to-end-chords-1086393
"""Diamonds""",Rihanna,https://tabs.ultimate-guitar.com/tab/rihanna/diamonds-chords-1185082
"""Hard to Love""",Lee Brice,https://tabs.ultimate-guitar.com/tab/lee-brice/hard-to-love-chords-1151519
"""Somethin' 'Bout a Truck""",Kip Moore,https://tabs.ultimate-guitar.com/tab/kip-moore/something-bout-a-truck-chords-1804748
"""Adorn""",Miguel,https://tabs.ultimate-guitar.com/tab/miguel/adorn-chords-1219751
"""Fly Over States""",Jason Aldean,https://tabs.ultimate-guitar.com/tab/jason-aldean/fly-over-states-chords-1001481
"""Even If It Breaks Your Heart""",Eli Young Band,https://tabs.ultimate-guitar.com/tab/eli-young-band/even-if-it-breaks-your-heart-chords-1125958
"""Burn It Down""",Linkin Park,https://tabs.ultimate-guitar.com/tab/linkin-park/burn-it-down-chords-1147927
