Title,Artist,Chords
"""Butter""",BTS,"['G', 'A', 'C', 'G', 'A', 'C', 'G', 'A', 'C', 'G', 'A', 'C', 'C', 'D', 'Em', 'C', 'D', 'C', 'D', 'Em', 'C', 'D', 'Em', 'C', 'D', 'Em', 'C', 'D', 'Em', 'G', 'A', 'C', 'G', 'A', 'C', 'G', 'A', 'C', 'G', 'A', 'C', 'C', 'D', 'Em', 'C', 'D', 'C', 'D', 'Em', 'C', 'D', 'Em', 'C', 'D', 'Em', 'C', 'D', 'Em', 'C', 'D', 'Em', 'C', 'D', 'Em', 'C', 'D', 'G', 'C', 'D', 'G', 'C', 'D', 'G', 'C', 'D', 'G', 'C', 'D', 'Em', 'C', 'D', 'Em', 'C', 'D', 'Em', 'C', 'D', 'Em', 'C', 'D', 'Em', 'C', 'D', 'Em', 'C', 'D', 'Em', 'C', 'D', 'Em']"
"""Stay""",The Kid Laroi and Justin Bieber,"['Fmaj7', 'Fmaj9', 'Fmaj7', 'G', 'Am', 'Em', 'Fmaj7', 'Fmaj9', 'Fmaj7', 'G', 'Am', 'Em', 'Fmaj7', 'Fmaj9', 'G', 'Am', 'Em', 'Fmaj7', 'Fmaj9', 'G', 'Am', 'Em', 'Fmaj7', 'Fmaj9', 'Fmaj7', 'Am', 'Em', 'Fmaj7', 'Fmaj9', 'Fmaj7', 'G', 'Fmaj7', 'Fmaj9', 'Fmaj7', 'G', 'Am', 'Em', 'Fmaj7', 'Fmaj9', 'Fmaj7', 'G', 'Am', 'Em', 'Fmaj7', 'Fmaj9', 'Fmaj7', 'G', 'Am', 'Em', 'Fmaj7', 'Fmaj9', 'Fmaj7', 'G', 'Am', 'Em', 'Am', 'Em', 'Fmaj7', 'G', 'Am', 'Em', 'Fmaj7', 'G', 'Am', 'Em', 'Fmaj7', 'G', 'Am', 'Em', 'Fmaj7', 'Fmaj9', 'Fmaj7', 'G', 'Am', 'Em', 'Fmaj7', 'Fmaj9', 'Fmaj7', 'G', 'Am', 'Em', 'Fmaj7', 'G', 'Am', 'Em', 'Fmaj7', 'G', 'Am', 'Em']"
"""Deja Vu""",Olivia Rodrigo,"['D', 'A', 'D', 'A', 'D', 'A', 'D', 'A', 'D', 'A', 'D', 'A', 'D', 'A', 'D', 'A', 'Bm7', 'A', 'D', 'A', 'D', 'A', 'D', 'A', 'D', 'A', 'D', 'A', 'D', 'A', 'D', 'A', 'Bm7', 'A', 'D', 'A', 'D', 'A', 'D', 'A', 'D', 'A', 'D', 'A']"
"""Positions""",Ariana Grande,"['Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7', 'Bbmaj7', 'Gm7', 'Dm7', 'Am7']"
"""Bad Habits""",Ed Sheeran,"['Bm', 'Dmaj7', 'Gsus2', 'A', 'Em7', 'G', 'D', 'F#m', 'Bm', 'Dmaj7', 'Gsus2', 'A', 'Bm', 'Dmaj7', 'Gsus2', 'A', 'Bm', 'Dmaj7', 'Gsus2', 'A', 'Bm', 'Dmaj7', 'Gsus2', 'A', 'Bm', 'Dmaj7', 'Em7', 'Bm', 'Dmaj7', 'Gsus2', 'A', 'Bm', 'Dmaj7', 'Em7', 'G', 'Bm', 'Dmaj7', 'Gsus2', 'A', 'Bm', 'Dmaj7', 'Em7', 'G', 'Bm', 'Dmaj7', 'Gsus2', 'A', 'Bm', 'Dmaj7', 'Em7', 'G', 'A', 'Bm', 'Bm', 'Dmaj7', 'Gsus2', 'A', 'Bm', 'Dmaj7', 'Gsus2', 'A', 'Bm', 'Dmaj7', 'Gsus2', 'A', 'Bm', 'Dmaj7', 'Em7', 'Bm', 'Dmaj7', 'Gsus2', 'A', 'Bm', 'Dmaj7', 'Em7', 'G', 'Bm', 'Dmaj7', 'Gsus2', 'A', 'Bm', 'Dmaj7', 'Em7', 'G', 'Bm', 'Dmaj7', 'Gsus2', 'A', 'Bm', 'Dmaj7', 'Em7', 'G', 'Bm', 'Dmaj7', 'F#m', 'G', 'A', 'Bm', 'Dmaj7', 'F#m', 'Em7', 'Bm', 'Dmaj7', 'Gsus2', 'A', 'Bm', 'Dmaj7', 'Em7', 'G', 'Bm', 'Dmaj7', 'Gsus2', 'A', 'Bm', 'Dmaj7', 'Em7', 'G', 'Bm', 'Dmaj7', 'Gsus2', 'A', 'Bm', 'Dmaj7', 'Em7', 'G', 'A', 'Bm', 'Bm', 'Dmaj7', 'Gsus2', 'A', 'Bm', 'Dmaj7', 'Em7', 'G']"
"""Heat Waves""",Glass Animals,"['C#m7', 'C#m', 'B', 'G#m', 'F#', 'C#m7', 'C#m', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'E', 'F#', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'E', 'E', 'F#', 'F#', 'G#m', 'G#m', 'B', 'B', 'B', 'B', 'E', 'F#', 'G#m', 'D#', 'E', 'F#', 'G#m', 'B', 'C#m', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'E', 'G#m', 'C#m', 'F#']"
"""Without You""",The Kid Laroi,"['Am', 'Fmaj7', 'C', 'G', 'Am', 'Fmaj7', 'C', 'G', 'Am', 'Fmaj7', 'C', 'G', 'Am', 'Fmaj7', 'C', 'G', 'Am', 'Fmaj7', 'C', 'G', 'Am', 'Fmaj7', 'C', 'E', 'Am', 'Fmaj7', 'C', 'G', 'Am', 'Fmaj7', 'C', 'G', 'Am', 'Fmaj7', 'C', 'G', 'Am', 'Fmaj7', 'C', 'G', 'Am', 'Fmaj7', 'C', 'G', 'Am', 'Fmaj7', 'C', 'Am', 'Fmaj7', 'C', 'G', 'Am', 'Fmaj7', 'C', 'G', 'Am', 'Fmaj7', 'C', 'G']"
"""Forever After All""",Luke Combs,"['Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Am7', 'G/B', 'C', 'Am7', 'G/B', 'C', 'D', 'Cadd9', 'G', 'G/F#', 'Em7', 'D', 'Cadd9', 'G', 'G/F#', 'Em7', 'D', 'Cadd9', 'D', 'Cadd9', 'D', 'Cadd9', 'G', 'D', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Am7', 'G/B', 'C', 'Am7', 'G/B', 'C', 'D', 'Cadd9', 'G', 'G/F#', 'Em7', 'D', 'Cadd9', 'G', 'G/F#', 'Em7', 'D', 'Cadd9', 'D', 'Cadd9', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Cadd9', 'G', 'G/F#', 'Em7', 'D', 'Cadd9', 'G', 'G/F#', 'Em7', 'D', 'Cadd9', 'D', 'Cadd9', 'D', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D']"
"""Go Crazy""",Chris Brown and Young Thug,"['Fmaj7', 'Em', 'Dm', 'Em', 'Fmaj7', 'Em', 'Dm', 'Em', 'Fmaj7', 'Em', 'Dm', 'Em', 'Fmaj7', 'Em', 'Dm', 'Em', 'Fmaj7', 'Em', 'Dm', 'Em', 'Fmaj7', 'Em', 'Dm', 'Em', 'Fmaj7', 'Em', 'Dm', 'Em', 'Fmaj7', 'Em', 'Dm', 'Em', 'Fmaj7', 'Em', 'Dm', 'Em', 'Fmaj7', 'Em', 'Dm', 'Em', 'Fmaj7', 'Em', 'Dm', 'Em', 'Fmaj7', 'Em', 'Dm', 'Em', 'Fmaj7', 'Em', 'Dm', 'Em', 'Fmaj7', 'Em', 'Dm', 'Em', 'Fmaj7', 'Em', 'Dm', 'Em', 'Fmaj7', 'Em', 'Dm', 'Em', 'Fmaj7']"
"""Astronaut in the Ocean""",Masked Wolf,"['Em', 'F#m', 'Em', 'F#m', 'Em', 'F#m', 'Em', 'F#m', 'Em', 'F#m', 'Em', 'F#m', 'Em', 'F#m', 'Am', 'Em', 'F#m', 'Em', 'F#m', 'F#m', 'Em', 'Em', 'F#m', 'Am', 'Em', 'F#m', 'Cm', 'Em', 'Am', 'Em', 'F#m', 'Em', 'F#m', 'Am', 'Em', 'F#m', 'Em', 'F#m', 'Em', 'F#m', 'Em', 'F#m', 'Em', 'F#m', 'Em', 'F#m', 'Em', 'F#m', 'Em', 'F#m', 'Am', 'Em', 'F#m', 'Em', 'F#m', 'Em', 'F#m', 'Em', 'F#m', 'Em', 'F#m', 'Em', 'F#m', 'Em', 'F#m', 'Em', 'F#m', 'Em', 'F#m', 'Em', 'F#m', 'Em', 'F#m']"
"""34+35""",Ariana Grande featuring Doja Cat and Megan Thee Stallion,"['Gm7', 'C7', 'Fmaj7', 'Dm7', 'Gm7', 'C7', 'Fmaj7', 'Dm7', 'Gm7', 'C7', 'Fmaj7', 'Dm7', 'Gm7', 'C7', 'Fmaj7', 'Dm7', 'Gm7', 'C7', 'Fmaj7', 'Dm7', 'Gm7', 'C7', 'Fmaj7', 'Dm7', 'Gm7', 'C7', 'Fmaj7', 'Dm7', 'Gm7', 'C7', 'Fmaj7', 'Dm7', 'Gm7', 'C7', 'Fmaj7', 'Dm7', 'Gm7', 'C7', 'Fmaj7', 'Dm7', 'Gm7', 'C7', 'Fmaj7', 'Dm7', 'Gm7', 'C7', 'Fmaj7', 'Dm7', 'Gm7', 'C7', 'Gm/E', 'Fmaj7', 'Dm7', 'D7', 'Gm7', 'C7', 'Gm/E', 'Fmaj7', 'Dm7', 'D7', 'Gm7', 'C7', 'Fmaj7', 'Dm7', 'Gm7', 'C7', 'Fmaj7', 'Dm7', 'Gm7', 'C7', 'Fmaj7', 'Dm7', 'Gm7', 'C7', 'Fmaj7', 'Dm7', 'Gm7', 'C7', 'Fmaj7', 'Dm7']"
"""What You Know Bout Love""",Pop Smoke,not found
"""My Ex's Best Friend""",Machine Gun Kelly featuring Blackbear,not found
"""Industry Baby""",Lil Nas X and Jack Harlow,not found
"""Therefore I Am""",Billie Eilish,"['Dm', 'A', 'A7', 'Dm', 'A', 'A7', 'Dm', 'A', 'A7', 'Dm', 'Dm', 'A', 'A7', 'Dm', 'A', 'A7', 'Dm', 'A', 'A7', 'Dm', 'A', 'Dm', 'A', 'Dm', 'A', 'A7', 'Dm', 'A', 'A7', 'Dm', 'A', 'Dm', 'A', 'Dm', 'A', 'Dm', 'A', 'A7', 'Dm', 'A', 'A7']"
"""Up""",Cardi B,"['Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#', 'Em', 'G', 'D/F#']"
"""Fancy Like""",Walker Hayes,"['E', 'E', 'B', 'B', 'E', 'E', 'E', 'E', 'E', 'E', 'B', 'B', 'B', 'B', 'A', 'B', 'B', 'E', 'E', 'E', 'E', 'B', 'B', 'B', 'B', 'E', 'E', 'E', 'E', 'B', 'B', 'E', 'E', 'E', 'E', 'E', 'B', 'B', 'E', 'E', 'E', 'E', 'E', 'B', 'B', 'B', 'B', 'A', 'B', 'B', 'E', 'E', 'E', 'E', 'B', 'B', 'B', 'B', 'E', 'E', 'E', 'E', 'B', 'B', 'E', 'E', 'E', 'E', 'B', 'B', 'A', 'B', 'E', 'E', 'E', 'E', 'B', 'B', 'B', 'B', 'E', 'E', 'E', 'E', 'B', 'B', 'E', 'E']"
"""Dakiti""",Bad Bunny and Jhay Cortez,not found
"""Best Friend""",Saweetie featuring Doja Cat,"['Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'Em', 'Em', 'Em', 'F', 'Em', 'F', 'Em', 'Em', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F']"
"""Rapstar""",Polo G,"['Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C']"
"""Heartbreak Anniversary""",Giveon,"['C', 'E7', 'F', 'Dm7', 'C', 'E7', 'F', 'Dm7', 'C', 'E7', 'F', 'Dm7', 'C', 'E7', 'F', 'Dm', 'C', 'E7', 'F', 'Dm7', 'C', 'E7', 'Fmaj7', 'F', 'Dm7', 'Cmaj7', 'C', 'Em7', 'Fmaj7', 'F', 'Dm7', 'C', 'E7', 'F', 'Dm7', 'C', 'E7', 'F', 'Dm7', 'C', 'E7', 'Fmaj7', 'Dm', 'C', 'E7', 'F', 'Dm7', 'C', 'E7', 'F', 'Dm7', 'C', 'Em7', 'F', 'G', 'Dm7', 'Cmaj7']"
"""For the Night""",Pop Smoke featuring Lil Baby and DaBaby,not found
