Title,Artist,Chords
"""Say So""",Doja Cat,"['Em', 'A7', 'Dmaj7', 'Em', 'A7', 'Dmaj7', 'Dmaj7', 'Em', 'A7', 'Dmaj7', 'B7', 'Em', 'A7', 'Dmaj7', 'Dmaj7', 'Em', 'A7', 'Dmaj7', 'B7', 'Em', 'A7', 'Dmaj7', 'Dmaj7', 'Em', 'A7', 'Dmaj7', 'B7', 'Em', 'A7', 'Dmaj7', 'Dmaj7', 'Em', 'A7', 'Dmaj7', 'B7', 'Em', 'A7', 'Dmaj', 'Dmaj7', 'Em', 'A7', 'Dmaj7', 'B7', 'Em', 'A7', 'Dmaj7', 'Dmaj7', 'Em', 'A7', 'Dmaj7', 'B7', 'Em', 'A7', 'Dmaj7', 'Dmaj7', 'Em', 'A7', 'Dmaj7', 'B7', 'Em', 'A7', 'Dmaj7', 'Dmaj7', 'Em', 'A7', 'Dmaj7', 'B7', 'Em', 'A7', 'Dmaj7', 'Dmaj7', 'Em', 'A7', 'Dmaj7', 'B7', 'Em', 'A7', 'Dmaj7', 'Dmaj7', 'Em', 'A7', 'Dmaj', 'B7', 'Em', 'A7', 'Dmaj7', 'Dmaj7', 'Em', 'A7', 'Dmaj7', 'B7', 'Em', 'A7', 'Dmaj7', 'Dmaj7', 'Em', 'A7', 'Dmaj7', 'B7', 'Em', 'A7', 'Dmaj7', 'Dmaj7', 'Em', 'A7', 'Dmaj7', 'Dmaj7', 'Dmaj7', 'Em', 'A7', 'Dmaj7', 'Em', 'A7', 'Dmaj7', 'Dmaj7', 'Em', 'A7', 'Dmaj7', 'B7']"
"""I Hope""",Gabby Barrett featuring Charlie Puth,"['Am', 'G', 'C', 'G', 'F', 'Am', 'G', 'C', 'G', 'F', 'Am', 'G', 'C', 'G', 'F', 'Am', 'G', 'C', 'G', 'F', 'Am', 'G', 'C', 'G', 'F', 'Am', 'G', 'C', 'G', 'F', 'Am', 'G', 'C', 'G', 'F', 'Am', 'G', 'C', 'G', 'F', 'Am', 'G', 'C', 'G', 'F', 'Am', 'G', 'C', 'G', 'F', 'Am', 'G', 'C', 'G', 'F', 'Am', 'G', 'C', 'Em', 'F', 'Am', 'G', 'C', 'G', 'F', 'Am', 'G', 'C', 'G', 'F', 'Am', 'G', 'C', 'G', 'F', 'Am', 'C']"
"""Whats Poppin""","Jack Harlow featuring DaBaby, Tory Lanez and Lil Wayne","['Em', 'Bm', 'Em', 'Bm', 'Em', 'G', 'Bm', 'Em', 'C#m', 'Bm', 'Em', 'G', 'Bm', 'Em', 'C#m', 'Bm', 'Em', 'G', 'Bm', 'Em', 'C#m', 'Bm', 'Em', 'G', 'Bm', 'Em', 'C#m', 'Bm', 'Em', 'Bm', 'Em', 'Bm', 'Em', 'G', 'Bm', 'Em', 'C#m', 'Bm', 'Em', 'G', 'Bm', 'Em', 'C#m', 'Bm', 'Em', 'G', 'Bm', 'Em', 'C#m', 'Bm', 'Em', 'G', 'Bm', 'Em', 'C#m', 'Bm', 'Em', 'G', 'Bm', 'Em', 'C#m', 'Bm', 'Em', 'G', 'Bm', 'Em', 'C#m', 'Bm', 'Em', 'G', 'Bm', 'Em', 'C#m', 'Bm', 'Em', 'G', 'Bm', 'Em', 'C#m', 'Bm', 'Em', 'G', 'Bm', 'Em', 'C#m', 'Bm', 'Em', 'G', 'Bm', 'Em', 'C#m', 'Bm', 'Em', 'Bm', 'Em', 'Bm', 'Em', 'Bm', 'Em', 'Bm', 'Em', 'G', 'Bm', 'Em', 'C#m', 'Bm', 'Em', 'G', 'Bm', 'Em', 'C#m', 'Bm', 'Em', 'G', 'Bm', 'Em']"
"""Dance Monkey""",Tones and I,"['F#m', 'D', 'E', 'C#m', 'F#m', 'D', 'E', 'C#m', 'F#m', 'D', 'E', 'C#m', 'F#m', 'D', 'E', 'C#m', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'C#m', 'F#m', 'D', 'E', 'C#m', 'F#m', 'D', 'E', 'C#m', 'F#m', 'D', 'E', 'C#m', 'F#m', 'D', 'E', 'C#m', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'C#m', 'F#m', 'D', 'E', 'C#m', 'F#m', 'D', 'E', 'C#m', 'F#m', 'D', 'E', 'C#m', 'F#m', 'D', 'E', 'C#m', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'C#m', 'F#m', 'D', 'E', 'C#m', 'F#m', 'D', 'E', 'C#m', 'F#m', 'D', 'E', 'C#m']"
"""Savage""",Megan Thee Stallion featuring Beyoncé,"['Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Bb', 'Bb', 'Cm', 'Bb', 'Bb', 'Bb', 'Cm', 'Bb', 'Bb', 'Bb', 'Cm', 'Bb', 'Bb', 'Bb', 'Cm', 'Bb', 'Bb', 'Bb', 'Cm', 'Bb', 'Bb', 'Bb', 'Cm', 'Bb', 'Bb', 'Bb', 'Cm', 'Bb', 'Bb', 'Bb', 'Cm']"
"""Roxanne""",Arizona Zervas,"['Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'Em', 'D', 'G', 'C']"
"""Intentions""",Justin Bieber featuring Quavo,"['A', 'A', 'F#m', 'D', 'F#m', 'D', 'A', 'A', 'F#m', 'D', 'F#m', 'D', 'A', 'A', 'F#m', 'D', 'F#m', 'D', 'A', 'A', 'F#m', 'D', 'F#m', 'D', 'A', 'A', 'F#m', 'D', 'F#m', 'D', 'A', 'A', 'F#m', 'D', 'F#m', 'D', 'A', 'A', 'F#m', 'D', 'F#m', 'D', 'A', 'A', 'F#m', 'D', 'F#m', 'D', 'A', 'A', 'F#m', 'D', 'F#m', 'D', 'A', 'A', 'F#m', 'D', 'F#m', 'D', 'A', 'A', 'F#m', 'D', 'F#m', 'D', 'A', 'A', 'A', 'F#m', 'D', 'F#m', 'D', 'A', 'A', 'A', 'F#m', 'D', 'F#m', 'D', 'A', 'A', 'F#m', 'D', 'F#m', 'D', 'A', 'A', 'F#m', 'D', 'F#m', 'D', 'A']"
"""Everything I Wanted""",Billie Eilish,"['Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#7', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#7', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#7', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7', 'Dmaj7', 'E', 'C#m', 'Dmaj7']"
"""Roses (Imanbek remix)""",Saint Jhn,not found
"""Watermelon Sugar""",Harry Styles,"['Dm7', 'Am7', 'C', 'G', 'Dm7', 'Am7', 'C', 'G', 'Dm7', 'Am7', 'C', 'G', 'Dm7', 'Am7', 'C', 'G', 'Dm7', 'Am7', 'C', 'Dm7', 'Am7', 'C', 'G', 'Dm7', 'Am7', 'C', 'G', 'Dm7', 'Am7', 'C', 'Dm7', 'Am7', 'C', 'G', 'Dm7', 'Am7', 'C', 'G', 'Dm7', 'Am7', 'C', 'G', 'Dm7', 'Am7', 'C', 'G', 'Dm7', 'Am7', 'Dm7', 'Am7', 'C', 'G', 'Dm7', 'Am7', 'C', 'G', 'Dm7', 'Am7', 'C', 'G', 'Dm7', 'Am7', 'C', 'G']"
"""Before You Go""",Lewis Capaldi,"['D', 'D', 'Bm', 'G', 'Asus4', 'A', 'D', 'Bm', 'G', 'Asus4', 'A', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'A', 'D', 'D', 'Bm', 'G', 'Asus4', 'A', 'D', 'Bm', 'G', 'Asus4', 'A', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'A', 'Bm', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'A', 'A', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'A', 'D']"
"""Falling""",Trevor Daniel,"['Gb', 'F', 'Bbm', 'Ab', 'Gb', 'Bbm', 'Ab', 'Gb', 'F', 'Bbm', 'Db', 'Gb', 'F', 'Bbm', 'Db', 'Gb', 'F', 'Bbm', 'Db', 'Gb', 'F', 'Bbm', 'Db', 'Gb', 'F', 'Bbm', 'Db', 'Gb', 'F', 'Bb', 'Db', 'Gb', 'F', 'Bbm', 'Db', 'Gb', 'F', 'Bbm', 'Db', 'Gb', 'Fm', 'Bbm', 'Ab', 'Gb', 'Fm', 'Bbm', 'C', 'Gb', 'F', 'Bbm', 'Db', 'Gb', 'F', 'Bbm', 'Db', 'Gb', 'F', 'Bbm', 'Db', 'Gb', 'F', 'Bbm', 'Db']"
"""10,000 Hours""",Dan + Shay and Justin Bieber,not found
"""WAP""",Cardi B featuring Megan Thee Stallion,"['B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'B5', 'C5', 'C#5', 'B5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5', 'B5', 'C5', 'C#5']"
"""Ballin'""",Mustard and Roddy Ricch,"['Em', 'G', 'G', 'Am', 'C', 'C', 'C', 'G', 'G', 'Am', 'C', 'C', 'Em', 'D', 'G', 'G', 'Am', 'C', 'C', 'Em', 'G', 'G', 'Am', 'C', 'C', 'Em', 'G', 'G', 'Am', 'C', 'C', 'Em', 'G', 'G', 'Am', 'C', 'Em', 'G', 'G', 'Am', 'C', 'C', 'Em', 'G', 'G', 'Am', 'C', 'C', 'Em', 'D', 'G', 'G', 'Am', 'C', 'C', 'Em', 'G', 'G', 'C', 'C', 'Em', 'G', 'Am', 'C', 'C', 'G', 'G', 'Am', 'C', 'C', 'Em', 'G', 'G', 'Am', 'C', 'Em', 'G', 'G', 'Am', 'C', 'C', 'Em', 'D', 'G', 'G', 'Am', 'C', 'C', 'Em', 'G']"
"""Hot Girl Bummer""",Blackbear,"['C', 'Am', 'Em', 'Bm', 'C', 'Am', 'Em', 'Bm', 'C', 'Am', 'Em', 'C', 'Am', 'Em', 'Bm', 'C', 'Am', 'Em', 'C', 'Am', 'Em', 'Bm', 'C', 'Am', 'Em', 'C', 'Am', 'Em', 'Bm', 'C', 'Am', 'Em', 'C', 'Am', 'Em', 'Bm', 'C', 'Am', 'Em', 'C', 'Am', 'Em', 'Bm', 'C', 'Am', 'Em', 'Bm', 'C', 'Am', 'Em', 'Bm', 'C', 'Am', 'Em', 'C', 'Am', 'Em', 'Bm', 'C', 'Am', 'Em', 'C', 'Am', 'Em', 'Bm', 'C', 'Am', 'Em', 'C', 'Am', 'Em', 'Bm', 'C', 'Am', 'Em', 'Bm', 'Bm', 'Bm', 'C', 'Am', 'Em', 'Bm', 'C', 'Am', 'Em', 'C', 'Am', 'Em', 'Bm', 'C', 'Am', 'Em']"
"""Blueberry Faygo""",Lil Mosey,"['Gm', 'C/E', 'Gm', 'C/E', 'C/E', 'F', 'F', 'D', 'D', 'Gm', 'Gm', 'C/E', 'F', 'F', 'D', 'D', 'Gm', 'C/E', 'C/E', 'F', 'F', 'D', 'D', 'Gm', 'Gm', 'C/E', 'F', 'F', 'D', 'D', 'Gm', 'C/E', 'F', 'D', 'Gm', 'C/E', 'F', 'D', 'Gm', 'C/E', 'C/E', 'F', 'F', 'D', 'D', 'Gm', 'Gm', 'C/E', 'F', 'F', 'D', 'D', 'Gm', 'C/E', 'F', 'D', 'Gm', 'C/E', 'F', 'D', 'Gm', 'C/E', 'C/E', 'F', 'F', 'D', 'D', 'Gm', 'Gm', 'C/E', 'F', 'F', 'D', 'D', 'Gm', 'C/E', 'C/E', 'F', 'F', 'D', 'D', 'Gm', 'Gm', 'C/E', 'F', 'F', 'D', 'D']"
