Title,Artist,Chords
"""Sexy Can I""",Ray J featuring Yung Berg,"['C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D']"
"""Take a Bow""",Rihanna,"['C', 'G', 'Am7', 'F', 'C', 'G/B', 'Bbsus2', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G/B', 'Bbsus2', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Bbsus2', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'Dm7', 'C/E', 'F', 'F', 'C/E', 'Bbsus2', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G/B', 'Bbsus2', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Bbsus2', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'Dm7', 'C/E', 'F', 'F', 'C/E', 'Bbsus2', 'Fadd9', 'G', 'Am7', 'Dm7', 'C/E', 'Fadd9', 'G', 'Am7', 'Bbsus2', 'C', 'G', 'Am7', 'F', 'C', 'G/B', 'Bbsus2', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'Dm7', 'C/E', 'F', 'F', 'C/E', 'Bbsus2', 'Dm7', 'C/E', 'F']"
"""Viva la Vida""",Coldplay,"['F#m', 'D', 'A', 'A', 'E', 'A', 'F#m', 'D', 'A/C#', 'A/C#', 'F#m', 'D', 'A/C#', 'F#m', 'D', 'A', 'A/G#', 'F#m', 'E', 'A', 'D5', 'D5', 'C', 'D5', 'D5', 'D5', 'C', 'D5', 'D5', 'D5', 'C', 'D5', 'D5', 'D5', 'C', 'D5', 'D5', 'F', 'C', 'Dm', 'F', 'Am', 'Dm', 'Dm', 'F', 'Am', 'Dm', 'Dm', 'F', 'Am', 'Dm', 'F', 'Am', 'Dm', 'Dm', 'F', 'Am', 'Dm', 'F', 'C', 'Dm', 'F', 'Am', 'Dm', 'Dm', 'F', 'Am', 'Dm', 'Dm', 'F', 'Am', 'Dm', 'F', 'Am', 'Dm', 'Dm', 'F', 'Am', 'Dm', 'Dm', 'F', 'Am', 'Dm', 'Dm', 'F', 'Am', 'Dm', 'F', 'Am', 'Dm', 'Dm', 'F', 'Am', 'Dm', 'F', 'C', 'Dm', 'F', 'Am', 'Dm', 'F', 'C', 'Dm', 'F', 'Am', 'Dm', 'Em7', 'Em7', 'C', 'C', 'G', 'G', 'D', 'D', 'Bm', 'Dsus4', 'Dsus', 'Em7', 'C', 'G', 'D', 'Em7', 'C', 'G', 'D', 'Em7', 'C', 'G', 'D', 'Em7', 'C', 'G', 'D', 'Em7', 'C', 'G', 'D', 'Em7', 'C', 'G', 'D', 'Em7', 'C', 'G', 'D', 'Em7', 'C', 'G', 'D', 'Em7', 'C', 'G', 'D', 'C', 'G', 'D', 'C', 'G', 'D', 'C', 'G', 'D', 'Em7', 'C', 'G', 'D', 'Em7', 'C', 'G', 'D', 'Em7', 'C', 'G', 'D', 'Em7', 'C', 'G', 'D', 'C', 'G', 'D', 'C', 'G', 'D', 'C', 'G', 'D', 'C', 'G', 'D', 'Em7', 'C', 'D', 'Bm', 'C', 'G', 'D', 'C', 'G', 'D', 'Em', 'Bm', 'B7', 'C', 'G', 'B', 'Esus2', 'Eb', 'Gmaj7', 'Cadd9', 'Em', 'D#', 'Em7', 'Em/C#', 'Em', 'Bm', 'B7', 'Em', 'Bm', 'B7', 'C', 'G', 'B', 'Esus2', 'Eb', 'B7', 'Em', 'Bm', 'B7', 'Em', 'Bm', 'B7', 'C', 'G', 'B', 'Esus2', 'Eb', 'B7', 'C', 'Gmaj7', 'Cadd9', 'B', 'E', 'Em', 'G', 'G', 'C', 'C', 'G', 'G', 'C', 'C', 'G', 'G', 'C', 'C', 'Em', 'Em', 'D#', 'Em/D', 'Em/C#', 'Em7', 'Cadd9', 'G', 'D/F#', 'G', 'D', 'C', 'G', 'G', 'D', 'C', 'G', 'G', 'D', 'C', 'G', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'D', 'Cadd9', 'D', 'Em7', 'Cadd9', 'G', 'D/F#', 'Em7', 'Cadd9', 'G', 'D/F#', 'G', 'D', 'C', 'G', 'G', 'D', 'C', 'G', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'D', 'Cadd9', 'D', 'Em7', 'Cadd9', 'G', 'D/F#', 'Em7', 'Cadd9', 'G', 'D/F#', 'D', 'D', 'Dsus4', 'D', 'G', 'G/F#', 'A', 'D', 'Dsus4', 'D', 'Bm', 'F#m', 'G', 'G', 'A', 'D', 'G', 'A', 'D', 'D', 'Dsus4', 'G', 'G/F#', 'A', 'Bm', 'F#m', 'D', 'Dsus4', 'D', 'G', 'G/F#', 'A', 'D', 'Dsus4', 'D', 'G', 'G/F#', 'A', 'D', 'Dsus4', 'D', 'Bm', 'F#m', 'G', 'G', 'A', 'D', 'G', 'A', 'D', 'D', 'Dsus4', 'D', 'G', 'G/F#', 'A', 'D', 'Dsus4', 'D', 'Bm', 'F#m', 'G', 'G', 'A', 'D', 'G', 'A', 'D', 'D', 'Dsus4', 'D', 'G', 'G/F#', 'A', 'D', 'Dsus4', 'D', 'G', 'G/F#', 'A', 'D', 'Dsus4', 'D', 'Bm', 'F#m', 'G', 'G', 'A', 'D', 'G', 'A', 'D', 'D', 'Dsus4', 'D', 'G', 'G/F#', 'A', 'D', 'Dsus4', 'D', 'Bm', 'F#m', 'G', 'G', 'A', 'D', 'G', 'A', 'D', 'E', 'E7', 'A', 'Am', 'Asus2', 'G', 'Asus2', 'F#', 'E7', 'A', 'Am', 'Asus2', 'G', 'Asus2', 'F#', 'E7', 'A', 'Am', 'Asus2', 'G', 'E7', 'A', 'Am', 'Asus2', 'G', 'Asus2', 'F#', 'E7', 'A', 'Am', 'Asus2', 'G', 'Asus2', 'F#', 'E5', 'E', 'G', 'A', 'E', 'E7', 'E/D#', 'E', 'G', 'A', 'E', 'C', 'B', 'E', 'E7', 'A', 'Am', 'Asus2', 'G', 'Asus2', 'F#', 'E7', 'A', 'Am', 'Asus2', 'G', 'Asus2', 'F#', 'E', 'E', 'G', 'A', 'E', 'E7', 'E/D#', 'E', 'G', 'A', 'E', 'C', 'B', 'C', 'B', 'E', 'E', 'G', 'A', 'E', 'C', 'B', 'E', 'Dsus2', 'Bm', 'A', 'Cm', 'Dsus2', 'Bm', 'Bm', 'Asus4', 'A', 'Asus4', 'A', 'Bm', 'Bm', 'Dsus2', 'Bm', 'Bm', 'Dsus2', 'Bm', 'Bm', 'Asus4', 'A', 'Asus4', 'A', 'Bm', 'Bm', 'Asus4', 'A', 'Asus4', 'A', 'Bm', 'Bm', 'Dsus2', 'Dsus2', 'Bm', 'F#m', 'Dsus2', 'Bm', 'Bm', 'Dsus2', 'Bm', 'Bm', 'Dsus2', 'C', 'D', 'G', 'Em', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'Bm', 'Em', 'C', 'D', 'G', 'Em', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'Bm', 'Em', 'C', 'Em', 'D', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'Bm', 'Em', 'C#m', 'A', 'F#m', 'C#m', 'A', 'F#m', 'A', 'B', 'C#m', 'B', 'A', 'E', 'C#m', 'F#m', 'B', 'C#m', 'C#m', 'A', 'F#m', 'C#m', 'A', 'F#m', 'A', 'B', 'C#m', 'B', 'A', 'E', 'C#m', 'F#m', 'B', 'C#m', 'C#m', 'C#m', 'A', 'F#m', 'A', 'B', 'C#m', 'B', 'A', 'E', 'C#m', 'F#m', 'B', 'C#m', 'E', 'A', 'G#m', 'A', 'C#m', 'F#m', 'A', 'C#m', 'F#m', 'A', 'G#m', 'E', 'A', 'E', 'C#m', 'F#m', 'B', 'C#m', 'F#m', 'E', 'A', 'E', 'C#m', 'F#m', 'B', 'C#m', 'G', 'C', 'G', 'D', 'C', 'G', 'D', 'C', 'G', 'D', 'C', 'G', 'D', 'C', 'G', 'D', 'Em', 'C', 'G', 'Bm', 'C', 'Am', 'G', 'C', 'G', 'D', 'C', 'G', 'D', 'C', 'G', 'D', 'Em', 'C', 'G', 'Bm', 'C', 'G', 'Am', 'Am', 'Em', 'Am', 'Em', 'C', 'G', 'Bm', 'G7', 'C', 'G', 'Bm', 'G7', 'C', 'G', 'Bm', 'G7', 'C', 'G', 'Bm', 'G7', 'C', 'G', 'G', 'Bm', 'G7', 'C', 'D', 'G', 'D', 'C', 'Bm', 'D', 'G', 'D', 'C', 'Bm', 'D', 'C', 'Bm', 'D', 'G', 'D', 'C', 'Bm', 'D', 'C', 'Bm', 'D', 'D', 'Bm', 'A', 'D', 'D', 'Bm', 'A', 'D', 'D', 'A/C#', 'Bm', 'D', 'A/C#', 'Bm', 'A/C#', 'D', 'A/C#', 'Bm', 'A/C#', 'Bm', 'D', 'A/C#', 'Bm', 'A/C#', 'D', 'A/C#', 'Bm', 'A/C#', 'Bm', 'D', 'A/C#', 'Bm', 'A/C#', 'D', 'A/C#', 'Bm', 'A/C#', 'Bm', 'D', 'A/C#', 'Bm', 'A', 'B', 'C#m', 'A', 'B', 'E', 'C#m']"
"""I Kissed a Girl""",Katy Perry,"['Am', 'C', 'Dm', 'F', 'E', 'Am', 'C', 'Dm', 'F', 'E', 'Am', 'C', 'Dm', 'F', 'E', 'Am', 'C', 'Dm', 'F', 'E', 'Am', 'Am7', 'Dm/A', 'F/A', 'E/A', 'Am', 'Am7', 'Dm/A', 'F/A', 'E/A', 'Am', 'C', 'Dm', 'F', 'E', 'Am', 'C', 'Dm', 'F', 'E', 'Am', 'Am', 'C', 'Dm', 'F', 'E', 'Am', 'C', 'Dm', 'F', 'E', 'Am', 'C', 'Dm', 'F', 'E', 'Am', 'C', 'Dm', 'F', 'E', 'Am', 'Am7', 'Dm/A', 'F/A', 'E/A', 'Am', 'Am7', 'Dm/A', 'F/A', 'E/A', 'Am', 'C', 'Dm', 'F', 'E', 'Am', 'C', 'Dm', 'F', 'E', 'F', 'Em', 'Am', 'G', 'F', 'Em', 'Am', 'G', 'Dm', 'Am', 'Am7', 'Dm/A', 'F/A', 'E/A', 'Am', 'Am7', 'Dm/A', 'F/A', 'E/A', 'Am', 'C', 'Dm', 'F', 'E', 'Am', 'C', 'Dm', 'F', 'E', 'Am']"
"""Whatever You Like""",T.I.,"['Em7', 'C9', 'G', 'Dsus4', 'Em7', 'C9', 'G', 'Dsus4', 'Em7', 'C9', 'G', 'Dsus4', 'Em7', 'C9', 'G', 'Dsus4', 'Em7', 'C9', 'G', 'Dsus4', 'Em7', 'C9', 'G', 'Dsus4', 'Em7', 'C9', 'G', 'Dsus4', 'Em7', 'C9', 'G', 'Dsus4']"
"""Disturbia""",Rihanna,"['Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G', 'F']"
"""Don't Stop the Music""",Rihanna,"['C', 'Em', 'C', 'Em', 'C', 'Em', 'C', 'Em', 'C', 'Em', 'C', 'Em', 'C', 'Em', 'C', 'Em', 'C', 'Em', 'C', 'Em']"
"""Pocketful of Sunshine""",Natasha Bedingfield,"['Em', 'G', 'C', 'C6', 'Em', 'G', 'C', 'C6', 'Em', 'G', 'C', 'C6', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'C', 'C6', 'Em', 'G', 'C', 'C6', 'Em', 'G', 'C', 'C6', 'Em', 'G', 'C', 'C6', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C']"
"""Kiss Kiss""",Chris Brown featuring T-Pain,"['Am', 'FM7', 'Am', 'FM7', 'Am', 'FM7', 'Am', 'FM7', 'Am', 'FM7', 'Am', 'FM7']"
"""Closer""",Ne-Yo,not found
"""Bubbly""",Colbie Caillat,"['A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'C#m', 'D', 'E', 'Bm', 'C#m', 'D', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A', 'Amaj7', 'D', 'A', 'A', 'Amaj7', 'D', 'A']"
"""Touch My Body""",Mariah Carey,"['Em7', 'A', 'Bm7', 'F#m7', 'Em7', 'A', 'Bm7', 'F#m7', 'Bm7', 'Em7', 'A', 'F#m7', 'Bm7', 'Em7', 'A', 'Bm7', 'F#m7', 'Bm7', 'Em7', 'A', 'F#m7', 'Bm7', 'Em7', 'A', 'Bm7', 'F#m7', 'Bm7', 'Em7', 'A', 'F#m7', 'Bm7', 'Em7', 'A', 'Bm7', 'F#m7', 'Bm7', 'Em7', 'A', 'F#m7', 'Bm7', 'Em7', 'A', 'Bm7', 'F#m7', 'Bm7', 'Em7', 'A', 'F#m7', 'Bm7', 'Em7', 'A', 'Bm7', 'F#m7', 'Bm7', 'Em7', 'A', 'F#m7', 'Bm7', 'Em7', 'A', 'Bm7', 'F#m7', 'Bm7', 'Em7', 'A', 'F#m7', 'Bm7', 'Em7', 'A', 'Bm7', 'F#m7', 'Bm7', 'Em7', 'A', 'F#m7', 'Bm7', 'Em7', 'A', 'Bm7', 'F#m7', 'Bm7', 'Em7', 'A', 'F#m7', 'Bm7', 'Em7', 'A', 'Bm7', 'F#m7', 'Bm7', 'Em7', 'A', 'F#m7', 'Bm7', 'Em7', 'A', 'Bm7', 'F#m7', 'Bm7', 'Em7', 'A', 'F#m7', 'Bm7', 'Em7', 'A', 'Bm7', 'F#m7', 'Bm7', 'Em7', 'A', 'F#m7', 'Bm7']"
"""4 Minutes""",Madonna featuring Justin Timberlake and Timbaland,"['Gm', 'Gm', 'Gm', 'Gm', 'Eb', 'Cm', 'F', 'Gm', 'Eb', 'Cm', 'F', 'Gm', 'Eb', 'Cm', 'F', 'Gm', 'Eb', 'Cm', 'F', 'Gm', 'Gm', 'Gm', 'Gm', 'Gm', 'Eb', 'Cm', 'F', 'Gm', 'Eb', 'Cm', 'F', 'Gm', 'Eb', 'Cm', 'F', 'Gm', 'Eb', 'Cm', 'F', 'Gm', 'Gm', 'Gm']"
"""So What""",Pink,not found
"""Paralyzer""",Finger Eleven,"['Em', 'Em', 'A', 'G', 'Em', 'F#', 'Em', 'F#', 'Em', 'F#', 'Em', 'Em', 'G', 'Em', 'A', 'G', 'Em', 'A', 'G', 'Em', 'Em', 'F#', 'Em', 'F#', 'Em', 'F#', 'Em', 'Em', 'Em', 'A', 'G', 'Em', 'A', 'G', 'Em', 'Em', 'A', 'G', 'Em', 'A', 'G', 'Em', 'Em', 'A', 'G', 'Em', 'A', 'G', 'Em', 'A', 'G', 'Em', 'A', 'G', 'Em']"
"""Clumsy""",Fergie,not found
"""I'm Yours""",Jason Mraz,"['C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'D7/F#', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G/B', 'Am', 'G', 'F', 'D7/F#', 'C', 'G/B', 'Am', 'G', 'F', 'D7/F#', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'D7/F#', 'C', 'G', 'Am', 'F']"
"""Leavin'""",Jesse McCartney,"['C', 'Am', 'G', 'C', 'C', 'Am', 'G', 'C', 'C', 'Am', 'G', 'C', 'C', 'Am', 'G', 'G', 'C', 'C', 'Am', 'G', 'C', 'C', 'Am', 'G', 'C', 'C', 'Am', 'G', 'C', 'C', 'Am', 'G', 'C', 'C', 'Am', 'G', 'G', 'C', 'C', 'Am', 'G', 'C', 'C', 'Am', 'G', 'C', 'C', 'Am', 'G', 'C', 'C', 'Am', 'G', 'C', 'C', 'Am', 'G', 'G', 'C', 'C', 'Am', 'G', 'C']"
"""Dangerous""",Kardinal Offishall featuring Akon,"['C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'C', 'D', 'Em', 'Em']"
"""Tattoo""",Jordin Sparks,"['D', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'D/F#', 'Bm', 'G', 'D', 'D', 'D/F#', 'Bm', 'G', 'A', 'G', 'A', 'G', 'G/A', 'A', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'D/F#', 'Bm', 'G', 'D', 'D/F#', 'Bm', 'G', 'A', 'G', 'A', 'G', 'G/A', 'A', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'D/F#', 'Bm', 'G', 'Em', 'G', 'Bm', 'A', 'Em', 'G', 'Bm', 'F#sus4', 'F#', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'A', 'G', 'D']"
