Title,Artist,Chords
"""My Life Would Suck Without You""",Kelly Clarkson,"['G', 'C', 'G', 'Bm', 'Em', 'C', 'D', 'G', 'C', 'G', 'Bm', 'Em', 'C', 'D', 'G', 'C', 'G', 'Bm', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'Bm', 'D', 'G', 'Em', 'Am', 'C', 'G', 'Em', 'C', 'D', 'G', 'C', 'G', 'Bm', 'Em', 'C', 'D', 'G', 'C', 'G', 'Bm', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'Bm', 'D', 'G', 'Em', 'Am', 'C', 'G', 'Em', 'C', 'D', 'G', 'C', 'G', 'Bm', 'Em', 'C', 'D', 'G', 'C', 'G', 'Bm', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'Bm', 'D', 'G', 'Em', 'Am', 'C', 'G', 'Em', 'C', 'D', 'G']"
"""Halo""",Beyoncé,not found
"""Hot n Cold""",Katy Perry,"['G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G']"
"""Second Chance""",Shinedown,"['Cm', 'Eb5', 'Ab', 'Bb5', 'Bb', 'F', 'F5', 'Eb5/D', 'Cm', 'Eb5', 'Ab', 'Ab', 'Cm', 'Eb5', 'Ab', 'Cm', 'Eb5', 'Ab', 'Bb5', 'Cm', 'Ab', 'Eb5', 'Eb5/D', 'Bb5', 'Cm', 'F', 'Cm', 'Eb5', 'F5', 'Ab', 'Cm', 'Eb5', 'F5', 'Ab', 'Cm', 'Eb5', 'F5', 'Ab', 'Cm', 'Eb5', 'Ab', 'Cm', 'Eb5', 'Ab', 'Bb5', 'Cm', 'Ab', 'Eb5', 'Eb5/D', 'Bb5', 'Cm', 'F', 'Cm', 'Eb5', 'F5', 'Ab', 'Cm', 'Eb5', 'F5', 'Ab', 'Cm', 'Eb5', 'F5', 'Ab', 'F', 'Ab', 'Eb5', 'Bb', 'F', 'Ab', 'Eb5', 'Bb', 'F', 'Ab', 'Eb5', 'Bb', 'Cm', 'Eb5', 'F5', 'Ab', 'Cm', 'Eb5', 'F5', 'Ab', 'Cm', 'Eb5', 'F5', 'Ab', 'Cm', 'F5', 'Ab']"
"""Circus""",Britney Spears,"['F#m', 'G#-', 'F#m', 'F#m', 'F#m', 'F#m', 'F#m', 'F#m', 'E', 'F#m', 'E', 'D', 'A', 'E', 'F#m', 'C#m', 'D', 'A', 'E', 'F#m', 'G#', 'G', 'F#m', 'G#', 'G', 'F#m', 'A', 'G#', 'G', 'F#m', 'G#', 'G', 'F#m', 'F#m', 'F#m', 'F#m', 'F#m', 'F#m', 'E', 'F#m', 'E', 'D', 'A', 'E', 'F#m', 'C#m', 'D', 'A', 'E', 'F#m', 'G#', 'G', 'F#m', 'G#', 'G', 'F#m', 'A', 'G#', 'G', 'F#m', 'G#', 'G', 'D', 'Dm', 'F#m', 'D', 'F#m', 'F#m', 'F#m', 'G#', 'G', 'F#m', 'G#', 'G', 'F#m', 'A', 'G#', 'G', 'F#m', 'G#', 'G', 'F#m', 'G#', 'G', 'F#m', 'G#', 'G', 'F#m', 'A', 'G#', 'G', 'F#m', 'G#', 'G']"
"""Day 'n' Nite""",Kid Cudi,"['C', 'Am', 'Em', 'G', 'Am', 'C', 'Am', 'Em', 'G', 'C', 'Em', 'C', 'Am', 'Em', 'G', 'Em', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'Am', 'C', 'Am', 'Em', 'G', 'Am', 'Em', 'C', 'Am', 'Em', 'G', 'Em', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'Am', 'C', 'Am', 'Em', 'G', 'Am', 'Em', 'C', 'Am', 'Em', 'G', 'Em', 'C', 'Am', 'Em', 'C']"
"""Party in the U.S.A.""",Miley Cyrus,not found
"""Don't Trust Me""",3OH!3,"['G', 'C', 'G', 'E', 'C', 'G', 'D', 'E', 'C', 'G', 'C', 'C', 'D', 'E', 'F#', 'G']"
"""Run This Town""",Jay-Z featuring Rihanna and Kanye West,not found
"""Let It Rock""",Kevin Rudolf featuring Lil Wayne,not found
"""Fire Burning""",Sean Kingston,"['Am', 'Am', 'Am', 'F', 'G', 'Am', 'Am', 'Am', 'F', 'G', 'Am', 'F', 'Am', 'Am', 'G', 'Am', 'Am', 'F', 'Am', 'Am', 'G', 'G', 'Am', 'C', 'F', 'G', 'Am', 'C', 'F', 'G', 'Am', 'G', 'F', 'G', 'Am', 'C', 'F', 'G']"
"""Whatcha Say""",Jason Derulo,"['C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'C', 'G', 'Em', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D']"
"""LoveGame""",Lady Gaga,not found
"""Waking Up in Vegas""",Katy Perry,"['F', 'F', 'Dm', 'Bb', 'C', 'Eb', 'Am', 'F', 'Dm', 'Bb', 'F', 'Dm', 'Bb', 'C', 'Dm', 'Bb', 'C', 'Dm', 'Bb', 'C', 'Dm', 'Bb', 'C', 'F', 'C', 'Bb', 'C', 'F', 'C', 'Bb', 'C', 'F', 'C', 'Bb', 'C', 'F', 'C', 'Bb', 'Dm', 'Bb', 'F', 'Dm', 'Bb', 'C', 'Dm', 'Bb', 'C', 'Dm', 'Bb', 'C', 'Dm', 'Bb', 'C', 'Eb', 'F', 'Am', 'Bb', 'C', 'Eb', 'C', 'Dm', 'Bb', 'C', 'Dm', 'Bb', 'C', 'Dm', 'Bb', 'C', 'F', 'C', 'Bb', 'F', 'C', 'Bb', 'F', 'C', 'Bb', 'F', 'F', 'C', 'Bb', 'C', 'F', 'C', 'Bb', 'F', 'C', 'Bb', 'F', 'C', 'Bb', 'F', 'C', 'Bb', 'F', 'C', 'Bb', 'F', 'C', 'Bb']"
"""Birthday Sex""",Jeremih,"['Gm', 'Dm', 'Gm', 'Dm', 'Cm', 'Dm', 'Gm', 'Dm', 'Gm', 'Dm', 'Gm', 'Dm', 'Gm', 'Dm', 'Gm', 'Cm', 'Gm', 'Dm', 'Gm', 'Dm', 'Cm', 'Dm', 'Gm', 'Dm', 'Gm', 'Dm', 'Gm', 'Dm', 'Cm', 'Dm', 'Gm', 'Dm', 'Gm', 'Dm', 'Cm', 'Dm', 'Gm', 'Dm', 'Cm', 'Dm', 'Cm', 'Dm', 'Cm', 'Dm', 'Gm', 'Dm', 'Gm', 'Dm', 'Gm', 'Dm', 'Cm', 'Dm', 'Gm', 'Dm', 'Gm', 'Dm', 'Gm', 'Dm', 'Cm', 'Dm', 'Gm', 'Dm', 'Gm', 'Dm', 'Cm', 'Dm', 'Gm', 'Dm', 'Gm', 'Dm', 'Gm', 'Dm', 'Gm', 'Dm', 'Cm', 'Dm', 'Gm', 'Dm', 'Dm', 'Gm', 'Dm', 'Gm', 'Dm', 'Cm', 'Dm', 'Gm', 'Dm', 'Gm', 'Dm', 'Gm', 'Dm', 'Cm', 'Dm']"
"""Sober""",Pink,not found
"""Womanizer""",Britney Spears,"['C#m', 'F#m', 'E', 'D#', 'D', 'C#m', 'F#m', 'E', 'D#', 'D', 'C#m', 'F#m', 'E', 'D#', 'D', 'C#m', 'F#m', 'E', 'D#', 'D', 'C#m', 'F#m', 'E', 'D#', 'D', 'C#m', 'F#m', 'E', 'D#', 'D', 'C#m', 'F#m', 'E', 'D#', 'D', 'C#m', 'F#m', 'E', 'D#', 'D', 'C#m', 'F#m', 'E', 'D#', 'D', 'C#m', 'F#m', 'E', 'D#', 'D', 'A', 'C#m', 'B', 'A', 'C#m', 'A', 'C#m', 'F#m', 'E', 'D#', 'D', 'C#m', 'F#m', 'E', 'D#', 'D', 'C#m', 'F#m', 'E', 'D#', 'D', 'D', 'C#m', 'F#m', 'E', 'D#', 'D', 'E', 'D#', 'D', 'A']"
"""Whatever You Like""",T.I.,"['Em7', 'C9', 'G', 'Dsus4', 'Em7', 'C9', 'G', 'Dsus4', 'Em7', 'C9', 'G', 'Dsus4', 'Em7', 'C9', 'G', 'Dsus4', 'Em7', 'C9', 'G', 'Dsus4', 'Em7', 'C9', 'G', 'Dsus4', 'Em7', 'C9', 'G', 'Dsus4', 'Em7', 'C9', 'G', 'Dsus4']"
"""Obsessed""",Mariah Carey,"['F', 'Am', 'F', 'Am', 'E', 'Dm', 'C', 'E', 'F', 'Am', 'F', 'Am', 'E', 'F', 'Am', 'Dm', 'C', 'E', 'F', 'Am', 'F', 'Am', 'E', 'F', 'Am', 'Dm', 'C', 'E', 'F', 'Am', 'F', 'Am', 'E', 'F', 'Am', 'Dm', 'C', 'E', 'F', 'Am', 'F', 'Am', 'E', 'F', 'Am', 'Dm', 'C', 'E', 'F', 'Am', 'F', 'Am', 'E', 'F', 'Am', 'Dm', 'C', 'E', 'F', 'Am', 'F', 'Am', 'E', 'F', 'Am', 'Dm', 'C', 'E', 'F', 'Am', 'F', 'Am', 'E', 'F', 'Am', 'Dm', 'C', 'E', 'F', 'Am', 'F', 'Am', 'E', 'F', 'Am', 'Dm', 'C', 'E', 'F', 'Am', 'F', 'Am', 'E', 'F', 'Am', 'Dm', 'C', 'E', 'Am', 'F', 'Am', 'E', 'F', 'Am', 'Dm', 'C', 'E', 'F', 'Am', 'F', 'Am', 'E', 'F', 'Am', 'Dm', 'C', 'E', 'F', 'Am', 'F', 'Am', 'E', 'F', 'Am', 'Dm', 'C', 'E']"
"""Mad""",Ne-Yo,not found
"""Good Girls Go Bad""",Cobra Starship featuring Leighton Meester,not found
"""Love Lockdown""",Kanye West,"['E', 'A', 'D', 'G', 'B', 'E', 'C#m', 'E', 'F#m', 'A', 'B', 'C#m', 'E', 'C#m', 'F#m', 'A', 'F#m', 'B', 'C#m', 'C#m', 'E', 'C#m', 'C#m', 'E', 'C#m', 'C#m', 'E', 'C#m', 'C#m', 'E', 'C#m', 'F#m', 'A', 'F#m', 'F#m', 'A', 'F#m', 'F#m', 'A', 'F#m', 'B', 'C#m', 'C#m', 'E', 'C#m', 'C#m', 'E', 'C#m', 'C#m', 'E', 'C#m', 'C#m', 'E', 'C#m', 'F#m', 'A', 'F#m', 'F#m', 'A', 'F#m', 'F#m', 'A', 'F#m', 'B', 'C#m', 'C#m', 'E', 'C#m', 'C#m', 'E', 'C#m', 'C#m', 'E', 'C#m', 'C#m', 'E', 'C#m', 'F#m', 'A', 'F#m', 'F#m', 'A', 'F#m', 'F#m', 'A', 'F#m', 'B', 'C#m', 'C#m', 'E', 'C#m', 'C#m', 'E', 'C#m', 'C#m', 'E', 'C#m', 'C#m', 'E', 'C#m', 'F#m', 'A', 'F#m', 'F#m', 'A', 'F#m', 'F#m', 'A', 'F#m', 'B', 'C#m', 'C#m', 'E', 'C#m', 'C#m', 'E', 'C#m', 'C#m', 'E', 'C#m', 'C#m', 'E', 'C#m', 'F#m', 'A', 'F#m', 'F#m', 'A', 'F#m', 'F#m', 'A', 'F#m', 'B', 'C#m', 'C#m', 'E', 'C#m', 'C#m', 'E', 'C#m', 'C#m', 'E', 'C#m', 'C#m', 'E', 'C#m', 'F#m', 'A', 'F#m', 'F#m', 'A', 'F#m', 'F#m', 'A', 'F#m', 'B', 'C#m']"
"""So What""",Pink,not found
"""Hotel Room Service""",Pitbull,not found
"""Crack a Bottle""","Eminem, Dr. Dre and 50 Cent",not found
"""If I Were a Boy""",Beyoncé,not found
"""Turnin Me On""",Keri Hilson featuring Lil Wayne,not found
"""I Hate This Part""",Pussycat Dolls,"['Dm', 'F', 'C', 'Bb', 'C/E', 'Dm', 'F', 'C', 'Bb', 'Dm', 'F', 'C', 'Bb', 'Dm', 'F', 'C', 'Bb', 'Dm', 'F', 'C', 'Bb', 'Dm', 'F', 'C', 'Bb', 'Dm', 'F', 'C', 'Bb', 'Dm', 'F', 'C', 'Bb', 'Dm', 'F', 'C', 'Bb', 'Dm', 'F', 'C', 'Bb', 'Dm', 'F', 'C', 'Bb', 'Dm', 'F', 'C', 'Bb', 'Dm', 'F', 'C', 'Bb', 'Dm', 'F', 'C', 'Bb', 'Dm', 'F', 'C', 'Bb', 'Dm', 'F', 'C', 'Bb', 'Dm', 'F', 'C', 'Bb', 'Dm', 'F', 'C', 'Bb', 'Dm', 'C', 'Bb', 'F', 'C/E', 'Dm', 'C', 'Bb', 'F', 'C/E', 'Dm', 'C', 'Bb', 'F', 'C/E', 'Dm', 'C', 'Bb', 'F', 'C/E', 'Dm', 'F', 'C', 'Bb', 'Dm', 'F', 'C', 'Bb', 'Dm', 'F', 'C', 'Bb', 'Dm', 'F', 'C', 'Bb']"
"""Gotta Be Somebody""",Nickelback,"['C5', 'G5', 'A5', 'F5', 'D5', 'F5', 'G5', 'C5', 'G5', 'A5', 'F5', 'C5', 'G5', 'A5', 'F5', 'C5', 'G5', 'A5', 'F5', 'D5', 'F5', 'G5', 'C5', 'G5', 'A5', 'F5', 'C5', 'G5', 'A5', 'F5', 'C5', 'G5', 'A5', 'F5', 'D5', 'F5', 'G5', 'C5', 'G5', 'A5', 'F5', 'C5', 'G5', 'A5', 'F5', 'A5', 'F5', 'D5', 'F5', 'C5', 'G5', 'A5', 'F5', 'C5', 'G5', 'A5', 'F5', 'C5', 'G5', 'A5', 'F5', 'C5', 'G5', 'A5', 'F5', 'C5']"
