Title,Artist,Chords
"""Just a Dream""",Nelly,"['Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C']"
"""How Low""",Ludacris,not found
"""Like a G6""",Far East Movement featuring The Cataracs and Dev,not found
"""Carry Out""",Timbaland featuring Justin Timberlake,"['Dm', 'Bb', 'C', 'Dm', 'Dm', 'Bb', 'C', 'Dm', 'Dm', 'Dm', 'Bb', 'C', 'Dm', 'Dm', 'Bb', 'C', 'Dm', 'Dm', 'Bb', 'C', 'Dm', 'Dm', 'Bb', 'C', 'Dm', 'Dm', 'Bb', 'C', 'Dm', 'Dm', 'Bb', 'C', 'Dm', 'Dm', 'Bb', 'C', 'Dm', 'Dm', 'Bb', 'C', 'Dm', 'Dm', 'Bb', 'C', 'Dm', 'Dm', 'Bb', 'C', 'Dm']"
"""Haven't Met You Yet""",Michael Bublé,not found
"""Club Can't Handle Me""",Flo Rida featuring David Guetta,"['C', 'F', 'C', 'F', 'C', 'Em', 'F', 'Am', 'C', 'F', 'Am', 'C', 'F', 'Am', 'C', 'F', 'C', 'F', 'Am', 'C', 'F', 'Am', 'C', 'F']"
"""Down""",Jay Sean featuring Lil Wayne,"['D', 'Em7', 'D', 'A', 'Em7', 'D', 'A', 'Em7', 'D', 'A', 'D', 'Em7', 'A', 'D', 'A', 'G', 'D', 'A', 'D', 'A', 'G', 'G', 'D', 'A', 'D', 'A', 'G', 'G', 'D', 'A', 'D', 'Em7', 'D', 'A', 'Em7', 'D', 'A', 'Em7', 'D', 'A', 'D', 'Em7', 'A', 'D', 'A', 'G', 'D', 'A', 'D', 'A', 'G', 'G', 'D', 'A', 'D', 'A', 'G', 'G', 'D', 'A', 'D', 'A', 'D', 'Em7', 'G', 'Em7', 'D', 'Em7', 'A', 'Dsus', 'Em7', 'G', 'D', 'G', 'D', 'A', 'D', 'Em7', 'A', 'D', 'A', 'G', 'D', 'A', 'D', 'A', 'G', 'G', 'D', 'A', 'D', 'A', 'G', 'G', 'D', 'A', 'D', 'A', 'G']"
"""Bulletproof""",La Roux,"['Em', 'Am', 'C', 'Em', 'Em', 'Am', 'C', 'Em', 'Em', 'Am', 'C', 'Em', 'Em', 'Am', 'C', 'Em', 'Em', 'Am', 'C', 'Em', 'G', 'Am', 'C', 'G', 'G', 'Am', 'C', 'G', 'Em', 'Am', 'C', 'Em', 'Em', 'Am', 'C', 'Em', 'Em', 'Am', 'C', 'Em', 'Em', 'Am', 'C', 'Em', 'Em', 'Am', 'C', 'Em', 'G', 'Am', 'C', 'G', 'G', 'Am', 'C', 'G', 'Em', 'Am', 'C', 'Em']"
"""Whatcha Say""",Jason Derulo,"['C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'C', 'G', 'Em', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D']"
"""Baby""",Justin Bieber featuring Ludacris,"['C', 'Am', 'F', 'G', 'C', 'Am', 'F', 'G', 'C', 'Am', 'F', 'G', 'C', 'Am', 'F', 'G', 'C', 'Am', 'F', 'G', 'C', 'Am', 'F', 'G', 'C', 'Am', 'F', 'G', 'C', 'Am', 'F', 'G', 'C', 'Am', 'F', 'G', 'C', 'Am', 'F', 'G', 'C', 'Am', 'F', 'G', 'C', 'Am', 'F', 'G', 'C', 'Am', 'F', 'G', 'C']"
"""Whataya Want from Me""",Adam Lambert,"['Bmin', 'D7', 'C#', 'D', 'Bmin', 'D', 'Bmin', 'Bmin', 'D7', 'C#', 'D', 'Bmin', 'D', 'Bmin', 'Bmin', 'D7', 'C#', 'D', 'Bmin', 'D', 'Bmin', 'Bmin', 'D7', 'C#', 'D', 'Bmin', 'D', 'Bmin', 'G', 'A', 'Bmin', 'D', 'G', 'A', 'Bmin', 'D', 'G', 'A', 'Bmin', 'D', 'G', 'A', 'Bmin', 'D', 'G', 'A', 'Bmin', 'D', 'G', 'A', 'Bmin', 'D7', 'C#', 'D', 'Bmin', 'D', 'Bmin', 'Bmin', 'D7', 'C#', 'D', 'Bmin', 'D', 'Bmin', 'Bmin', 'D7', 'C#', 'D', 'Bmin', 'D', 'Bmin', 'G', 'A', 'Bmin', 'D', 'G', 'A', 'Bmin', 'D', 'G', 'A', 'Bmin', 'D', 'G', 'A', 'Bmin', 'D', 'G', 'A', 'Bmin', 'D', 'G', 'A', 'G', 'A', 'Bmin', 'D', 'Bmin', 'D7', 'C#', 'D', 'Bmin']"
"""Mine""",Taylor Swift,"['Cadd9', 'G', 'Em7', 'D', 'Dsus4', 'D', 'Dsus2', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Cadd9', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7', 'D', 'Cadd9', 'G', 'Em7']"
"""Only Girl (In the World)""",Rihanna,not found
"""Live Like We're Dying""",Kris Allen,not found
"""Hard""",Rihanna featuring Jeezy,"['Bm', 'G', 'A', 'Bm', 'G', 'A', 'Bm', 'G', 'A', 'Bm', 'G', 'A', 'Bm', 'G', 'A', 'Bm', 'G', 'A', 'G', 'Bm', 'G', 'A', 'Bm', 'G', 'A', 'Bm', 'G', 'A', 'Bm', 'G', 'A', 'G', 'Bm', 'G', 'A']"
"""Young Forever""",Jay-Z featuring Mr Hudson,not found
"""Blah Blah Blah""",Kesha featuring 3OH!3,"['Am', 'C', 'Am', 'C', 'Am', 'C', 'G', 'Am', 'C', 'Am', 'C', 'G', 'Dm', 'Am', 'C', 'G', 'Dm', 'Am', 'G', 'Am', 'G', 'Em', 'C', 'Am', 'C', 'G', 'Dm', 'Em']"
"""Bottoms Up""",Trey Songz featuring Nicki Minaj,"['Cm', 'G#', 'F', 'Gm', 'Cm', 'Cm', 'G#', 'F', 'Gm', 'Cm', 'Cm', 'G#', 'F', 'Gm', 'Cm', 'Cm', 'G#', 'F', 'Gm', 'Cm', 'Cm', 'G#', 'F', 'Gm', 'Cm', 'Cm', 'G#', 'F', 'Gm', 'Cm', 'Cm', 'Cm', 'G#', 'F', 'Gm', 'Cm', 'Cm', 'G#', 'F', 'Gm', 'Cm', 'Cm', 'G#', 'F', 'Gm', 'Cm', 'Cm', 'G#', 'F', 'Gm', 'Cm', 'Cm', 'Cm', 'G#', 'F', 'Gm', 'Cm', 'Cm', 'G#', 'F', 'Gm', 'Cm', 'Cm', 'G#', 'F', 'Gm', 'Cm', 'Cm', 'G#', 'F', 'Gm', 'Cm', 'Cm', 'G#', 'F', 'Gm', 'Cm', 'Cm', 'G#', 'F', 'Gm', 'Cm', 'Cm', 'G#', 'F', 'Gm', 'Cm', 'Cm', 'G#', 'F', 'Gm', 'Cm']"
"""Do You Remember""",Jay Sean featuring Sean Paul and Lil Jon,"['A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D', 'A', 'E', 'Bm', 'D']"
"""All the Right Moves""",OneRepublic,not found
"""According to You""",Orianthi,"['F', 'C', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'C', 'Dm', 'Dm/G', 'Bb', 'C', 'Dm', 'Dm/G', 'Bb', 'C', 'Dm', 'Dm/G', 'Bb', 'C', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'C', 'Dm', 'Dm/G', 'Bb', 'C', 'Dm', 'Dm/G', 'Bb', 'C', 'Dm', 'Dm/G', 'Bb', 'C', 'Dm', 'Dm', 'Bb', 'F', 'Am', 'Dm', 'Bb', 'Bb', 'Bb', 'Bb', 'C', 'Dm', 'Dm/G', 'Bb', 'C', 'Dm', 'Dm/G', 'F', 'C', 'Dm', 'Bb', 'Bb', 'C', 'Dm', 'Dm/G', 'Bb', 'C', 'Dm', 'Dm/G', 'Bb', 'C', 'Dm', 'Dm/G', 'Bb', 'C', 'Bb', 'F', 'C', 'Bb']"
"""My Chick Bad""",Ludacris featuring Nicki Minaj,not found
"""You Belong with Me""",Taylor Swift,"['D', 'A', 'Em', 'G', 'D', 'A', 'Em', 'G', 'D', 'A', 'Em', 'G', 'Em', 'G', 'D', 'A', 'Em', 'G', 'A', 'D', 'A', 'Em', 'G', 'D', 'D', 'A', 'Em', 'G', 'D', 'A', 'Em', 'G', 'Em', 'G', 'D', 'A', 'Em', 'G', 'A', 'D', 'A', 'Em', 'G', 'D', 'A', 'Em', 'G', 'D', 'D', 'Dsus2', 'D', 'D', 'Dsus4', 'D', 'Dsus2', 'D', 'D', 'Dsus2', 'D', 'D', 'Dsus4', 'D', 'Dsus2', 'D', 'Em', 'G', 'Em', 'G', 'D', 'A', 'Em', 'G', 'D', 'A', 'D', 'A', 'Em', 'G', 'D', 'A', 'Em', 'G', 'D', 'A', 'Em', 'G', 'D']"
"""Meet Me Halfway""",The Black Eyed Peas,not found
"""Take It Off""",Kesha,"['G#', 'C#', 'Eb', 'Fm', 'G#', 'C#', 'Eb', 'Fm', 'C#', 'Eb', 'Fm', 'C#', 'Eb', 'Fm', 'C#', 'Eb', 'Fm', 'C#', 'Eb', 'Fm', 'C#', 'Eb', 'Fm', 'C#', 'Eb', 'Fm', 'C#', 'Eb', 'Fm', 'C#', 'Eb', 'Fm', 'C#', 'Eb', 'Fm', 'C#', 'Eb', 'Fm', 'C#', 'Eb', 'Fm', 'C#', 'Eb', 'Fm', 'C#', 'Eb', 'Fm', 'C#', 'Eb', 'Fm', 'C#', 'Eb', 'Fm', 'C#', 'Eb', 'Fm', 'C#', 'Eb', 'Fm']"
"""Over""",Drake,"['Em', 'Em', 'Bm', 'C', 'Am', 'C', 'Em', 'Bm', 'C', 'Am', 'C', 'Em', 'Bm', 'C', 'Am', 'C', 'Em', 'Bm', 'C', 'Am', 'C', 'Em', 'Bm', 'C', 'Am', 'C', 'Em', 'Bm', 'C', 'Am', 'C', 'Em', 'Bm', 'C', 'Am', 'C', 'Em', 'Bm', 'C', 'Am', 'C', 'Em']"
"""Animal""",Neon Trees,"['E', 'B', 'A', 'B', 'A', 'E', 'B', 'A', 'B', 'A', 'E', 'B', 'A', 'E', 'G#m', 'A', 'B', 'E', 'E', 'B', 'A', 'B', 'A', 'E', 'B', 'A', 'B', 'E', 'B', 'A', 'E', 'G#m', 'A', 'B', 'A', 'A', 'B', 'A', 'E', 'B', 'A', 'E', 'B', 'C#m', 'C#m', 'E', 'B', 'A', 'E', 'E', 'E', 'B', 'A', 'E', 'G#m', 'A', 'B', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'E', 'G#m', 'A', 'B', 'E']"
"""Misery""",Maroon 5,"['C', 'B', 'C', 'B', 'C', 'B', 'C', 'B', 'C', 'B', 'C', 'B', 'C', 'B7', 'Em', 'Am', 'D', 'G', 'Em', 'Am', 'D', 'G', 'Em', 'Am', 'D', 'G', 'Em', 'Am', 'D', 'G', 'Em', 'Am', 'D', 'G', 'Em', 'Am', 'D', 'G', 'C', 'B', 'C', 'B', 'C', 'B', 'C', 'B', 'C', 'B7', 'Em', 'Am', 'D', 'G', 'Em', 'Am', 'D', 'G', 'Em', 'Am', 'D', 'G', 'Em', 'Am', 'D', 'G', 'Em', 'Am', 'D', 'G', 'Em', 'Am', 'D', 'G', 'Bm', 'Am', 'B7', 'G', 'Bm', 'Am', 'C', 'B', 'Em', 'Am', 'D', 'G', 'Em', 'Am', 'D', 'G', 'Em', 'Am', 'D', 'G', 'Em', 'Am', 'D', 'G', 'Em', 'Am', 'D', 'G', 'Em', 'Am', 'D', 'G', 'Em', 'Am', 'D', 'G', 'Em', 'Am', 'D', 'G', 'Em', 'Am', 'D', 'G', 'Em', 'Am', 'D', 'G']"
"""Magic""",B.o.B featuring Rivers Cuomo,"['G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D']"
"""Paparazzi""",Lady Gaga,"['Cm', 'Ab', 'Cm', 'Cm', 'Ab', 'Fm', 'Ab', 'Eb', 'Fm', 'Db', 'Ab', 'Eb', 'Fm', 'Db', 'Ab', 'Eb', 'Fm', 'Db', 'Ab', 'Eb', 'Fm', 'Db', 'Ab', 'Eb', 'Fm', 'Db', 'Ab', 'Eb', 'Fm', 'Db', 'Ab', 'Eb', 'Fm', 'Db', 'Ab', 'Eb', 'Fm', 'Db', 'Cm', 'Ab', 'Eb', 'Fm', 'Db', 'Ab', 'Eb', 'Fm', 'Db', 'Ab', 'Eb', 'Fm', 'Db', 'Ab', 'Eb', 'Fm', 'Db']"
"""Tie Me Down""",New Boyz featuring Ray J,not found
"""Your Love""",Nicki Minaj,"['D', 'A', 'EM', 'A', 'D', 'A', 'Em', 'A', 'D', 'A', 'Em', 'A', 'D', 'A', 'Em', 'A', 'D', 'A', 'Em', 'A', 'D', 'A', 'Em', 'A', 'D', 'A', 'Em', 'A', 'D', 'A', 'Em', 'A', 'D', 'A', 'Em', 'A', 'D', 'A', 'Em', 'A', 'D', 'A', 'Em', 'A']"
"""Party in the U.S.A.""",Miley Cyrus,not found
"""Deuces""",Chris Brown featuring Tyga and Kevin McCall,"['Em', 'Em7', 'Em', 'Bm', 'Am', 'G', 'D', 'Em', 'Bm', 'Am', 'Em', 'Bm', 'Am', 'Em', 'Bm', 'Am', 'G', 'D', 'Em', 'Bm', 'Am', 'Em', 'Bm', 'Am', 'G', 'D', 'Em', 'Bm', 'Am', 'Em', 'Bm', 'Am', 'Em', 'Bm', 'Am', 'G', 'D', 'Em', 'Bm', 'Am', 'Em', 'Bm', 'Am', 'Em', 'Bm', 'Am', 'G', 'D', 'Em', 'Bm', 'Am', 'Em', 'Bm', 'Am', 'Em', 'Bm', 'Am', 'G', 'D', 'Em', 'Bm', 'Am', 'Em', 'Bm', 'Am', 'Em', 'Bm', 'Am', 'G', 'D', 'Em', 'Bm', 'Am', 'Em', 'Bm', 'Am', 'Em', 'Bm', 'Am', 'G', 'D', 'Em', 'Bm', 'Am', 'Em', 'Bm', 'Am', 'Em', 'Bm', 'Am', 'G', 'D', 'Em', 'Bm', 'Am', 'Em', 'Bm', 'Am', 'Em', 'Bm', 'Am', 'G', 'D', 'Em', 'Em7', 'Em', 'Bm', 'Am', 'G', 'D']"
"""3""",Britney Spears,"['Em', 'C', 'Am', 'D', 'G', 'Em', 'D', 'Am', 'C', 'D', 'G', 'C', 'D', 'C', 'G', 'C', 'D', 'Am', 'C', 'D', 'Em', 'Em', 'Em', 'D', 'Am', 'Em', 'D', 'Am', 'C', 'D', 'G', 'C', 'D', 'C', 'D', 'G', 'C', 'D', 'Am', 'Em', 'Em', 'Em', 'D', 'Am', 'Em', 'Em', 'Em', 'D', 'Am', 'Em', 'D', 'Am', 'C', 'D', 'G', 'D', 'C', 'D', 'G', 'C', 'D', 'Am', 'C', 'D', 'C', 'D', 'C', 'D', 'C', 'D', 'C', 'D', 'C', 'D', 'C', 'D', 'C', 'D', 'D']"
"""Impossible""",Shontelle,"['Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Am7', 'Bm7', 'C', 'Dsus4', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Am7', 'Bm7', 'C', 'Dsus4', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'C', 'D', 'C', 'Em', 'G', 'D', 'C']"
"""Forever""","Drake featuring Kanye West, Lil Wayne and Eminem","['Am', 'G', 'F', 'Am', 'G', 'Am', 'G', 'F', 'Am', 'G', 'Am', 'Am', 'Am', 'G', 'F', 'Am', 'G', 'Am', 'G', 'F', 'Am', 'G', 'Am', 'Am', 'Am', 'G', 'F', 'Am', 'G', 'Am', 'G', 'F', 'Am', 'G', 'Am', 'Am', 'Am', 'G', 'F', 'Am', 'G', 'Am', 'G', 'F', 'Am', 'G', 'Am', 'Am', 'G', 'F', 'Am', 'Am', 'G', 'F', 'Am', 'Am', 'G', 'F', 'Am', 'Am', 'G', 'F', 'Am', 'Am', 'G', 'F', 'Am', 'G', 'Am', 'G', 'F', 'Am', 'G', 'Am', 'G', 'F', 'Am', 'G', 'Am']"
"""Two Is Better Than One""",Boys Like Girls featuring Taylor Swift,"['C', 'C', 'Am', 'F', 'G', 'C', 'C', 'Am', 'F', 'G', 'C', 'F', 'G', 'F', 'G', 'F', 'G', 'Am', 'G', 'F', 'Am', 'G', 'C', 'C', 'Am', 'F', 'G', 'C', 'Am', 'F', 'G', 'F', 'G', 'F', 'G', 'F', 'G', 'Am', 'G', 'F', 'Am', 'G', 'F', 'G', 'Am', 'G', 'F', 'G', 'C', 'Am', 'F', 'F', 'G', 'F', 'G', 'F', 'G', 'Am', 'G', 'F', 'F', 'G', 'F', 'G', 'F', 'G', 'Am', 'G', 'F', 'Am', 'G', 'C', 'Am', 'F', 'G', 'C']"
"""My First Kiss""",3OH!3 featuring Kesha,"['Em', 'D', 'C', 'Am', 'G', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'C', 'Am', 'Em', 'D', 'C', 'Am', 'Em', 'D', 'C', 'Am', 'Em', 'D', 'C', 'Am', 'Em', 'Em', 'Em', 'Em', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'C', 'Am', 'Em', 'D', 'C', 'Am', 'Em', 'D', 'C', 'Am', 'Em', 'D', 'C', 'Am', 'Em', 'Em', 'Em', 'Em', 'D', 'C', 'Am', 'Em', 'D', 'C', 'Am', 'Em', 'D', 'C', 'Am', 'Em', 'D', 'C', 'Am', 'Em']"
"""Already Gone""",Kelly Clarkson,"['A', 'E', 'F#m', 'E', 'D', 'A', 'E', 'F#m', 'D', 'A', 'E', 'F#m', 'D', 'Bm', 'D', 'A', 'E', 'F#m', 'E', 'D', 'E', 'A', 'E', 'F#m', 'E', 'D', 'E', 'Bm', 'D', 'A', 'E', 'F#m', 'E', 'D', 'E', 'A', 'E', 'F#m', 'E', 'D', 'E', 'A', 'E', 'F#m', 'E', 'D', 'E', 'A', 'E', 'F#m', 'E', 'D', 'E', 'A', 'E', 'F#m', 'E', 'D', 'A', 'E', 'F#m', 'E', 'D']"
"""Rock That Body""",The Black Eyed Peas,not found
"""Secrets""",OneRepublic,"['D', 'F#m/C#', 'Bm', 'G', 'D', 'F#m/C#', 'Bm', 'G', 'D', 'F#m/C#', 'Bm', 'G', 'D', 'F#m/C#', 'Bm', 'G', 'D', 'F#m/C#', 'Bm', 'G', 'D', 'F#m/C#', 'Bm', 'G', 'D', 'F#m/C#', 'Bm', 'G', 'D', 'F#m/C#', 'Bm', 'G', 'D', 'F#m/C#', 'Bm', 'G', 'D', 'F#m/C#', 'Bm', 'G', 'D', 'F#m/C#', 'Bm', 'G', 'D', 'F#m/C#', 'Bm', 'G', 'D', 'F#m/C#', 'Bm', 'G', 'D', 'F#m/C#', 'Bm', 'G', 'D', 'F#m/C#', 'Bm', 'G']"
"""Naturally""",Selena Gomez & the Scene,"['Bbm', 'Gb', 'Ab', 'Db', 'Bbm', 'Bbm', 'Gb', 'Ab', 'Bbm', 'Bbm', 'Gb', 'Ab', 'Bbm', 'Gb', 'Ab', 'Bbm', 'Db', 'Gb', 'Ab', 'Bbm', 'Bbm', 'Gb', 'Db', 'Ab', 'Bbm', 'Gb', 'Db', 'Ab', 'Bbm', 'Gb', 'Db', 'Ab', 'Bbm', 'Gb', 'Db', 'Ab', 'Bbm', 'Bbm', 'Gb', 'Ab', 'Bbm', 'Gb', 'Ab', 'Bbm', 'Db', 'Gb', 'Ab', 'Bbm', 'Bbm', 'Gb', 'Db', 'Ab', 'Bbm', 'Gb', 'Db', 'Ab', 'Bbm', 'Gb', 'Db', 'Ab', 'Bbm', 'Gb', 'Db', 'Ab', 'Gb', 'Ab', 'Bbm', 'Db', 'Gb', 'Ab', 'Bbm', 'Bbm', 'Gb', 'Db', 'Ab', 'Bbm', 'Gb', 'Db', 'Ab', 'Bbm', 'Gb', 'Db', 'Ab', 'Bbm', 'Gb', 'Db', 'Ab', 'Bbm', 'Gb', 'Db', 'Ab', 'Bbm', 'Gb', 'Db', 'Ab', 'Bbm', 'Gb', 'Db', 'Ab']"
"""Un-Thinkable (I'm Ready)""",Alicia Keys,"['C/G', 'F', 'Csus2', 'Dsus2', 'Em', 'F', 'Csus2', 'Am', 'C/G', 'F', 'Csus2', 'Am', 'C/G', 'F', 'Csus2', 'Csus2', 'Am', 'C/G', 'F', 'F', 'Csus2', 'Am', 'C/G', 'F', 'Csus2', 'Am', 'C/G', 'F', 'Csus2', 'Am', 'C/G', 'F', 'Csus2', 'Am', 'C/G', 'Am', 'C/G', 'F', 'F', 'Am', 'C/G', 'F', 'F', 'Csus2', 'Am', 'C/G', 'F', 'F', 'Am', 'C/G', 'F', 'F', 'Am', 'C/G', 'F', 'Csus2', 'C/G', 'F', 'F', 'Am', 'C/G', 'F', 'F', 'Am', 'C/G', 'F', 'F', 'Dsus2', 'Em', 'Am', 'F', 'Dsus2', 'Em', 'Am', 'F', 'Am', 'C/G', 'F', 'F', 'Am', 'C/G', 'F', 'Csus2', 'Am', 'C/G', 'F', 'Csus2']"
"""All I Do Is Win""","DJ Khaled featuring T-Pain, Ludacris, Snoop Dogg and Rick Ross",not found
"""I Made It (Cash Money Heroes)""","Kevin Rudolf featuring Birdman, Jay Sean and Lil Wayne",not found
