No.,Title,Artist,Lyrics_URL,Lyrics
1,"""Shape of You""",Ed Sheeran,https://genius.com/Ed-sheeran-shape-of-you-lyrics,"A club isn't the best place to find a lover
So the bar is where I go 
Me and my friends at the table doin' shots
Drinkin' fast and then we talk slow 
And you come over and start up a conversation with just me
And trust me, I'll give it a chance now 
Take my hand, stop, put Van the Man on the jukebox
And then we start to dance, and now I'm singin' like
Girl, you know I want your love
Your love was handmade for somebody like me
Well, come on now, follow my lead
I may be crazy, don't mind me
Say, ""Boy, let's not talk too much""
Grab on my waist and put that body on me
Well, come on now, follow my lead
Come, come on now, follow my lead, mm
I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is fallin' too
I'm in love with your body
And last night, you were in my room
And now my bed sheets smell like you
Every day, discoverin' somethin' brand new
Well, I'm in love with your body
Oh, I, oh, I, oh, I, oh, I
Well, I'm in love with your body
Oh, I, oh, I, oh, I, oh, I
Well, I'm in love with your body
Oh, I, oh, I, oh, I, oh, I
Well, I'm in love with your body
Every day, discoverin' somethin' brand new
I'm in love with the shape of you
One week in, we let the story begin
We're goin' out on our first date 
You and me are thrifty, so go all-you-can-eat
Fill up your bag and I fill up a plate 
We talk for hours and hours about the sweet and the sour
And how your family is doin' okay 
And leave and get in a taxi, and kiss in the back seat
Tell the driver make the radio play and I'm singin' like
Girl, you know I want your love
Your love was handmade for somebody like me
Well, come on now, follow my lead
I may be crazy, don't mind me
Say, ""Boy, let's not talk too much""
Grab on my waist and put that body on me
Well, come on now, follow my lead
Come, come on now, follow my lead, mm
I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is fallin' too
I'm in love with your body
And last night, you were in my room
And now my bed sheets smell like you
Every day, discoverin' somethin' brand new
Well, I'm in love with your body
Oh, I, oh, I, oh, I, oh, I
Well, I'm in love with your body
Oh, I, oh, I, oh, I, oh, I
Well, I'm in love with your body
Oh, I, oh, I, oh, I, oh, I
Well, I'm in love with your body
Every day, discoverin' somethin' brand new
I'm in love with the shape of you
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is fallin' too
I'm in love with your body
And last night, you were in my room
And now my bed sheets smell like you
Every day, discoverin' somethin' brand new
Well, I'm in love with your body
Come on, be my baby, come on
Come on, be my baby, come on
I'm in love with your body
Come on, be my baby, come on
Come on, be my baby, come on
I'm in love with your body
Come on, be my baby, come on
Come on, be my baby, come on
I'm in love with your body
Every day, discoverin' somethin' brand new
I'm in love with the shape of you"
2,"""Despacito (Remix)""",Luis Fonsi and Daddy Yankee featuring Justin Bieber,https://genius.com/Genius-swedish-translations-luis-fonsi-and-daddy-yankee-despacito-remix-ft-justin-bieber-svensk-oversattning-lyrics,"Kommer mot mitt håll
Så tacksam för det, det är en sådan välsignelse, yeah
Gör varje situation till ett paradis, yeah
Oh-oh, du är
Min soluppgång på den mörkaste dagen
Fått mig känna mig på ett visst sätt
Gör att jag vill njuta av varje ögonblick långsamt, långsamt
Du passar mig perfekt, älskar sättet som du sätter på det
Har den enda nyckeln, vet hur du sätter på den
Sättet du nafsar på mitt öra, de enda orden jag vill höra
Älskling, ta det långsamt så att vi kan hålla länge
[Vers 1: Luis Fonsi & 
Daddy Yankee
]
Oh du, du är magneten och jag är metallen
Jag kommer bara närmare och klurar ut planen
Bara tanken höjer min hjärtfrekvens (
Oh, yeah
)
Oh, ja, jag, jag gillar dig redan mer än vanligt
Alla mina sinnen ber om mer
Det här måste tas utan brådska
[Refräng: Justin Bieber & Luis Fonsi, 
Daddy Yankee
]
Långsamt
Jag vill lukta på din nacke långsamt
Låt mig viska saker i ditt öra
Så att du även minns när jag inte är med
Långsamt
Jag vill klä av dig med mina kyssar, långsamt
Jag signerar väggarna av din labyrint
Och gör hela din kropp till ett manuskript
(
Hoppa på, hoppa på, hoppa på!
Hoppa på, hoppa på!
)
[Mellanspel: Luis Fonsi & 
Daddy Yankee
]
Jag vill se ditt hår dansa
Jag vill vara din rytm
Och du visar min mun
Dina favoritställen
(
Favorit, favorit, älskling
)
Låt mig träda förbi dina riskzoner
För att få dig skrika
Och glömma ditt efternamn
Om jag ber dig om en kyss, kom, ge mig en
Jag vet att du tänker på det
Jag har försökt ett tag
Älskling, det här ger och ger det
Du vet att ditt hjärta med mitt får dig att gå bang-bang
Du vet att hon söker mitt bang-bang
Kom, smaka från min mun för att se hur det smakar
Jag vill, jag vill, jag vill se hur mycket kärlek du kan ta in
Jag har ingen brådska, jag vill åka resan
Låt oss börja långsamt, sedan vilt
[Brygga: 
Daddy Yankee & Justin Bieber
, Daddy Yankee]
Steg för steg, smidigt och mjukt
Vi klistras ihop, 
lite i taget
När du kysser mig med sådan skicklighet
Ser jag att du är illvillig med ömhet
Steg för steg, smidigt och mjukt
Vi klistras ihop, 
lite i taget
Och sådan vackerhet är ett pussel
Men jag har biten som löser det
Lyssna!
[Refräng: Justin Bieber & Luis Fonsi, 
Daddy Yankee
]
Långsamt
Jag vill lukta på din nacke långsamt
Låt mig viska saker i ditt öra
Så att du även minns när jag inte är med
Långsamt
Jag vill klä av dig med mina kyssar, långsamt
Jag signerar väggarna av din labyrint
Och gör hela din kropp till ett manuskript
(
Hoppa på, hoppa på, hoppa på!
Hoppa på, hoppa på!
)
[Mellanspel: Luis Fonsi & 
Daddy Yankee
]
Jag vill se ditt hår dansa
Jag vill vara din rytm
Och du visar min mun
Dina favoritställen
(
Favorit, favorit, älskling
)
Låt mig träda förbi dina riskzoner
För att få dig skrika
Och glömma ditt efternamn
Långsamt
Det är såhär vi gör det i Puerto Rico
Jag vill bara höra dig skrika, ""Herregud!""
Jag kan röra på mig förevigt när jag är med dig
Dansa!
[Outro: Daddy Yankee, 
Luis Fonsi
 & 
Justin Bieber
]
Steg för steg, smidigt och mjukt
Vi klistras ihop, lite i taget
Du visar min mun
Dina favoritställen
Steg för steg, smidigt och mjukt
Vi klistras ihop, lite i taget
Tills vi framkallar skrik
 
Och du glömmer ditt efternamn
 
Långsamt"
3,"""That's What I Like""",Bruno Mars,https://genius.com/Bruno-mars-thats-what-i-like-lyrics,"Ayy, ayy, ayy
I got a condo in Manhattan
Baby girl, what's happenin'?
You and your ass invited
So go on and get to clappin'
So pop it for a player
Pop, pop it for me
Turn around and drop it for a player
Drop, drop it for me
I'll rent a beach house in Miami 
Wake up with no jammies 
Lobster tail for dinner
Julio, serve that scampi 
You got it if you want it
Got, got it if you want it
Said, you got it if you want it
Take my wallet if you want it now
Jump in the Cadillac, girl, let's put some miles on it
Anything you want, just to put a smile on it
You deserve it, baby, you deserve it all
And I'm gonna give it to you
Gold jewelry shinin' so bright
Strawberry champagne on ice
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like
Sex by the fire at night
Silk sheets and diamonds all white
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like
I'm talkin' trips to Puerto Rico 
Say the word and we go 
You can be my freaka 
Girl, I'll be your fleeko, 
Mamacita
I will never make a promise that I can't keep
I promise that your smile ain't gon' ever leave
Shoppin' sprees in Paris
Everything 24 karats
Take a look in that mirror
Now, tell me, who's the fairest?
Is it you? 
 Is it me? 
Say it's us 
 and I'll agree, baby
Jump in the Cadillac, girl, let's put some miles on it
Anything you want, just to put a smile on it
You deserve it, baby, you deserve it all
And I'm gonna give it to you
Gold jewelry shinin' so bright
Strawberry champagne on ice
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like
Sex by the fire at night
Silk sheets and diamonds all white
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like
You say you want a good time
Well, here I am, baby, here I am, baby
Talk to me, talk to me, talk to me, baby
Tell me, what's on your mind? 
If you want it, girl, come and get it
All this is here for you
Tell me, baby, tell me, tell me, baby
What you tryna do?
Gold jewelry shinin' so bright
Strawberry champagne on ice
Lucky for you, that's what I like, that's what I like 
Lucky for you, that's what I like, that's what I like 
Sex by the fire at night
Silk sheets and diamonds all white 
Lucky for you, that's what I like, that's what I like 
Lucky for you, that's what I like, that's what I like "
4,"""Humble""",Kendrick Lamar,https://genius.com/Kendrick-lamar-humble-lyrics,"Nobody pray for me
It been that day for me
Way 
Ayy, I remember syrup sandwiches and crime allowances
Finesse a nigga with some counterfeits, but now I'm countin’ this
Parmesan where my accountant lives, in fact, I'm downin' this
D’ussé with my boo bae, tastes like Kool-Aid for the analysts
Girl, I can buy your ass the world with my paystub
Ooh, that pussy good, won't you sit it on my taste bloods?
I get way too petty once you let me do the extras
Pull up on your block, then break it down, we playin' Tetris
A.m. to the p.m., p.m. to the a.m., funk
Piss out your per diem, you just gotta hate 'em, funk
If I quit your BM, I still ride Mercedes, funk
If I quit this season, I still be the greatest, funk
My left stroke just went viral
Right stroke put lil' baby in a spiral
Soprano C, we like to keep it on a high note
It's levels to it, you and I know
Bitch, be humble 
Sit down 
Be humble 
Sit down 
Be humble 
Bitch, sit down 
Be humble 
Sit down 
Be humble 
Sit down 
Be humble 
Sit down 
Be humble 
Bitch, sit down 
Be humble 
Sit down 
Who that nigga thinkin' that he frontin' on Man-Man? 
Get the fuck off my stage, I'm the Sandman 
Get the fuck off my dick, that ain't right
I make a play fucking up your whole life
I'm so fuckin' sick and tired of the Photoshop
Show me somethin' natural like afro on Richard Pryor
Show me somethin' natural like ass with some stretch marks
Still'll take you down right on your mama couch in Polo socks
Ayy, this shit way too crazy, ayy, you do not amaze me, ayy
I blew cool from AC, ayy, Obama just paged me, ayy
I don't fabricate it, ayy, most of y'all be fakin', ayy
I stay modest 'bout it, ayy, she elaborate it, ayy
This that Grey Poupon, that Evian, that TED Talk, ayy
Watch my soul speak, you let the meds talk, ayy
If I kill a nigga, it won't be the alcohol, ayy
I'm the realest nigga after all
Bitch, be humble 
Sit down 
Be humble 
Sit down 
Be humble 
Bitch, sit down 
Be humble 
Sit down 
Be humble 
Sit down 
Be humble 
Sit down 
Be humble 
Bitch, sit down 
Be humble 
Sit down "
5,"""Something Just Like This""",The Chainsmokers and Coldplay,https://genius.com/The-chainsmokers-and-coldplay-something-just-like-this-lyrics,"I've been reading books of old, the legends and the myths
Achilles and his gold, Hercules and his gifts
Spider-Man's control and Batman with his fists
And clearly, I don't see myself upon that list
But she said, ""Where d'you wanna go? How much you wanna risk?""
I'm not lookin' for somebody with some superhuman gifts
Some superhero, some fairytale bliss
Just something I can turn to, somebody I can kiss
I want something just like this
Doo-doo-doo, doo-doo-doo
Doo-doo-doo, doo, doo
Doo-doo-doo, doo-doo-doo
Oh, I want something just like this
Doo-doo-doo, doo-doo-doo
Doo-doo-doo, doo, doo
Doo-doo-doo, doo-doo-doo
Oh, I want something just like this
I want something just like this
I've been reading books of old, the legends and the myths
The testaments they told, the moon and its eclipse
And Superman unrolls a suit before he lifts
But I'm not the kind of person that it fits
She said, ""Where d'you wanna go? How much you wanna risk?""
I'm not lookin' for somebody with some superhuman gifts
Some superhero, some fairytale bliss
Just something I can turn to, somebody I can miss
I want something just like this
I want something just like this
Oh, I want something just like this
Doo-doo-doo, doo-doo-doo
Doo-doo-doo, doo, doo
Doo-doo-doo, doo-doo-doo
Oh, I want something just like this
Doo-doo-doo, doo-doo-doo
Doo-doo-doo, doo, doo
Doo-doo-doo, doo-doo-doo
Where d'you wanna go? How much you wanna risk?
I'm not lookin' for somebody with some superhuman gifts
Some superhero, some fairytale bliss
Just something I can turn to, somebody I can kiss
I want something just like this
Oh, I want something just like this
Oh, I want something just like this
Oh, I want something just like this"
6,"""Bad and Boujee""",Migos featuring Lil Uzi Vert,https://genius.com/Migos-bad-and-boujee-lyrics,"[Intro: Offset & 
Future
]
You know, young rich niggas
You know somethin', we ain't really never had no old money
We got a whole lotta new money though, hah
(
If Young Metro don't trust you, I'm gon' shoot you
)
Hey
Raindrop , drop-top 
Smokin' on cookie in the hotbox 
Fuckin' on your bitch, she a thot, thot 
Cookin' up dope in the crockpot 
We came from nothin' to somethin', nigga 
I don't trust nobody, grip the trigger 
Call up the gang and they come and get ya 
Cry me a river, give you a tissue 
My bitch is bad and bougie 
Cookin' up dope with a Uzi 
My niggas is savage, ruthless 
We got 30s and hundred-rounds too 
My bitch is bad and bougie 
Cookin' up dope with a Uzi 
My niggas is savage, ruthless 
We got 30s and hundred-rounds too 
Offset, woo, woo, woo, woo, woo
Rackaids on rackaids , got back-ends on back-ends
I'm ridin' around in a coupe 
I take your bih' right from you 
Bitch, I'm a dog, roof 
Beat the ho walls loose 
Hop in the frog, whoo 
I tell that bih' to come comfort me 
I swear these niggas is under me 
They hate and the devil keep jumpin' me 
Bankrolls on me keep me company 
Ayy, we do the most 
Yeah, pull up in Ghosts 
Yeah, my diamond's a choker 
Holdin' the fire with no holster 
Rick the Ruler, diamonds cooler 
This a Rollie, not a Muller 
Dabbin' on 'em like the usual 
Magic with the brick, do voodoo 
Courtside with a bad bitch 
Then I send the bitch through Uber 
I'm young and rich and plus I'm bougie 
I'm not stupid so I keep the Uzi 
Rackaids on rackaids, got back-ends on back-ends
So my money makin' my back ache 
You niggas got a low Act rate 
We from the Nawf, yeah, Dat Way 
Fat Cookie blunt in the ashtray 
Two bitches, just national smash day 
Hop in the Lamb', have a drag race 
I let them birds take a bath, bae 
Raindrop , drop-top 
Smokin' on cookie in the hotbox 
Fuckin' on your bitch, she a thot, thot 
Cookin' up dope in the crockpot 
We came from nothin' to somethin', nigga 
I don't trust nobody, grip the trigger 
Call up the gang and they come and get ya 
Cry me a river, give you a tissue 
My bitch is bad and bougie 
Cookin' up dope with a Uzi 
My niggas is savage, ruthless 
We got 30s and hundred-rounds too 
My bitch is bad and bougie 
Cookin' up dope with a Uzi 
My niggas is savage, ruthless 
We got 30s and hundred-rounds too 
Pour a four, I'm droppin' muddy, outer space, Kid Cudi 
Introduce me to your bitch as wifey and we know she sluttin' 
Broke a brick down, 
Nutty Buddy, now that nigga duckin' 
Don't move too fast, I might shoot ya 
Draco bad and bougie 
I'm always hangin' with shooters 
Might be posted somewhere secluded 
Still be playin' with pots and pans, call me Quavo Ratatouille 
Run with that sack, call me Boobie 
When I'm on stage, show me boobies 
Ice on my neck, I'm the coolest 
Hop out the suicide with the Uzi 
I pull up, I pull up, I pull up
I hop out with all of the drugs and the good luck 
I'm cookin', I'm cookin', I'm whippin'
I'm whippin' until it rock up, let it lock up 
I gave her ten racks
I told her go shoppin' and spend it all at the pop up 
These bitches, they fuck and suck dick
And they bustin' for Instagram, get your clout up
Uh, yeah, that way 
Float on the track like a Segway 
Yeah, that way 
I used to trap by the Subway 
Yeah, that way 
Young nigga trap with the AK 
Yeah, that way 
Big dyke ho, get the door, Macy Gray 
[Chorus: Offset & 
Lil Uzi Vert
]
Raindrop , drop-top 
Smokin' on cookie in the hotbox 
Fuckin' on your bitch, she a thot, thot 
Cookin' up dope in the crockpot 
We came from nothin' to somethin', nigga 
I don't trust nobody, grip the trigger 
Call up the gang and they come and get ya 
Cry me a river, give you a tissue 
My bitch is bad and bougie 
Cookin' up dope with a Uzi 
My niggas is savage, ruthless 
We got 30s and hundred-rounds too 
My bitch is bad and bougie 
Cookin' up dope with a Uzi (Dope, 
huh?
)
My niggas is savage, ruthless (Hey, 
what?
)
We got 30s and hundred-rounds too (Glah, 
Lil Uzi
)
[Verse 3: Lil Uzi Vert & 
Offset
]
Yeah, yeah, yeah, yeah, yeah, yeah 
My bitch, she bad to the bone 
Ayy, wait, these niggas watchin'
I swear to God they be my clones 
Yeah, hey, huh
Switchin' my hoes like my flows 
Switchin' my flows like my clothes 
Keep on shootin' that gun, don't reload 
Ooh, ooh, now she want fuck with my crew 
'Cause the money come all out the roof 
Drive the 'Rari, that bitch got no roof 
Wait, what kind of 'Rari?  458 
All of these niggas, they hate 
Try to hide, shoot through the gate 
Look, go to strip club, make it rain, yeah
So much money they use rakes 
Count a hundred thousand in your face 
Yeah, then put 300 right in the safe 
Met her today, yeah 
She talk to me like she knew me, yeah 
Go to sleep in a jacuzzi, yeah 
Wakin' up right to a two-piece, yeah
Countin' that paper like loose-leaf, yeah
Gettin' that chicken with blue cheese, yeah
Boy, you so fake, like my collar, you snakin'
I swear to God that be that Gucci 
And you know we winnin' 
Yeah, we is not losin'
Try to play your song, it ain't move me 
Saw your girl once, now she choosin', yeah (
Hey!
)
[Chorus: Offset & 
Lil Uzi Vert
]
Raindrop , drop-top 
Smokin' on cookie in the hotbox 
Fuckin' on your bitch, she a thot, thot (Thot, 
yeah
)
Cookin' up dope in the crockpot 
We came from nothin' to somethin', nigga 
I don't trust nobody, grip the trigger (Nobody, 
yeah
)
Call up the gang and they come and get ya 
Cry me a river, give you a tissue (Hey, 
Lil Uzi
)
My bitch is bad and bougie (Bad, 
she bad
)
Cookin' up dope with a Uzi (Blaow, 
cookin' up, cookin' up
)
My niggas is savage, ruthless (Savage, 
they savage
)
We got 30s and hundred-rounds too 
My bitch is bad and bougie 
Cookin' up dope with a Uzi (Dope, 
what?
)
My niggas is savage, ruthless (Hey, 
yeah
)
We got 30s and hundred-rounds too (
Lil Uzi
)"
7,"""Closer""",The Chainsmokers featuring Halsey,https://genius.com/The-chainsmokers-closer-lyrics,"Hey, I was doing just fine before I met you
I drink too much and that's an issue, but I'm okay
Hey, you tell your friends it was nice to meet them
But I hope I never see them again
I know it breaks your heart
Moved to the city in a broke-down car
And four years, no calls
Now you're lookin' pretty in a hotel bar
And I-I-I can't stop
No, I-I-I can't stop
So, baby, pull me closer
In the backseat of your Rover
That I know you can't afford
Bite that tattoo on your shoulder
Pull the sheets right off the corner
Of the mattress that you stole
From your roommate back in Boulder
We ain't ever gettin' older
We ain't ever gettin' older
We ain't ever gettin' older
You look as good as the day I met you
I forget just why I left you, I was insane
Stay and play that blink-182 song
That we beat to death in Tucson, okay
[Pre-Chorus: Halsey, 
Halsey & Andrew Taggart
]
I know it breaks your heart
Moved to the city in a broke-down car
And four years, no call
Now I'm lookin' pretty in a hotel bar
And 
I-I-I can't stop
No, I-I-I can't stop
So, baby, pull me closer
In the backseat of your Rover
That I know you can't afford
Bite that tattoo on your shoulder
Pull the sheets right off the corner
Of the mattress that you stole
From your roommate back in Boulder
We ain't ever gettin' older
We ain't ever gettin' older
We ain't ever gettin' older
So, baby, pull me closer
In the backseat of your Rover
That I know you can't afford
Bite that tattoo on your shoulder
Pull the sheets right off the corner
Of the mattress that you stole
From your roommate back in Boulder
We ain't ever gettin' older
[Bridge: Andrew Taggart, 
Halsey
, 
Andrew Taggart & Halsey
]
We ain't ever gettin' older
No
, 
we ain't ever gettin' older
We ain't ever gettin' older
No
, 
we ain't ever gettin' older
We ain't ever gettin' older
We ain't ever gettin' older
We ain't ever gettin' older
No
, 
we ain't ever gettin' older
[Drop: Halsey, 
Halsey & Andrew Taggart
]
Older
We ain't ever gettin' older
Older
No, 
we ain't ever gettin' older"
8,"""Body Like a Back Road""",Sam Hunt,https://genius.com/Sam-hunt-body-like-a-back-road-lyrics,"Got a girl from the Southside, got braids in her hair
First time I seen her walk by, man I 'bout fell up out my chair
Had to get her number, it took me like six weeks
Now me and her go way back like Cadillac seats
Body like a back road, drivin' with my eyes closed
I know every curve like the back of my hand
Doin' fifteen in a thirty, I ain't in no hurry
I'ma take it slow just as fast as I can
The way she fit in them blue jeans, she don't need no belt
But I can turn them inside out, I don't need no help
Got hips like honey, so thick and so sweet, man
And ain't no curves like hers on them downtown streets
Body like a back road, drivin' with my eyes closed
I know every curve like the back of my hand
Doin' fifteen in a thirty, I ain't in no hurry
I'ma take it slow just as fast as I can
We're out here in the boondocks with the breeze and the birds
Tangled up in the tall grass with my lips on hers
On a highway to heaven, headed south of her smile, mmm
Get there when we get there, every inch is a mile
Body like a back road, drivin' with my eyes closed
I know every curve like the back of my hand
Doin' fifteen in a thirty, I ain't in no hurry
I'ma take it slow just as fast as I can
I'ma take it slow
Just as fast as I can 
Got braids in her hair "
9,"""Believer""",Imagine Dragons,https://genius.com/Imagine-dragons-believer-lyrics,"First things first, I'ma say all the words inside my head
I'm fired up and tired of the way that things have been, oh-ooh
The way that things have been, oh-ooh
Second things second, don't you tell me what you think that I could be
I'm the one at the sail, I'm the master of my sea, oh-ooh
The master of my sea, oh-ooh
I was broken from a young age, taking my sulkin' to the masses
Writing my poems for the few that look at me, took to me, shook at me, feelin' me
Singing from heartache from the pain, taking my message from the veins
Speaking my lesson from the brain, seeing the beauty through the
Pain! You made me a, you made me a believer, believer
Pain! You break me down, you build me up, believer, believer
Pain! Oh, let the bullets fly, oh, let them rain
My life, my love, my drive, it came from
Pain! You made me a, you made me a believer, believer
Third things third, send a prayer to the ones up above
All the hate that you've heard has turned your spirit to a dove, oh-ooh
Your spirit up above, oh-ooh
I was chokin' in the crowd, building my rain up in the cloud
Falling like ashes to the ground
, 
hoping my feelings, they would drown
But they never did, ever lived, ebbin' and flowin'
Inhibited, limited 'til it broke open and rained down
It rained down like
Pain! You made me a, you made me a believer, believer
Pain! You break me down, you build me up, believer, believer
Pain! Oh, let the bullets fly, oh, let them rain
My life, my love, my drive, it came from
Pain! You made me a, you made me a believer, believer
Last things last, by the grace of the fire and the flames
You're the face of the future, the blood in my veins, oh-ooh
The blood in my veins, oh-ooh
But they never did, ever lived, ebbin' and flowin'
Inhibited, limited 'til it broke open and rained down
It rained down like
Pain! You made me a, you made me a believer, believer
Pain! You break me down, you build me up, believer, believer
Pain! Oh, let the bullets fly, oh, let them rain
My life, my love, my drive, it came from
Pain! You made me a, you made me a believer, believer"
10,"""Congratulations""",Post Malone featuring Quavo,https://genius.com/Post-malone-congratulations-lyrics,"Yeah, yeah
Yeah (
Hey
)
My mama called, seen you on TV, son
Said shit done changed ever since we was on
I dreamed it all ever since I was young
They said I wouldn't be nothing
Now they always say, ""Congratulations"" 
Worked so hard, forgot how to vacation 
They ain't never had the dedication 
People hatin', say we changed and look, we made it 
Yeah, we made it 
They was never friendly, yeah
Now I'm jumping out the Bentley, yeah
And I know I sound dramatic, yeah
But I know I had to have it, yeah
For the money, I'm a savage, yeah
I be itching like an addict, yeah
I'm surround by twenty bad bitch, yeah
But they didn't know me last year, yeah
Everyone wanna act like they important
 
But all that mean nothing when I saw my dough, yeah 
Everyone countin' on me drop the ball, yeah 
Everything custom like I'm at the border, yeah, yeah
If you fuck with winning, put your lighters to the sky
How could I make cents when I got millions on my mind?
Coming with that bullshit, I just put it to the side
Balling since a baby, they could see it in my eyes
[Chorus: Post Malone & 
Quavo
]
My mama called, seen you on TV, son
Said shit done changed ever since we was on
I dreamed it all ever since I was young
They said I wouldn't be nothing
Now they always say, ""Congratulations"" (
Congratulations
)
Worked so hard, forgot how to vacation (
Ooh
)
They ain't never had the dedication (Uh, uh, 
ayy
)
People hatin', say we changed and look we made it 
Yeah, we made it (Uh, uh, uh, 
yeah
)
I was patient 
I was patient 
Now I can scream that we made it 
Now everywhere, everywhere I go, they say 'gratulation 
Young nigga, young nigga graduation 
I pick up the rock and I ball, baby 
I'm looking for someone to call, baby 
But right now, I got a situation 
Nothin' but old Ben, Ben Franklins 
Big rings , champagne 
My life is like a ball game 
But instead, I'm in the trap, though 
Pot so big, call it Super Bowl 
Super Bowl, call the hoes , get in the Rolls 
Top-floor lifestyle , Huncho and Post 
Malone , I got a play on my phone 
You know what I'm on , Huncho Houdini, it's gone 
[Chorus: Post Malone & 
Quavo
]
My mama called, seen you on TV, son
Said shit done changed ever since we was on
I dreamed it all ever since I was young
They said I wouldn't be nothing
Now they always say, ""Congratulations"" (
Ayy,
 uh, uh, uh)
Worked so hard, forgot how to vacation (Uh-huh, 
ooh
)
They ain't never had the dedication (
Ayy,
 uh, uh)
People hatin', say we changed and look we made it (
Yeah, 
 uh, uh)
Yeah, we made it (
Ayy
)
Hey, hey, hey, hey
Hey, hey, hey, hey"
